    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -5.76974e+02    -8.37570e-08     2.43052e+02     2.55021e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.63318e+02    -6.72580e-08     2.41457e+02     5.53489e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.11646e+02    -5.97569e-08     2.39920e+02     8.40999e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.38633e+02    -6.36746e-08     2.38614e+02     1.08543e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.45440e+02    -7.91792e-08     2.37503e+02     1.29314e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.74226e+02    -9.78746e-08     2.36486e+02     1.48307e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.73454e+02    -1.12279e-07     2.35501e+02     1.66670e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.30873e+02    -1.20614e-07     2.34525e+02     1.84775e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.51754e+02    -1.23646e-07     2.33540e+02     2.02896e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.39147e+02    -1.21816e-07     2.32494e+02     2.21850e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.95886e+02    -1.15535e-07     2.31313e+02     2.42730e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.31803e+02    -1.06233e-07     2.30085e+02     2.63340e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.52294e+02    -9.46909e-08     2.29994e+02     2.60544e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.50754e+02    -7.99507e-08     2.35740e+02     1.44955e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.75415e+02    -6.90141e-08     2.44883e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.74287e+02    -5.43337e-08     2.66101e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.99974e+02    -4.35460e-08     2.85701e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.06877e+02    -3.00315e-08     3.13651e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.17577e+02    -1.70682e-08     3.41031e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.52570e+01    -1.09248e-08     3.53859e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.01302e+01    -7.27720e-09     3.61614e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.80991e+01    -6.98235e-09     3.62230e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.22467e+01    -6.13278e-09     3.64285e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06470e+01    -5.90056e-09     3.65071e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01618e+01    -5.83012e-09     3.65540e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00106e+01    -5.80818e-09     3.65911e+02     0.00000e+00     4.00000e+01
    27    963.9280        9     4.00000e+02    -3.99602e+01    -5.80086e-09     3.66250e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99596e+01    -5.80078e-09     3.66453e+02     0.00000e+00     4.00000e+01
    29   1095.0000        8     4.00000e+02    -3.99564e+01    -5.80030e-09     3.66633e+02     6.18361e-05     4.00000e+01
    30   1160.5360        7     4.00000e+02    -4.00892e+01    -5.81959e-09     3.66167e+02     2.59397e-01     4.00000e+01
    31   1291.6080        7     4.00000e+02    -4.21339e+01    -6.11640e-09     3.63960e+02     3.00014e+00     4.00000e+01
    32   1460.0000        9     4.00000e+02    -4.67077e+01    -6.78036e-09     3.61105e+02     8.05326e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -5.21057e+01    -7.56397e-09     3.58476e+02     1.35802e+01     4.00000e+01
    34   1825.0000        8     4.00000e+02    -5.94874e+01    -8.63554e-09     3.55250e+02     2.11218e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.76417e+01    -9.81927e-09     3.51968e+02     2.94729e+01     4.00000e+01
    36   2190.0000        7     4.00000e+02    -7.67589e+01    -1.11428e-08     3.48596e+02     3.87042e+01     4.00000e+01
    37   2372.5000        6     4.00000e+02    -8.65683e+01    -1.25668e-08     3.45244e+02     4.85671e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.70680e+01    -1.40910e-08     3.41877e+02     5.91189e+01     4.00000e+01
    39   2737.5000        6     4.00000e+02    -1.08511e+02    -1.57521e-08     3.38371e+02     7.06560e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.21253e+02    -1.76018e-08     3.34599e+02     8.35436e+01     4.00000e+01
    41   3102.5000        6     4.00000e+02    -1.35563e+02    -1.96791e-08     3.30500e+02     9.80287e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.51598e+02    -2.20069e-08     3.26062e+02     1.14249e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.69424e+02    -2.45946e-08     3.21303e+02     1.32253e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.89047e+02    -2.74432e-08     3.16254e+02     1.52043e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -2.10520e+02    -3.05604e-08     3.10921e+02     1.73679e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.33926e+02    -3.39581e-08     3.05298e+02     1.97248e+02     4.00000e+01
    47   4197.5000        7     4.00000e+02    -2.59296e+02    -3.76409e-08     2.99397e+02     2.22775e+02     4.00000e+01
    48   4380.0000        7     4.00000e+02    -2.86760e+02    -4.16278e-08     2.93191e+02     2.50403e+02     4.00000e+01
    49   4562.5000        8     4.00000e+02    -3.16499e+02    -4.59449e-08     2.86645e+02     2.80316e+02     4.00000e+01
    50   4745.0000        8     4.00000e+02    -3.48650e+02    -5.06121e-08     2.79741e+02     3.12646e+02     4.00000e+01
    51   4927.5000        8     4.00000e+02    -3.83415e+02    -5.56588e-08     2.72442e+02     3.47600e+02     4.00000e+01
    52   5110.0000        6     4.00000e+02    -4.21081e+02    -6.11266e-08     2.64690e+02     3.85472e+02     4.00000e+01
    53   5292.5000        7     4.00000e+02    -4.62015e+02    -6.70689e-08     2.56415e+02     4.26635e+02     4.00000e+01
    54   5475.0000        7     4.00000e+02    -5.06704e+02    -7.35562e-08     2.47523e+02     4.71583e+02     4.00000e+01
    55   5657.5000        7     4.00000e+02    -5.55808e+02    -8.06844e-08     2.37887e+02     5.20988e+02     4.00000e+01
    56   5840.0000        7     4.00000e+02    -6.10138e+02    -8.85713e-08     2.27355e+02     5.75666e+02     4.00000e+01
    57   6022.5000        8     4.00000e+02    -6.70362e+02    -9.73138e-08     2.15824e+02     6.36271e+02     4.00000e+01
    58   6205.0000        6     4.00000e+02    -7.36911e+02    -1.06974e-07     2.03254e+02     7.03214e+02     4.00000e+01
    59   6570.0000        8     4.00000e+02    -7.92895e+02    -1.15101e-07     2.00000e+02     7.61056e+02     3.52315e+01
    60   6935.0000        4     4.00000e+02    -8.31399e+02    -1.20691e-07     2.00000e+02     8.03246e+02     3.07626e+01
    61   7300.0000        3     4.00000e+02    -8.65880e+02    -1.25696e-07     2.00000e+02     8.41158e+02     2.70425e+01
    62   7665.0000        3     4.00000e+02    -8.97240e+02    -1.30249e-07     2.00000e+02     8.75450e+02     2.38828e+01
    63   8030.0000        2     4.00000e+02    -9.25847e+02    -1.34401e-07     2.00000e+02     9.06567e+02     2.11849e+01
    64   8395.0000        2     4.00000e+02    -9.51939e+02    -1.38189e-07     2.00000e+02     9.34802e+02     1.88819e+01
    65   8760.0000        2     4.00000e+02    -9.75733e+02    -1.41643e-07     2.00000e+02     9.60429e+02     1.69149e+01
    66   9125.0000        2     4.00000e+02    -9.97452e+02    -1.44796e-07     2.00000e+02     9.83719e+02     1.52295e+01
    67   9490.0000        2     4.00000e+02    -1.01732e+03    -1.47680e-07     2.00000e+02     1.00494e+03     1.37778e+01
    68   9855.0000        2     4.00000e+02    -1.03553e+03    -1.50324e-07     2.00000e+02     1.02433e+03     1.25198e+01
    69  10220.0000        2     4.00000e+02    -1.05229e+03    -1.52756e-07     2.00000e+02     1.04212e+03     1.14230e+01
    70  10585.0000        2     4.00000e+02    -1.06774e+03    -1.54999e-07     2.00000e+02     1.05847e+03     1.04611e+01
    71  10950.0000        2     4.00000e+02    -1.08202e+03    -1.57073e-07     2.00000e+02     1.07355e+03     9.61283e+00
