    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.20036e+02    -1.04525e-07     2.43626e+02     2.79545e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.68273e+02    -8.24939e-08     2.42036e+02     5.77036e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.87188e+02    -7.07231e-08     2.40629e+02     8.40349e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.91650e+02    -7.13708e-08     2.39467e+02     1.05768e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.76854e+02    -8.37395e-08     2.38451e+02     1.24768e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.77939e+02    -9.84137e-08     2.37489e+02     1.42731e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.47050e+02    -1.08446e-07     2.36543e+02     1.60339e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.87309e+02    -1.14290e-07     2.35603e+02     1.77774e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.11982e+02    -1.17872e-07     2.34648e+02     1.95295e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.14702e+02    -1.18267e-07     2.33628e+02     2.13712e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.85497e+02    -1.14027e-07     2.32471e+02     2.34032e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.26096e+02    -1.05404e-07     2.31268e+02     2.53992e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.44752e+02    -9.35960e-08     2.31199e+02     2.50469e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.42531e+02    -7.87570e-08     2.36958e+02     1.34206e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.68846e+02    -6.80604e-08     2.46097e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.70613e+02    -5.38004e-08     2.67270e+02     0.00000e+00     4.00000e+01
    17     57.3430        5     4.00000e+02    -2.98319e+02    -4.33058e-08     2.86836e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.06811e+02    -3.00220e-08     3.14801e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.17906e+02    -1.71159e-08     3.42270e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.54950e+01    -1.09593e-08     3.55163e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.02339e+01    -7.29225e-09     3.62970e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.81877e+01    -6.99521e-09     3.63591e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.22940e+01    -6.13965e-09     3.65664e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06769e+01    -5.90491e-09     3.66455e+02     0.00000e+00     4.00000e+01
