    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.92072e+02    -1.00465e-07     2.43055e+02     2.70575e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.52966e+02    -8.02718e-08     2.41511e+02     5.59553e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.68174e+02    -6.79629e-08     2.40153e+02     8.13657e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.56976e+02    -6.63374e-08     2.39048e+02     1.02038e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.26984e+02    -7.65001e-08     2.38087e+02     1.20007e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.38613e+02    -9.27049e-08     2.37175e+02     1.37041e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.40038e+02    -1.07428e-07     2.36279e+02     1.53721e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.09137e+02    -1.17459e-07     2.35393e+02     1.70147e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.42885e+02    -1.22358e-07     2.34498e+02     1.86562e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.41099e+02    -1.22099e-07     2.33543e+02     2.03795e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.02497e+02    -1.16495e-07     2.32460e+02     2.22816e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.33557e+02    -1.06487e-07     2.31354e+02     2.41083e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.47659e+02    -9.40181e-08     2.31461e+02     2.34517e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.87411e+02    -8.52721e-08     2.33391e+02     1.94104e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.03297e+02    -7.30615e-08     2.41688e+02     3.39619e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.39222e+02    -6.37601e-08     2.52162e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.50886e+02    -5.09367e-08     2.73684e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.84177e+02    -4.12528e-08     2.92708e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.97792e+02    -2.87127e-08     3.19184e+02     0.00000e+00     4.00000e+01
    20    159.7430       10     4.00000e+02    -1.13446e+02    -1.64685e-08     3.44809e+02     0.00000e+00     4.00000e+01
    21    225.2790        5     4.00000e+02    -7.33030e+01    -1.06411e-08     3.56735e+02     0.00000e+00     4.00000e+01
    22    356.3510       10     4.00000e+02    -4.95436e+01    -7.19204e-09     3.63906e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.81442e+01    -6.98890e-09     3.64316e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.22843e+01    -6.13824e-09     3.66329e+02     0.00000e+00     4.00000e+01
    25    613.0360        6     4.00000e+02    -4.06918e+01    -5.90706e-09     3.67104e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.02101e+01    -5.83714e-09     3.67568e+02     0.00000e+00     4.00000e+01
    27    846.9640        6     4.00000e+02    -4.00601e+01    -5.81537e-09     3.67939e+02     0.00000e+00     4.00000e+01
    28    963.9280        7     4.00000e+02    -4.00072e+01    -5.80769e-09     3.68276e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -4.00029e+01    -5.80705e-09     3.68476e+02     0.00000e+00     4.00000e+01
    30   1095.0000        5     4.00000e+02    -3.99963e+01    -5.80609e-09     3.68670e+02     0.00000e+00     4.00000e+01
    31   1160.5360        9     4.00000e+02    -3.99987e+01    -5.80644e-09     3.68656e+02     2.41116e-02     3.99999e+01
    32   1291.6080        8     4.00000e+02    -4.18468e+01    -6.07473e-09     3.66407e+02     2.58841e+00     4.00000e+01
    33   1460.0000        7     4.00000e+02    -4.66704e+01    -6.77495e-09     3.63459e+02     8.01494e+00     4.00000e+01
    34   1628.3920        7     4.00000e+02    -5.24281e+01    -7.61077e-09     3.60778e+02     1.39162e+01     4.00000e+01
    35   1825.0000        7     4.00000e+02    -5.97833e+01    -8.67849e-09     3.57797e+02     2.13271e+01     4.00000e+01
    36   2007.5000        6     4.00000e+02    -6.74203e+01    -9.78713e-09     3.54983e+02     2.90524e+01     4.00000e+01
    37   2190.0000        6     4.00000e+02    -7.61276e+01    -1.10511e-08     3.51959e+02     3.78986e+01     4.00000e+01
    38   2372.5000        7     4.00000e+02    -8.59842e+01    -1.24820e-08     3.48720e+02     4.78950e+01     4.00000e+01
    39   2555.0000        6     4.00000e+02    -9.67961e+01    -1.40515e-08     3.45379e+02     5.87989e+01     4.00000e+01
    40   2737.5000        6     4.00000e+02    -1.08497e+02    -1.57500e-08     3.41964e+02     7.05734e+01     4.00000e+01
    41   2920.0000        6     4.00000e+02    -1.21229e+02    -1.75983e-08     3.38418e+02     8.33979e+01     4.00000e+01
    42   3102.5000        6     4.00000e+02    -1.35214e+02    -1.96284e-08     3.34676e+02     9.75012e+01     4.00000e+01
    43   3285.0000        5     4.00000e+02    -1.50736e+02    -2.18817e-08     3.30657e+02     1.13174e+02     4.00000e+01
    44   3467.5000        6     4.00000e+02    -1.68022e+02    -2.43910e-08     3.26321e+02     1.30629e+02     4.00000e+01
    45   3650.0000        6     4.00000e+02    -1.87113e+02    -2.71624e-08     3.21694e+02     1.49881e+02     4.00000e+01
    46   3832.5000        6     4.00000e+02    -2.08026e+02    -3.01983e-08     3.16796e+02     1.70946e+02     4.00000e+01
    47   4015.0000        7     4.00000e+02    -2.30818e+02    -3.35069e-08     3.11629e+02     1.93886e+02     4.00000e+01
    48   4197.5000        6     4.00000e+02    -2.55585e+02    -3.71023e-08     3.06184e+02     2.18804e+02     4.00000e+01
    49   4380.0000        7     4.00000e+02    -2.82484e+02    -4.10070e-08     3.00432e+02     2.45861e+02     4.00000e+01
    50   4562.5000        7     4.00000e+02    -3.11771e+02    -4.52585e-08     2.94323e+02     2.75324e+02     4.00000e+01
    51   4745.0000        6     4.00000e+02    -3.43770e+02    -4.99036e-08     2.87795e+02     3.07519e+02     4.00000e+01
    52   4927.5000        5     4.00000e+02    -3.78784e+02    -5.49866e-08     2.80796e+02     3.42748e+02     4.00000e+01
    53   5110.0000        6     4.00000e+02    -4.17102e+02    -6.05490e-08     2.73286e+02     3.81292e+02     4.00000e+01
    54   5292.5000        6     4.00000e+02    -4.58978e+02    -6.66279e-08     2.65232e+02     4.23404e+02     4.00000e+01
    55   5475.0000        7     4.00000e+02    -5.04695e+02    -7.32644e-08     2.56600e+02     4.69367e+02     4.00000e+01
    56   5657.5000        7     4.00000e+02    -5.54707e+02    -8.05246e-08     2.47314e+02     5.19649e+02     4.00000e+01
    57   5840.0000        7     4.00000e+02    -6.09647e+02    -8.84999e-08     2.37266e+02     5.74890e+02     4.00000e+01
    58   6022.5000        8     4.00000e+02    -6.70198e+02    -9.72899e-08     2.26347e+02     6.35777e+02     4.00000e+01
    59   6205.0000        6     4.00000e+02    -7.37009e+02    -1.06989e-07     2.14463e+02     7.02952e+02     4.00000e+01
    60   6570.0000        6     4.00000e+02    -8.40102e+02    -1.21954e-07     2.00000e+02     8.07467e+02     3.74688e+01
    61   6935.0000        4     4.00000e+02    -8.84201e+02    -1.28356e-07     2.00000e+02     8.54536e+02     3.23758e+01
    62   7300.0000        3     4.00000e+02    -9.22919e+02    -1.33976e-07     2.00000e+02     8.97115e+02     2.81846e+01
    63   7665.0000        3     4.00000e+02    -9.57916e+02    -1.39057e-07     2.00000e+02     9.35384e+02     2.46667e+01
    64   8030.0000        3     4.00000e+02    -9.89585e+02    -1.43654e-07     2.00000e+02     9.69809e+02     2.17087e+01
    65   8395.0000        2     4.00000e+02    -1.01823e+03    -1.47812e-07     2.00000e+02     1.00077e+03     1.92211e+01
    66   8760.0000        2     4.00000e+02    -1.04416e+03    -1.51576e-07     2.00000e+02     1.02866e+03     1.71225e+01
    67   9125.0000        2     4.00000e+02    -1.06767e+03    -1.54990e-07     2.00000e+02     1.05384e+03     1.53419e+01
    68   9490.0000        2     4.00000e+02    -1.08907e+03    -1.58095e-07     2.00000e+02     1.07666e+03     1.38205e+01
    69   9855.0000        2     4.00000e+02    -1.10859e+03    -1.60930e-07     2.00000e+02     1.09741e+03     1.25108e+01
    70  10220.0000        2     4.00000e+02    -1.12647e+03    -1.63525e-07     2.00000e+02     1.11636e+03     1.13755e+01
    71  10585.0000        2     4.00000e+02    -1.14290e+03    -1.65910e-07     2.00000e+02     1.13371e+03     1.03850e+01
    72  10950.0000        2     4.00000e+02    -1.15804e+03    -1.68107e-07     2.00000e+02     1.14967e+03     9.51569e+00
