    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.82141e+02    -9.90236e-08     2.44202e+02     2.19883e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.44666e+02    -7.90670e-08     2.42837e+02     4.75394e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.59535e+02    -6.67088e-08     2.41519e+02     7.21926e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.45863e+02    -6.47240e-08     2.40379e+02     9.35199e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.12281e+02    -7.43657e-08     2.39390e+02     1.12026e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.21443e+02    -9.02123e-08     2.38477e+02     1.29071e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.22982e+02    -1.04952e-07     2.37594e+02     1.45536e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -7.97178e+02    -1.15723e-07     2.36720e+02     1.61783e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.34050e+02    -1.21076e-07     2.35837e+02     1.78085e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.29100e+02    -1.20357e-07     2.34897e+02     1.95217e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.86481e+02    -1.14170e-07     2.33831e+02     2.14262e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.18006e+02    -1.04230e-07     2.32720e+02     2.33306e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.34832e+02    -9.21560e-08     2.32690e+02     2.30527e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.35650e+02    -7.77581e-08     2.38276e+02     1.19897e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.64551e+02    -6.74370e-08     2.47146e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.69849e+02    -5.36895e-08     2.67839e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.99801e+02    -4.35209e-08     2.87098e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.09872e+02    -3.04662e-08     3.14951e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.20800e+02    -1.75360e-08     3.42788e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.74766e+01    -1.12470e-08     3.56069e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.10645e+01    -7.41282e-09     3.64263e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.89097e+01    -7.10002e-09     3.64917e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.25720e+01    -6.18001e-09     3.67119e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.08027e+01    -5.92316e-09     3.67954e+02     0.00000e+00     4.00000e+01
    25    730.0000        7     4.00000e+02    -4.02559e+01    -5.84378e-09     3.68439e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00849e+01    -5.81897e-09     3.68818e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00293e+01    -5.81089e-09     3.69166e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00267e+01    -5.81051e-09     3.69373e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -4.00213e+01    -5.80973e-09     3.69577e+02     0.00000e+00     4.00000e+01
    30   1160.5360        7     4.00000e+02    -4.00126e+01    -5.80846e-09     3.69748e+02     2.03634e-04     4.00000e+01
    31   1291.6080        9     4.00000e+02    -4.12105e+01    -5.98237e-09     3.68125e+02     1.70865e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.57255e+01    -6.63778e-09     3.65230e+02     7.02736e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -5.15605e+01    -7.48483e-09     3.62495e+02     1.31122e+01     4.00000e+01
    34   1825.0000        8     4.00000e+02    -5.90860e+01    -8.57728e-09     3.59482e+02     2.07054e+01     4.00000e+01
    35   2007.5000        7     4.00000e+02    -6.67578e+01    -9.69095e-09     3.56726e+02     2.84375e+01     4.00000e+01
    36   2190.0000        7     4.00000e+02    -7.51325e+01    -1.09067e-08     3.53934e+02     3.68796e+01     4.00000e+01
    37   2372.5000        7     4.00000e+02    -8.43013e+01    -1.22377e-08     3.51054e+02     4.61280e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.43232e+01    -1.36925e-08     3.48068e+02     5.62330e+01     4.00000e+01
    39   2737.5000        7     4.00000e+02    -1.05347e+02    -1.52929e-08     3.44922e+02     6.73598e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.17561e+02    -1.70659e-08     3.41564e+02     7.96992e+01     4.00000e+01
    41   3102.5000        5     4.00000e+02    -1.31059e+02    -1.90254e-08     3.37994e+02     9.33274e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.45869e+02    -2.11752e-08     3.34231e+02     1.08260e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.62111e+02    -2.35330e-08     3.30249e+02     1.24634e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.79967e+02    -2.61251e-08     3.26012e+02     1.42635e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -1.99640e+02    -2.89809e-08     3.21479e+02     1.62469e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.21328e+02    -3.21292e-08     3.16619e+02     1.84330e+02     4.00000e+01
    47   4197.5000        6     4.00000e+02    -2.45129e+02    -3.55843e-08     3.11432e+02     2.08304e+02     4.00000e+01
    48   4380.0000        7     4.00000e+02    -2.71086e+02    -3.93524e-08     3.05931e+02     2.34426e+02     4.00000e+01
    49   4562.5000        7     4.00000e+02    -2.99272e+02    -4.34440e-08     3.00117e+02     2.62775e+02     4.00000e+01
    50   4745.0000        7     4.00000e+02    -3.29758e+02    -4.78697e-08     2.93990e+02     2.93422e+02     4.00000e+01
    51   4927.5000        7     4.00000e+02    -3.62730e+02    -5.26560e-08     2.87518e+02     3.26563e+02     4.00000e+01
    52   5110.0000        6     4.00000e+02    -3.98528e+02    -5.78527e-08     2.80634e+02     3.62552e+02     4.00000e+01
    53   5292.5000        6     4.00000e+02    -4.37616e+02    -6.35269e-08     2.73247e+02     4.01862e+02     4.00000e+01
    54   5475.0000        6     4.00000e+02    -4.80550e+02    -6.97595e-08     2.65257e+02     4.45053e+02     4.00000e+01
    55   5657.5000        8     4.00000e+02    -5.27898e+02    -7.66328e-08     2.56572e+02     4.92688e+02     4.00000e+01
    56   5840.0000        8     4.00000e+02    -5.80306e+02    -8.42407e-08     2.47087e+02     5.45418e+02     4.00000e+01
    57   6022.5000        7     4.00000e+02    -6.38410e+02    -9.26754e-08     2.36710e+02     6.03873e+02     4.00000e+01
    58   6205.0000        6     4.00000e+02    -7.02567e+02    -1.01989e-07     2.25416e+02     6.68388e+02     4.00000e+01
    59   6570.0000        6     4.00000e+02    -8.50314e+02    -1.23437e-07     2.00000e+02     8.16919e+02     3.99185e+01
    60   6935.0000        3     4.00000e+02    -8.98143e+02    -1.30380e-07     2.00000e+02     8.66904e+02     3.41347e+01
    61   7300.0000        3     4.00000e+02    -9.39214e+02    -1.36342e-07     2.00000e+02     9.12253e+02     2.94655e+01
    62   7665.0000        3     4.00000e+02    -9.76036e+02    -1.41687e-07     2.00000e+02     9.52665e+02     2.56013e+01
    63   8030.0000        3     4.00000e+02    -1.00909e+03    -1.46486e-07     2.00000e+02     9.88703e+02     2.23968e+01
    64   8395.0000        2     4.00000e+02    -1.03878e+03    -1.50795e-07     2.00000e+02     1.02087e+03     1.97338e+01
    65   8760.0000        2     4.00000e+02    -1.06549e+03    -1.54672e-07     2.00000e+02     1.04965e+03     1.75091e+01
    66   9125.0000        2     4.00000e+02    -1.08958e+03    -1.58170e-07     2.00000e+02     1.07550e+03     1.56361e+01
    67   9490.0000        2     4.00000e+02    -1.11141e+03    -1.61339e-07     2.00000e+02     1.09881e+03     1.40456e+01
    68   9855.0000        2     4.00000e+02    -1.13126e+03    -1.64220e-07     2.00000e+02     1.11993e+03     1.26835e+01
    69  10220.0000        2     4.00000e+02    -1.14937e+03    -1.66849e-07     2.00000e+02     1.13915e+03     1.15078e+01
    70  10585.0000        3     4.00000e+02    -1.16596e+03    -1.69258e-07     2.00000e+02     1.15670e+03     1.04857e+01
    71  10950.0000        2     4.00000e+02    -1.18121e+03    -1.71471e-07     2.00000e+02     1.17279e+03     9.59153e+00
