    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.11278e+02    -1.03253e-07     2.43985e+02     2.90629e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.61840e+02    -8.15601e-08     2.42473e+02     5.73596e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.75816e+02    -6.90722e-08     2.41241e+02     8.04081e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.70770e+02    -6.83398e-08     2.40265e+02     9.86722e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.48612e+02    -7.96398e-08     2.39402e+02     1.14790e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.67150e+02    -9.68474e-08     2.38557e+02     1.30563e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.75455e+02    -1.12570e-07     2.37693e+02     1.46648e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.45304e+02    -1.22709e-07     2.36808e+02     1.63036e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.70535e+02    -1.26372e-07     2.35902e+02     1.79654e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.56198e+02    -1.24291e-07     2.34935e+02     1.97060e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.05938e+02    -1.16995e-07     2.33842e+02     2.16165e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.35050e+02    -1.06704e-07     2.32695e+02     2.35024e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.49070e+02    -9.42228e-08     2.32561e+02     2.32692e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.41931e+02    -7.86699e-08     2.37852e+02     1.25277e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.65900e+02    -6.76328e-08     2.46416e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.69080e+02    -5.35778e-08     2.66631e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.99489e+02    -4.34756e-08     2.85579e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.11143e+02    -3.06508e-08     3.13275e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.22839e+02    -1.78320e-08     3.41428e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.91581e+01    -1.14911e-08     3.55101e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.18631e+01    -7.52875e-09     3.63737e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.96207e+01    -7.20323e-09     3.64431e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.28611e+01    -6.22197e-09     3.66810e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.09267e+01    -5.94116e-09     3.67716e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.03121e+01    -5.85195e-09     3.68233e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.01120e+01    -5.82289e-09     3.68626e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00392e+01    -5.81233e-09     3.68973e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00298e+01    -5.81096e-09     3.69176e+02     0.00000e+00     4.00000e+01
    29   1095.0000        4     4.00000e+02    -4.00214e+01    -5.80975e-09     3.69377e+02     0.00000e+00     4.00000e+01
    30   1160.5360        6     4.00000e+02    -4.00113e+01    -5.80828e-09     3.69573e+02     0.00000e+00     4.00000e+01
    31   1226.0720       10     4.00000e+02    -4.00055e+01    -5.80744e-09     3.69657e+02     9.43921e-03     4.00000e+01
    32   1291.6080        7     4.00000e+02    -4.02073e+01    -5.83673e-09     3.69243e+02     3.91188e-01     4.00000e+01
    33   1357.1440        7     4.00000e+02    -4.08300e+01    -5.92713e-09     3.68582e+02     1.34018e+00     4.00000e+01
    34   1460.0000        9     4.00000e+02    -4.27545e+01    -6.20650e-09     3.67120e+02     3.69749e+00     4.00000e+01
    35   1665.7120       10     4.00000e+02    -4.96938e+01    -7.21384e-09     3.63317e+02     1.12851e+01     4.00000e+01
    36   1825.0000        5     4.00000e+02    -5.61878e+01    -8.15656e-09     3.60502e+02     1.79602e+01     4.00000e+01
    37   2007.5000        7     4.00000e+02    -6.39206e+01    -9.27910e-09     3.57581e+02     2.56725e+01     4.00000e+01
    38   2190.0000        6     4.00000e+02    -7.20431e+01    -1.04582e-08     3.54784e+02     3.37949e+01     4.00000e+01
    39   2372.5000        7     4.00000e+02    -8.06766e+01    -1.17115e-08     3.52022e+02     4.24556e+01     4.00000e+01
