    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -5.19499e+02    -7.54135e-08     2.40562e+02     2.73636e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.20402e+02    -6.10280e-08     2.38821e+02     5.99472e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -3.63783e+02    -5.28089e-08     2.37148e+02     9.12532e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -3.66663e+02    -5.32270e-08     2.35775e+02     1.16933e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.42478e+02    -6.42328e-08     2.34673e+02     1.37541e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -5.61777e+02    -8.15509e-08     2.33718e+02     1.55372e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.75092e+02    -9.80003e-08     2.32830e+02     1.71880e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.56841e+02    -1.09867e-07     2.31972e+02     1.87748e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.01380e+02    -1.16333e-07     2.31109e+02     2.03538e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.07230e+02    -1.17182e-07     2.30179e+02     2.20192e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.76389e+02    -1.12705e-07     2.29113e+02     2.38668e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.17068e+02    -1.04094e-07     2.27991e+02     2.56831e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.40623e+02    -9.29966e-08     2.27904e+02     2.53079e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.43836e+02    -7.89465e-08     2.33327e+02     1.42035e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.72651e+02    -6.86128e-08     2.42044e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.76091e+02    -5.45956e-08     2.62550e+02     0.00000e+00     4.00000e+01
    17     57.3430        5     4.00000e+02    -3.04447e+02    -4.41954e-08     2.81711e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.12888e+02    -3.09041e-08     3.09520e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.22526e+02    -1.77866e-08     3.37451e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.85178e+01    -1.13981e-08     3.50864e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.14630e+01    -7.47068e-09     3.59215e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.92549e+01    -7.15013e-09     3.59884e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.26679e+01    -6.19392e-09     3.62142e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.08064e+01    -5.92369e-09     3.62991e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02245e+01    -5.83922e-09     3.63474e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00405e+01    -5.81252e-09     3.63843e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99779e+01    -5.80343e-09     3.64175e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99736e+01    -5.80281e-09     3.64371e+02     0.00000e+00     4.00000e+01
    29   1095.0000        4     4.00000e+02    -3.99689e+01    -5.80213e-09     3.64566e+02     0.00000e+00     4.00000e+01
    30   1160.5360        8     4.00000e+02    -3.99625e+01    -5.80119e-09     3.64672e+02     2.64706e-03     4.00000e+01
    31   1226.0720        5     4.00000e+02    -4.01161e+01    -5.82348e-09     3.64078e+02     3.07675e-01     4.00000e+01
    32   1291.6080        5     4.00000e+02    -4.07156e+01    -5.91052e-09     3.63101e+02     1.27285e+00     4.00000e+01
    33   1422.6800        9     4.00000e+02    -4.30692e+01    -6.25217e-09     3.61012e+02     4.04943e+00     4.00000e+01
    34   1460.0000        2     4.00000e+02    -4.39466e+01    -6.37955e-09     3.60347e+02     5.13849e+00     4.00000e+01
    35   1591.0720        6     4.00000e+02    -4.78451e+01    -6.94547e-09     3.57914e+02     9.30819e+00     4.00000e+01
    36   1708.0360        5     4.00000e+02    -5.18949e+01    -7.53337e-09     3.55739e+02     1.35140e+01     4.00000e+01
    37   1825.0000        5     4.00000e+02    -5.63425e+01    -8.17902e-09     3.53576e+02     1.80553e+01     4.00000e+01
    38   1941.9640        5     4.00000e+02    -6.11577e+01    -8.87802e-09     3.51398e+02     2.29508e+01     4.00000e+01
    39   2058.9280        5     4.00000e+02    -6.62886e+01    -9.62284e-09     3.49218e+02     2.81393e+01     4.00000e+01
    40   2190.0000        6     4.00000e+02    -7.23215e+01    -1.04986e-08     3.46795e+02     3.42081e+01     4.00000e+01
    41   2321.0720        5     4.00000e+02    -7.86864e+01    -1.14226e-08     3.44356e+02     4.06161e+01     4.00000e+01
    42   2438.0360        5     4.00000e+02    -8.46628e+01    -1.22902e-08     3.42165e+02     4.66321e+01     4.00000e+01
    43   2555.0000        5     4.00000e+02    -9.08951e+01    -1.31949e-08     3.39971e+02     5.28966e+01     4.00000e+01
    44   2788.9280       10     4.00000e+02    -1.04134e+02    -1.51167e-08     3.35519e+02     6.62130e+01     4.00000e+01
    45   2920.0000        4     4.00000e+02    -1.12399e+02    -1.63164e-08     3.32848e+02     7.45960e+01     4.00000e+01
    46   3102.5000        6     4.00000e+02    -1.25117e+02    -1.81627e-08     3.28848e+02     8.74740e+01     4.00000e+01
