    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -8.20646e+02    -1.19130e-07     2.41601e+02     2.87124e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.40455e+02    -9.29722e-08     2.39910e+02     6.03592e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.84096e+02    -8.47908e-08     2.38395e+02     8.87151e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -6.51551e+02    -9.45831e-08     2.37175e+02     1.11538e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -7.90011e+02    -1.14683e-07     2.36148e+02     1.30738e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -9.08092e+02    -1.31824e-07     2.35201e+02     1.48413e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -9.78180e+02    -1.41998e-07     2.34288e+02     1.65403e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -1.01165e+03    -1.46857e-07     2.33392e+02     1.81973e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -1.01528e+03    -1.47384e-07     2.32493e+02     1.98434e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.88404e+02    -1.43482e-07     2.31536e+02     2.15583e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -9.25676e+02    -1.34377e-07     2.30452e+02     2.34399e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -8.35304e+02    -1.21258e-07     2.29350e+02     2.52189e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -7.26894e+02    -1.05520e-07     2.29566e+02     2.42807e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.94657e+02    -8.63240e-08     2.36208e+02     1.09122e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -5.00916e+02    -7.27159e-08     2.46276e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.82936e+02    -5.55893e-08     2.68705e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.00593e+02    -4.36358e-08     2.88867e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.02660e+02    -2.94193e-08     3.16685e+02     0.00000e+00     4.00000e+01
    19    155.6470        9     4.00000e+02    -1.13148e+02    -1.64252e-08     3.42950e+02     0.00000e+00     4.00000e+01
    20    286.7190       10     4.00000e+02    -6.06499e+01    -8.80430e-09     3.58377e+02     0.00000e+00     4.00000e+01
    21    365.0000        3     4.00000e+02    -4.80053e+01    -6.96873e-09     3.62152e+02     0.00000e+00     4.00000e+01
    22    496.0720        7     4.00000e+02    -4.21449e+01    -6.11801e-09     3.64137e+02     0.00000e+00     4.00000e+01
    23    613.0360        6     4.00000e+02    -4.05956e+01    -5.89310e-09     3.64881e+02     0.00000e+00     4.00000e+01
    24    730.0000        6     4.00000e+02    -4.01415e+01    -5.82718e-09     3.65323e+02     0.00000e+00     4.00000e+01
    25    846.9640        6     4.00000e+02    -4.00085e+01    -5.80787e-09     3.65681e+02     0.00000e+00     4.00000e+01
    26    963.9280        8     4.00000e+02    -3.99673e+01    -5.80189e-09     3.66015e+02     0.00000e+00     4.00000e+01
