    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.72353e+02    -1.12119e-07     2.42356e+02     2.43047e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.15459e+02    -8.93437e-08     2.40795e+02     5.35107e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.15489e+02    -7.48314e-08     2.39256e+02     8.23170e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.93372e+02    -7.16208e-08     2.37934e+02     1.07051e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.56418e+02    -8.07730e-08     2.36820e+02     1.27870e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.62064e+02    -9.61091e-08     2.35825e+02     1.46467e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.54032e+02    -1.09460e-07     2.34885e+02     1.63974e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.14989e+02    -1.18309e-07     2.33975e+02     1.80858e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.47079e+02    -1.22967e-07     2.33066e+02     1.97572e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.44665e+02    -1.22617e-07     2.32097e+02     2.15124e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.05763e+02    -1.16969e-07     2.30992e+02     2.34656e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.36425e+02    -1.06904e-07     2.29814e+02     2.54462e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.48329e+02    -9.41153e-08     2.29599e+02     2.54243e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.43533e+02    -7.89025e-08     2.34745e+02     1.50244e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.69379e+02    -6.81379e-08     2.43237e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.72468e+02    -5.40696e-08     2.63541e+02     0.00000e+00     4.00000e+01
