    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -8.16895e+02    -1.18585e-07     2.40257e+02     3.18417e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.48694e+02    -9.41683e-08     2.38432e+02     6.59955e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.42904e+02    -7.88112e-08     2.36862e+02     9.53741e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.20805e+02    -7.56032e-08     2.35670e+02     1.17666e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.88101e+02    -8.53722e-08     2.34723e+02     1.35360e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.97722e+02    -1.01285e-07     2.33867e+02     1.51332e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.93740e+02    -1.15224e-07     2.33029e+02     1.66901e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.60288e+02    -1.24885e-07     2.32191e+02     1.82351e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.92715e+02    -1.29592e-07     2.31337e+02     1.97879e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.88862e+02    -1.29032e-07     2.30415e+02     2.14239e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.48403e+02    -1.23159e-07     2.29356e+02     2.32293e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.77644e+02    -1.12887e-07     2.28274e+02     2.49151e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.85557e+02    -9.95195e-08     2.28474e+02     2.39123e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.20233e+02    -9.00367e-08     2.30564e+02     1.94182e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.28218e+02    -7.66793e-08     2.39344e+02     2.55887e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.57306e+02    -6.63853e-08     2.50345e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.59827e+02    -5.22346e-08     2.72676e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.87098e+02    -4.16769e-08     2.92160e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.95717e+02    -2.84115e-08     3.18681e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.10117e+02    -1.59852e-08     3.43566e+02     0.00000e+00     4.00000e+01
    21    225.2790        4     4.00000e+02    -7.08477e+01    -1.02847e-08     3.54825e+02     0.00000e+00     4.00000e+01
    22    356.3510        9     4.00000e+02    -4.85035e+01    -7.04106e-09     3.61377e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.71997e+01    -6.85179e-09     3.61750e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.19183e+01    -6.08510e-09     3.63536e+02     0.00000e+00     4.00000e+01
    25    613.0360        6     4.00000e+02    -4.05309e+01    -5.88370e-09     3.64222e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.01269e+01    -5.82506e-09     3.64644e+02     0.00000e+00     4.00000e+01
    27    846.9640        7     4.00000e+02    -4.00072e+01    -5.80769e-09     3.64992e+02     0.00000e+00     4.00000e+01
    28    963.9280        8     4.00000e+02    -3.99685e+01    -5.80206e-09     3.65318e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -3.99710e+01    -5.80243e-09     3.65514e+02     0.00000e+00     4.00000e+01
    30   1095.0000        5     4.00000e+02    -3.99683e+01    -5.80204e-09     3.65709e+02     0.00000e+00     4.00000e+01
    31   1160.5360        7     4.00000e+02    -3.99622e+01    -5.80116e-09     3.65892e+02     0.00000e+00     4.00000e+01
    32   1226.0720        7     4.00000e+02    -4.00309e+01    -5.81112e-09     3.65487e+02     1.37545e-01     4.00000e+01
    33   1357.1440        9     4.00000e+02    -4.23908e+01    -6.15370e-09     3.62556e+02     3.30277e+00     4.00000e+01
    34   1460.0000        5     4.00000e+02    -4.55466e+01    -6.61181e-09     3.60321e+02     6.93748e+00     4.00000e+01
    35   1591.0720        6     4.00000e+02    -4.99896e+01    -7.25679e-09     3.57921e+02     1.14448e+01     4.00000e+01
    36   1708.0360        5     4.00000e+02    -5.43949e+01    -7.89628e-09     3.55789e+02     1.59405e+01     4.00000e+01
    37   1825.0000        5     4.00000e+02    -5.92351e+01    -8.59891e-09     3.53627e+02     2.08722e+01     4.00000e+01
    38   1941.9640        5     4.00000e+02    -6.44059e+01    -9.34955e-09     3.51486e+02     2.60952e+01     4.00000e+01
    39   2058.9280        5     4.00000e+02    -6.98453e+01    -1.01392e-08     3.49374e+02     3.15663e+01     4.00000e+01
    40   2190.0000        5     4.00000e+02    -7.62285e+01    -1.10658e-08     3.47025e+02     3.79782e+01     4.00000e+01
    41   2321.0720        5     4.00000e+02    -8.29566e+01    -1.20425e-08     3.44669e+02     4.47412e+01     4.00000e+01
    42   2438.0360        5     4.00000e+02    -8.93162e+01    -1.29657e-08     3.42530e+02     5.11464e+01     4.00000e+01
    43   2555.0000        4     4.00000e+02    -9.60675e+01    -1.39457e-08     3.40328e+02     5.79569e+01     4.00000e+01
    44   2671.9640        5     4.00000e+02    -1.03260e+02    -1.49899e-08     3.38051e+02     6.52185e+01     4.00000e+01
    45   2788.9280        5     4.00000e+02    -1.10948e+02    -1.61058e-08     3.35685e+02     7.29830e+01     4.00000e+01
