    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.36142e+02    -9.23461e-08     2.44558e+02     2.75970e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.06325e+02    -7.35012e-08     2.43030e+02     5.61973e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.57278e+02    -6.63812e-08     2.41694e+02     8.11923e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.02919e+02    -7.30067e-08     2.40573e+02     1.02161e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.27834e+02    -9.11401e-08     2.39565e+02     1.21012e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.53996e+02    -1.09455e-07     2.38603e+02     1.38978e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.35890e+02    -1.21343e-07     2.37671e+02     1.56327e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.75567e+02    -1.27102e-07     2.36765e+02     1.73137e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.85432e+02    -1.28535e-07     2.35859e+02     1.89754e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.70135e+02    -1.26314e-07     2.34900e+02     2.07060e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.24283e+02    -1.19658e-07     2.33815e+02     2.26097e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.52130e+02    -1.09184e-07     2.32702e+02     2.44484e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.63894e+02    -9.63747e-08     2.32785e+02     2.38350e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.56152e+02    -8.07343e-08     2.38817e+02     1.17398e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.78676e+02    -6.94874e-08     2.48170e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.76664e+02    -5.46787e-08     2.69546e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.02258e+02    -4.38776e-08     2.89163e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.08905e+02    -3.03259e-08     3.17036e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18770e+02    -1.72414e-08     3.44306e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.58828e+01    -1.10156e-08     3.57081e+02     0.00000e+00     4.00000e+01
    21    352.2550        8     4.00000e+02    -5.03549e+01    -7.30981e-09     3.64806e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.82891e+01    -7.00993e-09     3.65421e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.23312e+01    -6.14505e-09     3.67466e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06995e+01    -5.90817e-09     3.68245e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02019e+01    -5.83595e-09     3.68705e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00465e+01    -5.81338e-09     3.69067e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99939e+01    -5.80574e-09     3.69399e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99919e+01    -5.80546e-09     3.69596e+02     0.00000e+00     4.00000e+01
    29   1095.0000        6     4.00000e+02    -3.99876e+01    -5.80484e-09     3.69789e+02     0.00000e+00     4.00000e+01
    30   1160.5360        6     4.00000e+02    -4.00119e+01    -5.80836e-09     3.69737e+02     6.03732e-02     4.00000e+01
    31   1226.0720        5     4.00000e+02    -4.03062e+01    -5.85108e-09     3.69262e+02     5.78067e-01     4.00000e+01
    32   1357.1440       10     4.00000e+02    -4.24163e+01    -6.15740e-09     3.67513e+02     3.25153e+00     4.00000e+01
    33   1460.0000        4     4.00000e+02    -4.52650e+01    -6.57094e-09     3.65812e+02     6.57127e+00     4.00000e+01
    34   1591.0720        5     4.00000e+02    -4.97361e+01    -7.21998e-09     3.63668e+02     1.12620e+01     4.00000e+01
    35   1708.0360        4     4.00000e+02    -5.41802e+01    -7.86512e-09     3.61789e+02     1.58002e+01     4.00000e+01
    36   1825.0000        5     4.00000e+02    -5.89402e+01    -8.55611e-09     3.59935e+02     2.06136e+01     4.00000e+01
    37   1941.9640        5     4.00000e+02    -6.40250e+01    -9.29424e-09     3.58071e+02     2.57541e+01     4.00000e+01
    38   2058.9280        5     4.00000e+02    -6.94578e+01    -1.00829e-08     3.56173e+02     3.12468e+01     4.00000e+01
    39   2190.0000        5     4.00000e+02    -7.59209e+01    -1.10211e-08     3.54020e+02     3.77631e+01     4.00000e+01
    40   2321.0720        5     4.00000e+02    -8.27051e+01    -1.20060e-08     3.51888e+02     4.45763e+01     4.00000e+01
    41   2555.0000       10     4.00000e+02    -9.53133e+01    -1.38362e-08     3.48178e+02     5.72084e+01     4.00000e+01
    42   2737.5000        5     4.00000e+02    -1.06250e+02    -1.54239e-08     3.45123e+02     6.82442e+01     4.00000e+01
    43   2920.0000        6     4.00000e+02    -1.18429e+02    -1.71918e-08     3.41838e+02     8.05566e+01     4.00000e+01
    44   3102.5000        6     4.00000e+02    -1.32102e+02    -1.91766e-08     3.38265e+02     9.43918e+01     4.00000e+01
    45   3285.0000        6     4.00000e+02    -1.47452e+02    -2.14051e-08     3.34380e+02     1.09918e+02     4.00000e+01
    46   3467.5000        6     4.00000e+02    -1.64616e+02    -2.38966e-08     3.30173e+02     1.27262e+02     4.00000e+01
    47   3650.0000        6     4.00000e+02    -1.83645e+02    -2.66590e-08     3.25664e+02     1.46464e+02     4.00000e+01
    48   3832.5000        7     4.00000e+02    -2.04548e+02    -2.96933e-08     3.20881e+02     1.67529e+02     4.00000e+01
    49   4015.0000        7     4.00000e+02    -2.27418e+02    -3.30133e-08     3.15817e+02     1.90562e+02     4.00000e+01
    50   4197.5000        6     4.00000e+02    -2.52367e+02    -3.66350e-08     3.10461e+02     2.15678e+02     4.00000e+01
    51   4380.0000        7     4.00000e+02    -2.79592e+02    -4.05873e-08     3.04780e+02     2.43082e+02     4.00000e+01
    52   4562.5000        7     4.00000e+02    -3.09352e+02    -4.49074e-08     2.98725e+02     2.73036e+02     4.00000e+01
    53   4745.0000        7     4.00000e+02    -3.41845e+02    -4.96242e-08     2.92270e+02     3.05732e+02     4.00000e+01
    54   4927.5000        6     4.00000e+02    -3.77097e+02    -5.47417e-08     2.85434e+02     3.41177e+02     4.00000e+01
    55   5110.0000        7     4.00000e+02    -4.15049e+02    -6.02509e-08     2.78253e+02     3.79306e+02     4.00000e+01
    56   5292.5000        7     4.00000e+02    -4.55700e+02    -6.61521e-08     2.70738e+02     4.20126e+02     4.00000e+01
    57   5475.0000        7     4.00000e+02    -4.99282e+02    -7.24787e-08     2.62846e+02     4.63888e+02     4.00000e+01
    58   5657.5000        7     4.00000e+02    -5.46270e+02    -7.92998e-08     2.54483e+02     5.11086e+02     4.00000e+01
    59   5840.0000        7     4.00000e+02    -5.97267e+02    -8.67028e-08     2.45536e+02     5.62328e+02     4.00000e+01
    60   6022.5000        7     4.00000e+02    -6.53008e+02    -9.47945e-08     2.35876e+02     6.18358e+02     4.00000e+01
    61   6205.0000        6     4.00000e+02    -7.14296e+02    -1.03691e-07     2.25370e+02     6.79977e+02     4.00000e+01
    62   6570.0000        9     4.00000e+02    -8.57771e+02    -1.24519e-07     2.01078e+02     8.24218e+02     4.00000e+01
    63   6935.0000        5     4.00000e+02    -9.09354e+02    -1.32007e-07     2.00000e+02     8.77882e+02     3.46004e+01
    64   7300.0000        3     4.00000e+02    -9.50353e+02    -1.37959e-07     2.00000e+02     9.23016e+02     2.99465e+01
    65   7665.0000        3     4.00000e+02    -9.87227e+02    -1.43312e-07     2.00000e+02     9.63491e+02     2.60619e+01
    66   8030.0000        3     4.00000e+02    -1.02045e+03    -1.48134e-07     2.00000e+02     9.99721e+02     2.28232e+01
    67   8395.0000        2     4.00000e+02    -1.05037e+03    -1.52477e-07     2.00000e+02     1.03215e+03     2.01219e+01
    68   8760.0000        2     4.00000e+02    -1.07734e+03    -1.56393e-07     2.00000e+02     1.06123e+03     1.78595e+01
    69   9125.0000        2     4.00000e+02    -1.10173e+03    -1.59933e-07     2.00000e+02     1.08739e+03     1.59514e+01
    70   9490.0000        2     4.00000e+02    -1.12384e+03    -1.63143e-07     2.00000e+02     1.11102e+03     1.43294e+01
    71   9855.0000        3     4.00000e+02    -1.14397e+03    -1.66065e-07     2.00000e+02     1.13245e+03     1.29395e+01
    72  10220.0000        2     4.00000e+02    -1.16235e+03    -1.68734e-07     2.00000e+02     1.15196e+03     1.17394e+01
    73  10585.0000        2     4.00000e+02    -1.17920e+03    -1.71180e-07     2.00000e+02     1.16979e+03     1.06962e+01
    74  10950.0000        2     4.00000e+02    -1.19470e+03    -1.73429e-07     2.00000e+02     1.18614e+03     9.78345e+00
