    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.18843e+02    -8.98349e-08     2.43369e+02     3.07447e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.89698e+02    -7.10874e-08     2.41789e+02     6.03109e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.31981e+02    -6.27089e-08     2.40500e+02     8.44323e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.59791e+02    -6.67460e-08     2.39467e+02     1.03750e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.67240e+02    -8.23440e-08     2.38565e+02     1.20604e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.95742e+02    -1.00998e-07     2.37718e+02     1.36412e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.97922e+02    -1.15831e-07     2.36891e+02     1.51781e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.59002e+02    -1.24698e-07     2.36067e+02     1.67028e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.82219e+02    -1.28068e-07     2.35218e+02     1.82535e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.71885e+02    -1.26568e-07     2.34292e+02     1.99104e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.25599e+02    -1.19849e-07     2.33226e+02     2.17577e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.50897e+02    -1.09005e-07     2.32119e+02     2.35438e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.61073e+02    -9.59652e-08     2.32160e+02     2.29406e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.54849e+02    -8.05452e-08     2.37997e+02     1.11143e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.78845e+02    -6.95120e-08     2.47123e+02     0.00000e+00     4.00000e+01
    16     32.7670        5     4.00000e+02    -4.20012e+02    -6.09715e-08     2.57726e+02     0.00000e+00     4.00000e+01
    17     49.1510        9     4.00000e+02    -3.36968e+02    -4.89163e-08     2.78534e+02     0.00000e+00     4.00000e+01
    18     65.5350        5     4.00000e+02    -2.73665e+02    -3.97269e-08     2.96640e+02     0.00000e+00     4.00000e+01
    19     98.3030        9     4.00000e+02    -1.91453e+02    -2.77924e-08     3.21695e+02     0.00000e+00     4.00000e+01
    20    163.8390        9     4.00000e+02    -1.11076e+02    -1.61244e-08     3.46060e+02     0.00000e+00     4.00000e+01
    21    294.9110       10     4.00000e+02    -6.10745e+01    -8.86593e-09     3.61007e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.90841e+01    -7.12534e-09     3.64616e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.25950e+01    -6.18334e-09     3.66806e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.07984e+01    -5.92254e-09     3.67632e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02454e+01    -5.84226e-09     3.68107e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00696e+01    -5.81675e-09     3.68473e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00088e+01    -5.80792e-09     3.68802e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00034e+01    -5.80713e-09     3.68996e+02     0.00000e+00     4.00000e+01
    29   1095.0000        4     4.00000e+02    -3.99971e+01    -5.80621e-09     3.69187e+02     0.00000e+00     4.00000e+01
    30   1160.5360        6     4.00000e+02    -3.99892e+01    -5.80507e-09     3.69370e+02     0.00000e+00     4.00000e+01
    31   1226.0720       10     4.00000e+02    -4.00095e+01    -5.80802e-09     3.69260e+02     5.54243e-02     4.00000e+01
    32   1357.1440        7     4.00000e+02    -4.18627e+01    -6.07704e-09     3.67170e+02     2.62049e+00     4.00000e+01
    33   1460.0000        4     4.00000e+02    -4.47528e+01    -6.49658e-09     3.65275e+02     6.10422e+00     4.00000e+01
    34   1591.0720        6     4.00000e+02    -4.92356e+01    -7.14734e-09     3.63036e+02     1.07893e+01     4.00000e+01
    35   1825.0000       10     4.00000e+02    -5.79310e+01    -8.40961e-09     3.59370e+02     1.95483e+01     4.00000e+01
    36   2007.5000        6     4.00000e+02    -6.57893e+01    -9.55037e-09     3.56410e+02     2.75364e+01     4.00000e+01
    37   2190.0000        6     4.00000e+02    -7.43239e+01    -1.07893e-08     3.53460e+02     3.61302e+01     4.00000e+01
    38   2372.5000        7     4.00000e+02    -8.33410e+01    -1.20983e-08     3.50584e+02     4.51659e+01     4.00000e+01
    39   2555.0000        7     4.00000e+02    -9.29353e+01    -1.34910e-08     3.47703e+02     5.47979e+01     4.00000e+01
    40   2737.5000        6     4.00000e+02    -1.03365e+02    -1.50051e-08     3.44703e+02     6.53097e+01     4.00000e+01
    41   2920.0000        6     4.00000e+02    -1.14879e+02    -1.66766e-08     3.41506e+02     7.69407e+01     4.00000e+01
    42   3102.5000        6     4.00000e+02    -1.27675e+02    -1.85340e-08     3.38068e+02     8.98745e+01     4.00000e+01
    43   3285.0000        6     4.00000e+02    -1.41960e+02    -2.06078e-08     3.34343e+02     1.04318e+02     4.00000e+01
    44   3467.5000        6     4.00000e+02    -1.57899e+02    -2.29215e-08     3.30313e+02     1.20426e+02     4.00000e+01
    45   3650.0000        5     4.00000e+02    -1.75612e+02    -2.54929e-08     3.25972e+02     1.38312e+02     4.00000e+01
    46   3832.5000        6     4.00000e+02    -1.95153e+02    -2.83296e-08     3.21337e+02     1.58021e+02     4.00000e+01
    47   4015.0000        6     4.00000e+02    -2.16522e+02    -3.14317e-08     3.16433e+02     1.79545e+02     4.00000e+01
    48   4197.5000        5     4.00000e+02    -2.39788e+02    -3.48091e-08     3.11260e+02     2.02965e+02     4.00000e+01
    49   4380.0000        6     4.00000e+02    -2.65186e+02    -3.84959e-08     3.05764e+02     2.28534e+02     4.00000e+01
    50   4562.5000        6     4.00000e+02    -2.92948e+02    -4.25261e-08     2.99904e+02     2.56484e+02     4.00000e+01
    51   4745.0000        7     4.00000e+02    -3.23144e+02    -4.69095e-08     2.93692e+02     2.86862e+02     4.00000e+01
    52   4927.5000        6     4.00000e+02    -3.55851e+02    -5.16574e-08     2.87127e+02     3.19749e+02     4.00000e+01
    53   5110.0000        7     4.00000e+02    -3.91230e+02    -5.67933e-08     2.80185e+02     3.55314e+02     4.00000e+01
    54   5292.5000        6     4.00000e+02    -4.29541e+02    -6.23548e-08     2.72820e+02     3.93825e+02     4.00000e+01
    55   5475.0000        6     4.00000e+02    -4.71166e+02    -6.83972e-08     2.64960e+02     4.35672e+02     4.00000e+01
    56   5657.5000        6     4.00000e+02    -5.16577e+02    -7.49894e-08     2.56522e+02     4.81334e+02     4.00000e+01
    57   5840.0000        7     4.00000e+02    -5.66360e+02    -8.22161e-08     2.47404e+02     5.31402e+02     4.00000e+01
    58   6022.5000        7     4.00000e+02    -6.21153e+02    -9.01703e-08     2.37500e+02     5.86515e+02     4.00000e+01
    59   6205.0000        6     4.00000e+02    -6.81520e+02    -9.89335e-08     2.26733e+02     6.47226e+02     4.00000e+01
    60   6570.0000        9     4.00000e+02    -8.21073e+02    -1.19192e-07     2.02296e+02     7.87488e+02     4.00000e+01
    61   6935.0000        5     4.00000e+02    -8.76557e+02    -1.27246e-07     2.00000e+02     8.44873e+02     3.49218e+01
    62   7300.0000        3     4.00000e+02    -9.16780e+02    -1.33085e-07     2.00000e+02     8.88995e+02     3.03505e+01
    63   7665.0000        3     4.00000e+02    -9.52852e+02    -1.38322e-07     2.00000e+02     9.28603e+02     2.65345e+01
    64   8030.0000        3     4.00000e+02    -9.85444e+02    -1.43053e-07     2.00000e+02     9.64177e+02     2.33279e+01
    65   8395.0000        2     4.00000e+02    -1.01491e+03    -1.47330e-07     2.00000e+02     9.96150e+02     2.06306e+01
    66   8760.0000        2     4.00000e+02    -1.04156e+03    -1.51199e-07     2.00000e+02     1.02492e+03     1.83557e+01
    67   9125.0000        2     4.00000e+02    -1.06572e+03    -1.54706e-07     2.00000e+02     1.05089e+03     1.64269e+01
    68   9490.0000        2     4.00000e+02    -1.08768e+03    -1.57894e-07     2.00000e+02     1.07439e+03     1.47808e+01
    69   9855.0000        2     4.00000e+02    -1.10771e+03    -1.60802e-07     2.00000e+02     1.09574e+03     1.33658e+01
    70  10220.0000        2     4.00000e+02    -1.12603e+03    -1.63461e-07     2.00000e+02     1.11521e+03     1.21411e+01
    71  10585.0000        2     4.00000e+02    -1.14285e+03    -1.65902e-07     2.00000e+02     1.13303e+03     1.10740e+01
    72  10950.0000        2     4.00000e+02    -1.15833e+03    -1.68150e-07     2.00000e+02     1.14939e+03     1.01388e+01
