    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.28436e+02    -1.05744e-07     2.41708e+02     3.32607e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.67342e+02    -8.23586e-08     2.39888e+02     6.73137e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.01006e+02    -7.27290e-08     2.38352e+02     9.60558e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.36652e+02    -7.79036e-08     2.37141e+02     1.18711e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.47693e+02    -9.40229e-08     2.36117e+02     1.37847e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.59948e+02    -1.10319e-07     2.35168e+02     1.55546e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.39125e+02    -1.21812e-07     2.34246e+02     1.72677e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.81454e+02    -1.27957e-07     2.33332e+02     1.89544e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.94174e+02    -1.29804e-07     2.32404e+02     2.06445e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.79361e+02    -1.27653e-07     2.31408e+02     2.24156e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.31908e+02    -1.20765e-07     2.30269e+02     2.43645e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.56512e+02    -1.09820e-07     2.29065e+02     2.62659e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.65186e+02    -9.65623e-08     2.28936e+02     2.58604e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.55809e+02    -8.06845e-08     2.34490e+02     1.43585e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.76960e+02    -6.92383e-08     2.43428e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.73910e+02    -5.42790e-08     2.64368e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.99486e+02    -4.34751e-08     2.83821e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.07029e+02    -3.00536e-08     3.11755e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18170e+02    -1.71543e-08     3.39352e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.57967e+01    -1.10031e-08     3.52386e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.03947e+01    -7.31559e-09     3.60343e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.83340e+01    -7.01646e-09     3.60977e+02     0.00000e+00     4.00000e+01
    23    496.0720        6     4.00000e+02    -4.23459e+01    -6.14718e-09     3.63109e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06933e+01    -5.90728e-09     3.63928e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01856e+01    -5.83357e-09     3.64413e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00250e+01    -5.81026e-09     3.64794e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99695e+01    -5.80220e-09     3.65140e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99668e+01    -5.80181e-09     3.65346e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99620e+01    -5.80112e-09     3.65550e+02     0.00000e+00     4.00000e+01
    30   1160.5360        8     4.00000e+02    -3.99555e+01    -5.80017e-09     3.65731e+02     1.17667e-04     4.00000e+01
    31   1226.0720        6     4.00000e+02    -4.00389e+01    -5.81228e-09     3.65372e+02     1.67523e-01     4.00000e+01
    32   1357.1440       10     4.00000e+02    -4.17768e+01    -6.06457e-09     3.63227e+02     2.51856e+00     4.00000e+01
    33   1460.0000        4     4.00000e+02    -4.46771e+01    -6.48559e-09     3.61020e+02     6.05765e+00     4.00000e+01
    34   1591.0720        6     4.00000e+02    -4.96126e+01    -7.20205e-09     3.58185e+02     1.13409e+01     4.00000e+01
    35   1708.0360        5     4.00000e+02    -5.46084e+01    -7.92728e-09     3.55741e+02     1.64692e+01     4.00000e+01
    36   1825.0000        5     4.00000e+02    -5.98286e+01    -8.68508e-09     3.53437e+02     2.17004e+01     4.00000e+01
    37   1941.9640        5     4.00000e+02    -6.51564e+01    -9.45849e-09     3.51266e+02     2.70055e+01     4.00000e+01
    38   2058.9280        5     4.00000e+02    -7.06030e+01    -1.02491e-08     3.49187e+02     3.24375e+01     4.00000e+01
    39   2190.0000        5     4.00000e+02    -7.69057e+01    -1.11641e-08     3.46893e+02     3.87478e+01     4.00000e+01
    40   2321.0720        5     4.00000e+02    -8.35371e+01    -1.21267e-08     3.44580e+02     4.54146e+01     4.00000e+01
    41   2438.0360        4     4.00000e+02    -8.98166e+01    -1.30383e-08     3.42466e+02     5.17469e+01     4.00000e+01
    42   2555.0000        5     4.00000e+02    -9.64728e+01    -1.40046e-08     3.40295e+02     5.84635e+01     4.00000e+01
    43   2671.9640        5     4.00000e+02    -1.03575e+02    -1.50356e-08     3.38038e+02     6.56419e+01     4.00000e+01
    44   2788.9280        4     4.00000e+02    -1.11175e+02    -1.61388e-08     3.35687e+02     7.33261e+01     4.00000e+01
    45   2920.0000        5     4.00000e+02    -1.20303e+02    -1.74639e-08     3.32944e+02     8.25481e+01     4.00000e+01
    46   3051.0720        5     4.00000e+02    -1.30129e+02    -1.88904e-08     3.30075e+02     9.24745e+01     4.00000e+01
    47   3168.0360        5     4.00000e+02    -1.39530e+02    -2.02550e-08     3.27402e+02     1.01970e+02     4.00000e+01
    48   3285.0000        5     4.00000e+02    -1.49534e+02    -2.17073e-08     3.24627e+02     1.12064e+02     4.00000e+01
    49   3401.9640        5     4.00000e+02    -1.60120e+02    -2.32440e-08     3.21766e+02     1.22731e+02     4.00000e+01
    50   3518.9280        5     4.00000e+02    -1.71280e+02    -2.48641e-08     3.18826e+02     1.33967e+02     4.00000e+01
    51   3650.0000        5     4.00000e+02    -1.84475e+02    -2.67796e-08     3.15437e+02     1.47245e+02     4.00000e+01
    52   3781.0720        5     4.00000e+02    -1.98442e+02    -2.88070e-08     3.11940e+02     1.61298e+02     4.00000e+01
    53   3898.0360        5     4.00000e+02    -2.11628e+02    -3.07212e-08     3.08711e+02     1.74573e+02     4.00000e+01
    54   4015.0000        5     4.00000e+02    -2.25601e+02    -3.27496e-08     3.05347e+02     1.88650e+02     4.00000e+01
    55   4248.9280       10     4.00000e+02    -2.56198e+02    -3.71913e-08     2.98140e+02     2.19462e+02     4.00000e+01
    56   4380.0000        4     4.00000e+02    -2.75164e+02    -3.99444e-08     2.93775e+02     2.38602e+02     4.00000e+01
    57   4562.5000        6     4.00000e+02    -3.04037e+02    -4.41358e-08     2.87247e+02     2.67696e+02     4.00000e+01
    58   4745.0000        6     4.00000e+02    -3.35844e+02    -4.87531e-08     2.80217e+02     2.99731e+02     4.00000e+01
    59   4927.5000        7     4.00000e+02    -3.70610e+02    -5.38000e-08     2.72717e+02     3.34713e+02     4.00000e+01
    60   5110.0000        8     4.00000e+02    -4.08358e+02    -5.92796e-08     2.64768e+02     3.72668e+02     4.00000e+01
    61   5292.5000        7     4.00000e+02    -4.49214e+02    -6.52106e-08     2.56360e+02     4.13732e+02     4.00000e+01
    62   5475.0000        7     4.00000e+02    -4.93486e+02    -7.16373e-08     2.47435e+02     4.58228e+02     4.00000e+01
    63   5657.5000        6     4.00000e+02    -5.41615e+02    -7.86241e-08     2.37910e+02     5.06606e+02     4.00000e+01
    64   5840.0000        6     4.00000e+02    -5.94318e+02    -8.62748e-08     2.27640e+02     5.59601e+02     4.00000e+01
    65   6022.5000        8     4.00000e+02    -6.52459e+02    -9.47148e-08     2.16461e+02     6.18084e+02     4.00000e+01
