    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -8.30047e+02    -1.20495e-07     2.42670e+02     2.59115e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.45486e+02    -9.37025e-08     2.41083e+02     5.55987e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.65852e+02    -8.21424e-08     2.39597e+02     8.34192e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.97527e+02    -8.67405e-08     2.38355e+02     1.06653e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -7.07951e+02    -1.02770e-07     2.37291e+02     1.26533e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -8.16660e+02    -1.18551e-07     2.36301e+02     1.45022e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.88814e+02    -1.29026e-07     2.35333e+02     1.63071e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -9.27964e+02    -1.34709e-07     2.34370e+02     1.80926e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.41983e+02    -1.36744e-07     2.33405e+02     1.98668e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.23933e+02    -1.34124e-07     2.32400e+02     2.16842e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.71007e+02    -1.26441e-07     2.31285e+02     2.36459e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.93381e+02    -1.15172e-07     2.30148e+02     2.55313e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.99173e+02    -1.01496e-07     2.30224e+02     2.49287e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.80688e+02    -8.42961e-08     2.36355e+02     1.26356e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.95027e+02    -7.18610e-08     2.45860e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.84751e+02    -5.58527e-08     2.67513e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.05987e+02    -4.44188e-08     2.87304e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.09367e+02    -3.03930e-08     3.15219e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18062e+02    -1.71386e-08     3.42268e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.52399e+01    -1.09223e-08     3.54839e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.00580e+01    -7.26671e-09     3.62375e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.80276e+01    -6.97197e-09     3.62973e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.22228e+01    -6.12931e-09     3.64952e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06459e+01    -5.90040e-09     3.65705e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01714e+01    -5.83152e-09     3.66155e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00245e+01    -5.81020e-09     3.66512e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99760e+01    -5.80315e-09     3.66840e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99768e+01    -5.80327e-09     3.67038e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99740e+01    -5.80287e-09     3.67231e+02     0.00000e+00     4.00000e+01
    30   1160.5360        9     4.00000e+02    -3.99819e+01    -5.80401e-09     3.67205e+02     2.87782e-02     4.00000e+01
    31   1226.0720        5     4.00000e+02    -4.02380e+01    -5.84118e-09     3.66611e+02     4.92935e-01     4.00000e+01
    32   1357.1440        9     4.00000e+02    -4.22193e+01    -6.12881e-09     3.64672e+02     3.02025e+00     4.00000e+01
    33   1460.0000        4     4.00000e+02    -4.49431e+01    -6.52420e-09     3.62829e+02     6.20484e+00     4.00000e+01
    34   1591.0720        5     4.00000e+02    -4.92675e+01    -7.15197e-09     3.60523e+02     1.07553e+01     4.00000e+01
    35   1708.0360        5     4.00000e+02    -5.35703e+01    -7.77658e-09     3.58540e+02     1.51483e+01     4.00000e+01
    36   1825.0000        5     4.00000e+02    -5.81471e+01    -8.44098e-09     3.56608e+02     1.97649e+01     4.00000e+01
    37   1941.9640        5     4.00000e+02    -6.29467e+01    -9.13772e-09     3.54720e+02     2.45880e+01     4.00000e+01
    38   2058.9280        5     4.00000e+02    -6.79241e+01    -9.86027e-09     3.52891e+02     2.95740e+01     4.00000e+01
    39   2190.0000        5     4.00000e+02    -7.36660e+01    -1.06938e-08     3.50907e+02     3.53168e+01     4.00000e+01
    40   2321.0720        5     4.00000e+02    -7.96729e+01    -1.15658e-08     3.48927e+02     4.13461e+01     4.00000e+01
    41   2555.0000       10     4.00000e+02    -9.13970e+01    -1.32677e-08     3.45178e+02     5.31736e+01     4.00000e+01
    42   2737.5000        6     4.00000e+02    -1.01964e+02    -1.48017e-08     3.41937e+02     6.38976e+01     4.00000e+01
    43   2920.0000        6     4.00000e+02    -1.13874e+02    -1.65307e-08     3.38424e+02     7.59573e+01     4.00000e+01
