    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.67336e+02    -1.11391e-07     2.42571e+02     2.83088e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.96985e+02    -8.66619e-08     2.40903e+02     5.95221e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.50023e+02    -7.98446e-08     2.39404e+02     8.75722e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -6.19192e+02    -8.98855e-08     2.38211e+02     1.09890e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -7.43140e+02    -1.07879e-07     2.37237e+02     1.28081e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -8.42896e+02    -1.22360e-07     2.36355e+02     1.44546e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -9.05925e+02    -1.31509e-07     2.35490e+02     1.60648e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -9.43541e+02    -1.36970e-07     2.34615e+02     1.76837e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.51081e+02    -1.38065e-07     2.33717e+02     1.93298e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.22767e+02    -1.33954e-07     2.32750e+02     2.10685e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.58852e+02    -1.24676e-07     2.31649e+02     2.29880e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.70681e+02    -1.11877e-07     2.30512e+02     2.48460e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.70255e+02    -9.72982e-08     2.30551e+02     2.42644e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.53679e+02    -8.03753e-08     2.36535e+02     1.21678e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.71748e+02    -6.84817e-08     2.45865e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.67945e+02    -5.34130e-08     2.67202e+02     0.00000e+00     4.00000e+01
    17     57.3430        5     4.00000e+02    -2.94255e+02    -4.27158e-08     2.86772e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.03246e+02    -2.95045e-08     3.14549e+02     0.00000e+00     4.00000e+01
