    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.10256e+02    -1.03105e-07     2.42991e+02     2.47035e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.55139e+02    -8.05872e-08     2.41379e+02     5.48825e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.99680e+02    -7.25365e-08     2.39755e+02     8.52685e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.49060e+02    -7.97049e-08     2.38329e+02     1.11942e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.68703e+02    -9.70728e-08     2.37115e+02     1.34642e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.76930e+02    -1.12784e-07     2.36040e+02     1.54727e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.44782e+02    -1.22634e-07     2.35043e+02     1.73306e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.78433e+02    -1.27519e-07     2.34088e+02     1.91021e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.83258e+02    -1.28219e-07     2.33144e+02     2.08381e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.59337e+02    -1.24746e-07     2.32152e+02     2.26317e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.07009e+02    -1.17150e-07     2.31035e+02     2.46011e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.32815e+02    -1.06380e-07     2.29866e+02     2.65505e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.45753e+02    -9.37414e-08     2.29784e+02     2.62500e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.84527e+02    -8.48534e-08     2.31477e+02     2.26520e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -4.99749e+02    -7.25465e-08     2.39291e+02     7.26080e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.35518e+02    -6.32224e-08     2.49372e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.47247e+02    -5.04085e-08     2.70477e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.81154e+02    -4.08139e-08     2.89325e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.96270e+02    -2.84917e-08     3.15835e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.13335e+02    -1.64524e-08     3.41811e+02     0.00000e+00     4.00000e+01
    21    225.2790        5     4.00000e+02    -7.35950e+01    -1.06835e-08     3.54051e+02     0.00000e+00     4.00000e+01
    22    356.3510        9     4.00000e+02    -4.97462e+01    -7.22145e-09     3.61522e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.83367e+01    -7.01685e-09     3.61951e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.23427e+01    -6.14672e-09     3.64071e+02     0.00000e+00     4.00000e+01
    25    613.0360        6     4.00000e+02    -4.06906e+01    -5.90689e-09     3.64884e+02     0.00000e+00     4.00000e+01
    26    730.0000        7     4.00000e+02    -4.01873e+01    -5.83383e-09     3.65368e+02     0.00000e+00     4.00000e+01
    27    846.9640        7     4.00000e+02    -4.00313e+01    -5.81118e-09     3.65752e+02     0.00000e+00     4.00000e+01
    28    963.9280        9     4.00000e+02    -3.99784e+01    -5.80350e-09     3.66100e+02     0.00000e+00     4.00000e+01
    29   1095.0000       10     4.00000e+02    -4.00767e+01    -5.81777e-09     3.65883e+02     1.80366e-01     4.00000e+01
    30   1226.0720        7     4.00000e+02    -4.11322e+01    -5.97100e-09     3.64636e+02     1.61311e+00     4.00000e+01
    31   1343.0360        5     4.00000e+02    -4.32743e+01    -6.28196e-09     3.62985e+02     4.22168e+00     4.00000e+01
    32   1460.0000        5     4.00000e+02    -4.63727e+01    -6.73173e-09     3.61128e+02     7.64791e+00     4.00000e+01
    33   1576.9640        5     4.00000e+02    -5.01016e+01    -7.27305e-09     3.59228e+02     1.15597e+01     4.00000e+01
    34   1693.9280        5     4.00000e+02    -5.42970e+01    -7.88207e-09     3.57302e+02     1.58704e+01     4.00000e+01
    35   1825.0000        5     4.00000e+02    -5.94246e+01    -8.62643e-09     3.55111e+02     2.10799e+01     4.00000e+01
    36   1956.0720        5     4.00000e+02    -6.49653e+01    -9.43075e-09     3.52907e+02     2.66873e+01     4.00000e+01
    37   2073.0360        4     4.00000e+02    -7.02746e+01    -1.02015e-08     3.50912e+02     3.20573e+01     4.00000e+01
    38   2190.0000        5     4.00000e+02    -7.59166e+01    -1.10205e-08     3.48886e+02     3.77536e+01     4.00000e+01
    39   2306.9640        5     4.00000e+02    -8.18992e+01    -1.18890e-08     3.46818e+02     4.37899e+01     4.00000e+01
    40   2423.9280        5     4.00000e+02    -8.82511e+01    -1.28110e-08     3.44693e+02     5.02012e+01     4.00000e+01
    41   2555.0000        5     4.00000e+02    -9.58031e+01    -1.39074e-08     3.42257e+02     5.78152e+01     4.00000e+01
    42   2686.0720        5     4.00000e+02    -1.03872e+02    -1.50787e-08     3.39745e+02     6.59561e+01     4.00000e+01
    43   2803.0360        5     4.00000e+02    -1.11586e+02    -1.61985e-08     3.37413e+02     7.37509e+01     4.00000e+01
    44   2920.0000        5     4.00000e+02    -1.19776e+02    -1.73874e-08     3.35015e+02     8.20125e+01     4.00000e+01
    45   3036.9640        5     4.00000e+02    -1.28443e+02    -1.86455e-08     3.32551e+02     9.07483e+01     4.00000e+01
    46   3153.9280        4     4.00000e+02    -1.37639e+02    -1.99805e-08     3.30002e+02     1.00023e+02     4.00000e+01
    47   3285.0000        5     4.00000e+02    -1.48661e+02    -2.15804e-08     3.27015e+02     1.11144e+02     4.00000e+01
    48   3416.0720        5     4.00000e+02    -1.60555e+02    -2.33071e-08     3.23860e+02     1.23157e+02     4.00000e+01
    49   3650.0000       10     4.00000e+02    -1.84026e+02    -2.67143e-08     3.17825e+02     1.46822e+02     4.00000e+01
    50   3832.5000        6     4.00000e+02    -2.04600e+02    -2.97009e-08     3.12723e+02     1.67585e+02     4.00000e+01
    51   4015.0000        5     4.00000e+02    -2.27233e+02    -3.29866e-08     3.07288e+02     1.90395e+02     4.00000e+01
    52   4197.5000        6     4.00000e+02    -2.52099e+02    -3.65963e-08     3.01489e+02     2.15445e+02     4.00000e+01
    53   4380.0000        7     4.00000e+02    -2.79387e+02    -4.05575e-08     2.95300e+02     2.42926e+02     4.00000e+01
    54   4562.5000        8     4.00000e+02    -3.09233e+02    -4.48901e-08     2.88710e+02     2.72969e+02     4.00000e+01
    55   4745.0000        7     4.00000e+02    -3.41776e+02    -4.96142e-08     2.81709e+02     3.05711e+02     4.00000e+01
    56   4927.5000        7     4.00000e+02    -3.77184e+02    -5.47542e-08     2.74276e+02     3.41323e+02     4.00000e+01
    57   5110.0000        6     4.00000e+02    -4.15729e+02    -6.03497e-08     2.66363e+02     3.80086e+02     4.00000e+01
    58   5292.5000        6     4.00000e+02    -4.57770e+02    -6.64525e-08     2.57905e+02     4.22363e+02     4.00000e+01
    59   5475.0000        6     4.00000e+02    -5.03536e+02    -7.30963e-08     2.48878e+02     4.68373e+02     4.00000e+01
    60   5657.5000        5     4.00000e+02    -5.53236e+02    -8.03110e-08     2.39262e+02     5.18320e+02     4.00000e+01
    61   5840.0000        7     4.00000e+02    -6.07339e+02    -8.81649e-08     2.28974e+02     5.72695e+02     4.00000e+01
    62   6022.5000        8     4.00000e+02    -6.66633e+02    -9.67723e-08     2.17863e+02     6.32304e+02     4.00000e+01
    63   6205.0000        5     4.00000e+02    -7.31992e+02    -1.06260e-07     2.05773e+02     6.98025e+02     4.00000e+01
    64   6570.0000        7     4.00000e+02    -7.98386e+02    -1.15898e-07     2.00000e+02     7.66224e+02     3.58405e+01
    65   6935.0000        4     4.00000e+02    -8.38807e+02    -1.21766e-07     2.00000e+02     8.10149e+02     3.12921e+01
    66   7300.0000        3     4.00000e+02    -8.75135e+02    -1.27040e-07     2.00000e+02     8.50016e+02     2.74633e+01
    67   7665.0000        3     4.00000e+02    -9.08346e+02    -1.31861e-07     2.00000e+02     8.86274e+02     2.41891e+01
    68   8030.0000        3     4.00000e+02    -9.38710e+02    -1.36269e-07     2.00000e+02     9.19243e+02     2.13922e+01
    69   8395.0000        2     4.00000e+02    -9.66408e+02    -1.40289e-07     2.00000e+02     9.49158e+02     1.90120e+01
    70   8760.0000        2     4.00000e+02    -9.91642e+02    -1.43953e-07     2.00000e+02     9.76279e+02     1.69880e+01
    71   9125.0000        2     4.00000e+02    -1.01465e+03    -1.47292e-07     2.00000e+02     1.00089e+03     1.52614e+01
    72   9490.0000        3     4.00000e+02    -1.03565e+03    -1.50342e-07     2.00000e+02     1.02329e+03     1.37804e+01
    73   9855.0000        2     4.00000e+02    -1.05489e+03    -1.53135e-07     2.00000e+02     1.04372e+03     1.25018e+01
    74  10220.0000        2     4.00000e+02    -1.07257e+03    -1.55700e-07     2.00000e+02     1.06243e+03     1.13906e+01
    75  10585.0000        2     4.00000e+02    -1.08884e+03    -1.58063e-07     2.00000e+02     1.07963e+03     1.04188e+01
    76  10950.0000        2     4.00000e+02    -1.10388e+03    -1.60246e-07     2.00000e+02     1.09547e+03     9.56374e+00
