    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -5.94133e+02    -8.62478e-08     2.41211e+02     3.30750e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.80735e+02    -6.97863e-08     2.39374e+02     6.74442e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.06208e+02    -5.89676e-08     2.37823e+02     9.64652e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -3.89862e+02    -5.65947e-08     2.36631e+02     1.18761e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.46861e+02    -6.48690e-08     2.35659e+02     1.36928e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -5.57686e+02    -8.09569e-08     2.34771e+02     1.53486e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.71760e+02    -9.75167e-08     2.33902e+02     1.69636e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.59288e+02    -1.10223e-07     2.33029e+02     1.85735e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.11356e+02    -1.17781e-07     2.32134e+02     2.02006e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.20312e+02    -1.19081e-07     2.31169e+02     2.19125e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.85095e+02    -1.13969e-07     2.30065e+02     2.37931e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.20129e+02    -1.04538e-07     2.28902e+02     2.56164e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.38335e+02    -9.26645e-08     2.28779e+02     2.51909e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.39545e+02    -7.83235e-08     2.34169e+02     1.39771e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.68053e+02    -6.79454e-08     2.42859e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.72762e+02    -5.41124e-08     2.63326e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.02516e+02    -4.39149e-08     2.82484e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.12232e+02    -3.08088e-08     3.10372e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.22303e+02    -1.77543e-08     3.38424e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.83234e+01    -1.13699e-08     3.51871e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.13490e+01    -7.45413e-09     3.60208e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.91461e+01    -7.13434e-09     3.60874e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.26250e+01    -6.18769e-09     3.63120e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.07926e+01    -5.92169e-09     3.63966e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02214e+01    -5.83877e-09     3.64449e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00397e+01    -5.81240e-09     3.64818e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99800e+01    -5.80374e-09     3.65155e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99769e+01    -5.80329e-09     3.65355e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99720e+01    -5.80257e-09     3.65551e+02     0.00000e+00     4.00000e+01
    30   1160.5360        9     4.00000e+02    -3.99749e+01    -5.80300e-09     3.65546e+02     2.11104e-02     4.00000e+01
    31   1226.0720        5     4.00000e+02    -4.02278e+01    -5.83970e-09     3.64848e+02     4.93609e-01     4.00000e+01
