    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.42083e+02    -9.32085e-08     2.42126e+02     2.64547e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.04506e+02    -7.32371e-08     2.40415e+02     5.84791e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.50865e+02    -6.54503e-08     2.38714e+02     9.03165e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.90295e+02    -7.11741e-08     2.37251e+02     1.17686e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.01229e+02    -8.72779e-08     2.36026e+02     1.40584e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.03402e+02    -1.02110e-07     2.34933e+02     1.60998e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.65843e+02    -1.11174e-07     2.33900e+02     1.80245e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.98458e+02    -1.15909e-07     2.32906e+02     1.98670e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.13928e+02    -1.18155e-07     2.31934e+02     2.16507e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.08551e+02    -1.17374e-07     2.30927e+02     2.34673e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.73588e+02    -1.12299e-07     2.29799e+02     2.54408e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.11197e+02    -1.03242e-07     2.28623e+02     2.73758e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.31622e+02    -9.16900e-08     2.28537e+02     2.70345e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.34436e+02    -7.75819e-08     2.34147e+02     1.56320e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.62986e+02    -6.72098e-08     2.43114e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.67245e+02    -5.33115e-08     2.64036e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.96613e+02    -4.30581e-08     2.83463e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.06636e+02    -2.99964e-08     3.11405e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18402e+02    -1.71880e-08     3.39064e+02     0.00000e+00     4.00000e+01
    20    286.7190       10     4.00000e+02    -6.32198e+01    -9.17736e-09     3.56111e+02     0.00000e+00     4.00000e+01
    21    365.0000        4     4.00000e+02    -4.93315e+01    -7.16125e-09     3.60424e+02     0.00000e+00     4.00000e+01
    22    496.0720        8     4.00000e+02    -4.26122e+01    -6.18583e-09     3.62750e+02     0.00000e+00     4.00000e+01
    23    613.0360        6     4.00000e+02    -4.07615e+01    -5.91719e-09     3.63618e+02     0.00000e+00     4.00000e+01
    24    730.0000        7     4.00000e+02    -4.01964e+01    -5.83514e-09     3.64115e+02     0.00000e+00     4.00000e+01
    25    846.9640        8     4.00000e+02    -4.00189e+01    -5.80938e-09     3.64497e+02     0.00000e+00     4.00000e+01
    26    963.9280        7     4.00000e+02    -3.99592e+01    -5.80072e-09     3.64842e+02     0.00000e+00     4.00000e+01
    27   1029.4640        4     4.00000e+02    -3.99556e+01    -5.80019e-09     3.65047e+02     0.00000e+00     4.00000e+01
    28   1095.0000        7     4.00000e+02    -3.99502e+01    -5.79941e-09     3.65239e+02     0.00000e+00     4.00000e+01
    29   1160.5360        8     4.00000e+02    -3.99942e+01    -5.80579e-09     3.64981e+02     9.94651e-02     4.00000e+01
    30   1291.6080        8     4.00000e+02    -4.15772e+01    -6.03559e-09     3.62848e+02     2.28498e+00     4.00000e+01
    31   1460.0000        7     4.00000e+02    -4.58042e+01    -6.64921e-09     3.59875e+02     7.07402e+00     4.00000e+01
    32   1628.3920        7     4.00000e+02    -5.13461e+01    -7.45370e-09     3.56902e+02     1.28776e+01     4.00000e+01
    33   1825.0000        8     4.00000e+02    -5.89913e+01    -8.56353e-09     3.53340e+02     2.06970e+01     4.00000e+01
    34   2007.5000        6     4.00000e+02    -6.71676e+01    -9.75045e-09     3.49913e+02     2.90165e+01     4.00000e+01
    35   2190.0000        7     4.00000e+02    -7.63985e+01    -1.10905e-08     3.46317e+02     3.83803e+01     4.00000e+01
    36   2372.5000        6     4.00000e+02    -8.66292e+01    -1.25756e-08     3.42603e+02     4.87222e+01     4.00000e+01
    37   2555.0000        7     4.00000e+02    -9.76635e+01    -1.41774e-08     3.38879e+02     5.98228e+01     4.00000e+01
    38   2737.5000        6     4.00000e+02    -1.09517e+02    -1.58981e-08     3.35112e+02     7.17417e+01     4.00000e+01
    39   2920.0000        6     4.00000e+02    -1.22389e+02    -1.77667e-08     3.31207e+02     8.47093e+01     4.00000e+01
    40   3102.5000        6     4.00000e+02    -1.36508e+02    -1.98163e-08     3.27089e+02     9.89510e+01     4.00000e+01
    41   3285.0000        6     4.00000e+02    -1.52143e+02    -2.20860e-08     3.22675e+02     1.14741e+02     4.00000e+01
    42   3467.5000        6     4.00000e+02    -1.69458e+02    -2.45995e-08     3.17948e+02     1.32221e+02     4.00000e+01
    43   3650.0000        6     4.00000e+02    -1.88523e+02    -2.73672e-08     3.12918e+02     1.51450e+02     4.00000e+01
    44   3832.5000        6     4.00000e+02    -2.09479e+02    -3.04092e-08     3.07565e+02     1.72575e+02     4.00000e+01
    45   4015.0000        5     4.00000e+02    -2.32553e+02    -3.37588e-08     3.01836e+02     1.95837e+02     4.00000e+01
    46   4197.5000        5     4.00000e+02    -2.57947e+02    -3.74451e-08     2.95700e+02     2.21429e+02     4.00000e+01
    47   4380.0000        6     4.00000e+02    -2.85775e+02    -4.14848e-08     2.89155e+02     2.49455e+02     4.00000e+01
    48   4562.5000        6     4.00000e+02    -3.16109e+02    -4.58883e-08     2.82210e+02     2.79984e+02     4.00000e+01
    49   4745.0000        5     4.00000e+02    -3.49053e+02    -5.06706e-08     2.74858e+02     3.13122e+02     4.00000e+01
    50   4927.5000        7     4.00000e+02    -3.84818e+02    -5.58625e-08     2.67060e+02     3.49092e+02     4.00000e+01
    51   5110.0000        6     4.00000e+02    -4.23682e+02    -6.15042e-08     2.58767e+02     3.88175e+02     4.00000e+01
    52   5292.5000        6     4.00000e+02    -4.66032e+02    -6.76519e-08     2.49902e+02     4.30768e+02     4.00000e+01
