    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.92737e+02    -1.00562e-07     2.43145e+02     3.11988e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.46597e+02    -7.93472e-08     2.41502e+02     6.19615e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.63526e+02    -6.72882e-08     2.40150e+02     8.72564e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.60294e+02    -6.68191e-08     2.39074e+02     1.07373e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.39125e+02    -7.82626e-08     2.38120e+02     1.25205e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.52602e+02    -9.47355e-08     2.37185e+02     1.42655e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.53598e+02    -1.09397e-07     2.36242e+02     1.60208e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.23684e+02    -1.19571e-07     2.35296e+02     1.77695e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.56386e+02    -1.24318e-07     2.34345e+02     1.95093e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.51933e+02    -1.23672e-07     2.33336e+02     2.13177e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.12555e+02    -1.17955e-07     2.32194e+02     2.32991e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.44897e+02    -1.08134e-07     2.31026e+02     2.51847e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.58872e+02    -9.56457e-08     2.31119e+02     2.44555e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.97284e+02    -8.67052e-08     2.33112e+02     2.02115e-06     4.00000e+01
    15     20.4790       10     4.00000e+02    -5.10142e+02    -7.40553e-08     2.41690e+02     3.53242e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.43309e+02    -6.43533e-08     2.52497e+02     0.00000e+00     4.00000e+01
    17     45.0550        9     4.00000e+02    -3.50892e+02    -5.09375e-08     2.74549e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.81557e+02    -4.08725e-08     2.93879e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.93414e+02    -2.80771e-08     3.20374e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.09723e+02    -1.59280e-08     3.45456e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -5.97899e+01    -8.67946e-09     3.60251e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.79478e+01    -6.96038e-09     3.63805e+02     0.00000e+00     4.00000e+01
    23    496.0720        8     4.00000e+02    -4.21431e+01    -6.11774e-09     3.65789e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06041e+01    -5.89434e-09     3.66542e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01495e+01    -5.82834e-09     3.66993e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00138e+01    -5.80864e-09     3.67358e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99698e+01    -5.80225e-09     3.67695e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99701e+01    -5.80229e-09     3.67896e+02     0.00000e+00     4.00000e+01
    29   1095.0000        8     4.00000e+02    -3.99661e+01    -5.80171e-09     3.68057e+02     7.16906e-04     4.00000e+01
    30   1160.5360        6     4.00000e+02    -4.00634e+01    -5.81585e-09     3.67747e+02     1.92374e-01     4.00000e+01
    31   1291.6080       10     4.00000e+02    -4.16745e+01    -6.04972e-09     3.66034e+02     2.33899e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.59941e+01    -6.67678e-09     3.63306e+02     7.20795e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -5.17878e+01    -7.51783e-09     3.60469e+02     1.32862e+01     4.00000e+01
    34   1825.0000        8     4.00000e+02    -5.95605e+01    -8.64616e-09     3.57195e+02     2.11831e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.78916e+01    -9.85555e-09     3.54005e+02     2.96557e+01     4.00000e+01
    36   2190.0000        6     4.00000e+02    -7.74026e+01    -1.12362e-08     3.50614e+02     3.93150e+01     4.00000e+01
    37   2372.5000        6     4.00000e+02    -8.79706e+01    -1.27703e-08     3.47108e+02     4.99945e+01     4.00000e+01
    38   2555.0000        7     4.00000e+02    -9.94400e+01    -1.44353e-08     3.43559e+02     6.15389e+01     4.00000e+01
    39   2737.5000        7     4.00000e+02    -1.11885e+02    -1.62419e-08     3.39919e+02     7.40671e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.25541e+02    -1.82243e-08     3.36101e+02     8.78364e+01     4.00000e+01
    41   3102.5000        6     4.00000e+02    -1.40654e+02    -2.04181e-08     3.32034e+02     1.03090e+02     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.57358e+02    -2.28431e-08     3.27704e+02     1.19944e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.75728e+02    -2.55097e-08     3.23117e+02     1.38461e+02     4.00000e+01
    44   3650.0000        7     4.00000e+02    -1.95847e+02    -2.84303e-08     3.18268e+02     1.58728e+02     4.00000e+01
    45   3832.5000        7     4.00000e+02    -2.17787e+02    -3.16152e-08     3.13159e+02     1.80814e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.41601e+02    -3.50723e-08     3.07794e+02     2.04772e+02     4.00000e+01
    47   4197.5000        7     4.00000e+02    -2.67429e+02    -3.88215e-08     3.02146e+02     2.30750e+02     4.00000e+01
    48   4380.0000        7     4.00000e+02    -2.95481e+02    -4.28937e-08     2.96172e+02     2.58966e+02     4.00000e+01
    49   4562.5000        7     4.00000e+02    -3.25988e+02    -4.73224e-08     2.89828e+02     2.89651e+02     4.00000e+01
    50   4745.0000        7     4.00000e+02    -3.59196e+02    -5.21430e-08     2.83073e+02     3.23049e+02     4.00000e+01
    51   4927.5000        7     4.00000e+02    -3.95425e+02    -5.74023e-08     2.75848e+02     3.59489e+02     4.00000e+01
    52   5110.0000        6     4.00000e+02    -4.35081e+02    -6.31589e-08     2.68081e+02     3.99378e+02     4.00000e+01
    53   5292.5000        6     4.00000e+02    -4.78696e+02    -6.94904e-08     2.59674e+02     4.43259e+02     4.00000e+01
    54   5475.0000        6     4.00000e+02    -5.26920e+02    -7.64908e-08     2.50515e+02     4.91785e+02     4.00000e+01
    55   5657.5000        6     4.00000e+02    -5.80470e+02    -8.42645e-08     2.40483e+02     5.45677e+02     4.00000e+01
    56   5840.0000        7     4.00000e+02    -6.40083e+02    -9.29182e-08     2.29467e+02     6.05666e+02     4.00000e+01
    57   6022.5000        7     4.00000e+02    -7.06285e+02    -1.02529e-07     2.17410e+02     6.72263e+02     4.00000e+01
    58   6205.0000        6     4.00000e+02    -7.79495e+02    -1.13156e-07     2.04277e+02     7.45876e+02     4.00000e+01
    59   6570.0000        6     4.00000e+02    -8.43378e+02    -1.22430e-07     2.00000e+02     8.11641e+02     3.52489e+01
    60   6935.0000        3     4.00000e+02    -8.84656e+02    -1.28422e-07     2.00000e+02     8.56630e+02     3.06373e+01
    61   7300.0000        3     4.00000e+02    -9.21490e+02    -1.33769e-07     2.00000e+02     8.97002e+02     2.68056e+01
    62   7665.0000        3     4.00000e+02    -9.54896e+02    -1.38618e-07     2.00000e+02     9.33425e+02     2.35603e+01
    63   8030.0000        3     4.00000e+02    -9.85246e+02    -1.43024e-07     2.00000e+02     9.66339e+02     2.08064e+01
    64   8395.0000        3     4.00000e+02    -1.01280e+03    -1.47025e-07     2.00000e+02     9.96071e+02     1.84722e+01
    65   8760.0000        2     4.00000e+02    -1.03783e+03    -1.50658e-07     2.00000e+02     1.02295e+03     1.64908e+01
    66   9125.0000        2     4.00000e+02    -1.06060e+03    -1.53962e-07     2.00000e+02     1.04729e+03     1.48017e+01
    67   9490.0000        2     4.00000e+02    -1.08135e+03    -1.56976e-07     2.00000e+02     1.06940e+03     1.33531e+01
    68   9855.0000        2     4.00000e+02    -1.10033e+03    -1.59731e-07     2.00000e+02     1.08955e+03     1.21026e+01
