    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -4.94365e+02    -7.17650e-08     2.41156e+02     3.31762e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -3.99898e+02    -5.80516e-08     2.39322e+02     6.74890e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -3.42995e+02    -4.97912e-08     2.37760e+02     9.67291e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -3.39900e+02    -4.93419e-08     2.36506e+02     1.20179e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.04294e+02    -5.86898e-08     2.35425e+02     1.40379e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -5.12866e+02    -7.44506e-08     2.34428e+02     1.58987e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.19426e+02    -8.99195e-08     2.33484e+02     1.76530e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -6.95597e+02    -1.00977e-07     2.32572e+02     1.93362e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -7.33446e+02    -1.06471e-07     2.31658e+02     2.09988e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -7.34882e+02    -1.06680e-07     2.30681e+02     2.27320e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.06641e+02    -1.02580e-07     2.29567e+02     2.46326e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -6.57784e+02    -9.54877e-08     2.28386e+02     2.64886e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -5.91921e+02    -8.59267e-08     2.28189e+02     2.62011e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.44669e+02    -7.90674e-08     2.29685e+02     2.27949e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -4.76412e+02    -6.91588e-08     2.36977e+02     8.11418e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.22691e+02    -6.13603e-08     2.46546e+02     0.00000e+00     4.00000e+01
    17     45.0550        9     4.00000e+02    -3.44599e+02    -5.00241e-08     2.66963e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.83488e+02    -4.11528e-08     2.85463e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -2.01329e+02    -2.92261e-08     3.12008e+02     0.00000e+00     4.00000e+01
    20    159.7430       10     4.00000e+02    -1.17697e+02    -1.70856e-08     3.38673e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -6.36993e+01    -9.24697e-09     3.55540e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -5.00792e+01    -7.26979e-09     3.59798e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.29182e+01    -6.23025e-09     3.62268e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.08817e+01    -5.93463e-09     3.63182e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02394e+01    -5.84138e-09     3.63686e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00332e+01    -5.81145e-09     3.64060e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99636e+01    -5.80136e-09     3.64392e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99569e+01    -5.80037e-09     3.64589e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99514e+01    -5.79958e-09     3.64786e+02     0.00000e+00     4.00000e+01
    30   1160.5360        5     4.00000e+02    -3.99450e+01    -5.79865e-09     3.64978e+02     0.00000e+00     4.00000e+01
    31   1226.0720        9     4.00000e+02    -3.99488e+01    -5.79920e-09     3.64948e+02     2.30586e-02     4.00000e+01
    32   1291.6080        6     4.00000e+02    -4.02415e+01    -5.84170e-09     3.64130e+02     5.68168e-01     4.00000e+01
    33   1422.6800        7     4.00000e+02    -4.30420e+01    -6.24824e-09     3.61200e+02     4.22086e+00     4.00000e+01
    34   1460.0000        2     4.00000e+02    -4.42216e+01    -6.41947e-09     3.60223e+02     5.84395e+00     4.00000e+01
    35   1591.0720        7     4.00000e+02    -4.89798e+01    -7.11019e-09     3.57405e+02     1.07517e+01     4.00000e+01
    36   1708.0360        5     4.00000e+02    -5.33026e+01    -7.73771e-09     3.55251e+02     1.50268e+01     4.00000e+01
    37   1825.0000        5     4.00000e+02    -5.76798e+01    -8.37314e-09     3.53260e+02     1.93728e+01     4.00000e+01
    38   1941.9640        5     4.00000e+02    -6.23216e+01    -9.04697e-09     3.51251e+02     2.40649e+01     4.00000e+01
    39   2058.9280        5     4.00000e+02    -6.73895e+01    -9.78266e-09     3.49140e+02     2.92347e+01     4.00000e+01
    40   2190.0000        5     4.00000e+02    -7.35814e+01    -1.06815e-08     3.46667e+02     3.55318e+01     4.00000e+01
    41   2321.0720        5     4.00000e+02    -8.02447e+01    -1.16488e-08     3.44130e+02     4.22742e+01     4.00000e+01
    42   2438.0360        5     4.00000e+02    -8.65651e+01    -1.25663e-08     3.41826e+02     4.86545e+01     4.00000e+01
    43   2555.0000        5     4.00000e+02    -9.32091e+01    -1.35308e-08     3.39497e+02     5.53477e+01     4.00000e+01
    44   2671.9640        5     4.00000e+02    -1.00207e+02    -1.45467e-08     3.37124e+02     6.24024e+01     4.00000e+01
    45   2788.9280        5     4.00000e+02    -1.07650e+02    -1.56271e-08     3.34663e+02     6.99241e+01     4.00000e+01
    46   2920.0000        5     4.00000e+02    -1.16584e+02    -1.69240e-08     3.31786e+02     7.89576e+01     4.00000e+01
    47   3051.0720        5     4.00000e+02    -1.26176e+02    -1.83164e-08     3.28789e+02     8.86513e+01     4.00000e+01
    48   3285.0000       10     4.00000e+02    -1.44850e+02    -2.10273e-08     3.23183e+02     1.07478e+02     4.00000e+01
    49   3467.5000        5     4.00000e+02    -1.61291e+02    -2.34140e-08     3.18422e+02     1.24109e+02     4.00000e+01
    50   3650.0000        6     4.00000e+02    -1.79663e+02    -2.60809e-08     3.13254e+02     1.42688e+02     4.00000e+01
    51   3832.5000        6     4.00000e+02    -2.00084e+02    -2.90453e-08     3.07682e+02     1.63319e+02     4.00000e+01
    52   4015.0000        6     4.00000e+02    -2.22632e+02    -3.23186e-08     3.01717e+02     1.86073e+02     4.00000e+01
    53   4197.5000        6     4.00000e+02    -2.47359e+02    -3.59081e-08     2.95373e+02     2.10999e+02     4.00000e+01
    54   4380.0000        7     4.00000e+02    -2.74337e+02    -3.98244e-08     2.88651e+02     2.38173e+02     4.00000e+01
    55   4562.5000        7     4.00000e+02    -3.03616e+02    -4.40747e-08     2.81559e+02     2.67641e+02     4.00000e+01
    56   4745.0000        7     4.00000e+02    -3.35161e+02    -4.86540e-08     2.74126e+02     2.99361e+02     4.00000e+01
    57   4927.5000        6     4.00000e+02    -3.69026e+02    -5.35700e-08     2.66350e+02     3.33398e+02     4.00000e+01
    58   5110.0000        7     4.00000e+02    -4.05421e+02    -5.88533e-08     2.58181e+02     3.69976e+02     4.00000e+01
    59   5292.5000        6     4.00000e+02    -4.44712e+02    -6.45570e-08     2.49529e+02     4.09478e+02     4.00000e+01
    60   5475.0000        7     4.00000e+02    -4.87380e+02    -7.07510e-08     2.40288e+02     4.52390e+02     4.00000e+01
    61   5657.5000        6     4.00000e+02    -5.33976e+02    -7.75151e-08     2.30343e+02     4.99266e+02     4.00000e+01
    62   5840.0000        8     4.00000e+02    -5.85041e+02    -8.49280e-08     2.19590e+02     5.50644e+02     4.00000e+01
    63   6022.5000        7     4.00000e+02    -6.41027e+02    -9.30553e-08     2.07959e+02     6.06963e+02     4.00000e+01
    64   6205.0000        5     4.00000e+02    -6.87651e+02    -9.98235e-08     2.00000e+02     6.53764e+02     3.89588e+01
    65   6570.0000        5     4.00000e+02    -7.26368e+02    -1.05444e-07     2.00000e+02     6.95228e+02     3.39109e+01
    66   6935.0000        3     4.00000e+02    -7.60421e+02    -1.10387e-07     2.00000e+02     7.33136e+02     2.97069e+01
    67   7300.0000        3     4.00000e+02    -7.91486e+02    -1.14897e-07     2.00000e+02     7.67524e+02     2.61287e+01
    68   7665.0000        3     4.00000e+02    -8.19863e+02    -1.19016e-07     2.00000e+02     7.98737e+02     2.30804e+01
    69   8030.0000        2     4.00000e+02    -8.45720e+02    -1.22770e-07     2.00000e+02     8.27002e+02     2.04932e+01
    70   8395.0000        2     4.00000e+02    -8.69243e+02    -1.26185e-07     2.00000e+02     8.52567e+02     1.82997e+01
    71   8760.0000        3     4.00000e+02    -8.90656e+02    -1.29293e-07     2.00000e+02     8.75719e+02     1.64332e+01
    72   9125.0000        2     4.00000e+02    -9.10192e+02    -1.32129e-07     2.00000e+02     8.96746e+02     1.48348e+01
    73   9490.0000        2     4.00000e+02    -9.28071e+02    -1.34724e-07     2.00000e+02     9.15913e+02     1.34560e+01
    74   9855.0000        2     4.00000e+02    -9.44484e+02    -1.37107e-07     2.00000e+02     9.33447e+02     1.22580e+01
    75  10220.0000        2     4.00000e+02    -9.59599e+02    -1.39301e-07     2.00000e+02     9.49545e+02     1.12103e+01
    76  10585.0000        2     4.00000e+02    -9.73560e+02    -1.41328e-07     2.00000e+02     9.64371e+02     1.02887e+01
    77  10950.0000        2     4.00000e+02    -9.86488e+02    -1.43204e-07     2.00000e+02     9.78066e+02     9.47362e+00
