    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -8.24474e+02    -1.19686e-07     2.41811e+02     3.39039e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.44179e+02    -9.35128e-08     2.39964e+02     6.84738e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.44531e+02    -7.90473e-08     2.38417e+02     9.74134e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.40210e+02    -7.84201e-08     2.37217e+02     1.19865e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.22184e+02    -9.03199e-08     2.36220e+02     1.38486e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.30819e+02    -1.06090e-07     2.35306e+02     1.55524e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.26090e+02    -1.19920e-07     2.34420e+02     1.71990e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -9.01181e+02    -1.30821e-07     2.33539e+02     1.88223e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.45087e+02    -1.37194e-07     2.32644e+02     2.04487e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.42897e+02    -1.36877e-07     2.31681e+02     2.21544e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.88214e+02    -1.28938e-07     2.30576e+02     2.40339e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.98600e+02    -1.15930e-07     2.29401e+02     2.58714e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.93856e+02    -1.00724e-07     2.29273e+02     2.54418e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.21589e+02    -9.02335e-08     2.30920e+02     2.17444e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.23506e+02    -7.59952e-08     2.38705e+02     6.13681e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.51069e+02    -6.54799e-08     2.48803e+02     0.00000e+00     4.00000e+01
    17     45.0550        9     4.00000e+02    -3.55702e+02    -5.16359e-08     2.69966e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.86107e+02    -4.15330e-08     2.88835e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.98753e+02    -2.88522e-08     3.15309e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.14479e+02    -1.66184e-08     3.41241e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -6.21282e+01    -9.01890e-09     3.57231e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.92376e+01    -7.14762e-09     3.61200e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.26079e+01    -6.18521e-09     3.63468e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.07649e+01    -5.91767e-09     3.64309e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01989e+01    -5.83551e-09     3.64785e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00241e+01    -5.81013e-09     3.65152e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99699e+01    -5.80227e-09     3.65489e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99705e+01    -5.80235e-09     3.65690e+02     0.00000e+00     4.00000e+01
    29   1095.0000        4     4.00000e+02    -3.99674e+01    -5.80190e-09     3.65890e+02     0.00000e+00     4.00000e+01
    30   1160.5360        5     4.00000e+02    -3.99614e+01    -5.80103e-09     3.66086e+02     0.00000e+00     4.00000e+01
    31   1226.0720        9     4.00000e+02    -3.99678e+01    -5.80196e-09     3.66071e+02     2.68855e-02     4.00000e+01
    32   1357.1440        8     4.00000e+02    -4.10125e+01    -5.95362e-09     3.64454e+02     1.50905e+00     4.00000e+01
    33   1460.0000        4     4.00000e+02    -4.30577e+01    -6.25051e-09     3.62734e+02     4.08838e+00     4.00000e+01
    34   1591.0720        6     4.00000e+02    -4.67474e+01    -6.78613e-09     3.60468e+02     8.10553e+00     4.00000e+01
    35   1708.0360        5     4.00000e+02    -5.07297e+01    -7.36422e-09     3.58392e+02     1.22817e+01     4.00000e+01
    36   1825.0000        5     4.00000e+02    -5.51390e+01    -8.00430e-09     3.56316e+02     1.67882e+01     4.00000e+01
    37   2058.9280       10     4.00000e+02    -6.41269e+01    -9.30904e-09     3.52582e+02     2.57616e+01     4.00000e+01
    38   2190.0000        4     4.00000e+02    -6.96627e+01    -1.01126e-08     3.50491e+02     3.13415e+01     4.00000e+01
    39   2372.5000        7     4.00000e+02    -7.78816e+01    -1.13057e-08     3.47544e+02     3.96178e+01     4.00000e+01
    40   2555.0000        6     4.00000e+02    -8.69936e+01    -1.26285e-08     3.44429e+02     4.88336e+01     4.00000e+01
    41   2737.5000        6     4.00000e+02    -9.71276e+01    -1.40996e-08     3.41124e+02     5.90844e+01     4.00000e+01
    42   2920.0000        5     4.00000e+02    -1.08288e+02    -1.57198e-08     3.37663e+02     7.03521e+01     4.00000e+01
    43   3102.5000        6     4.00000e+02    -1.20558e+02    -1.75009e-08     3.34027e+02     8.27333e+01     4.00000e+01
    44   3285.0000        6     4.00000e+02    -1.34125e+02    -1.94704e-08     3.30159e+02     9.64324e+01     4.00000e+01
    45   3467.5000        6     4.00000e+02    -1.49173e+02    -2.16548e-08     3.26019e+02     1.11628e+02     4.00000e+01
    46   3650.0000        6     4.00000e+02    -1.65823e+02    -2.40718e-08     3.21596e+02     1.28431e+02     4.00000e+01
    47   3832.5000        6     4.00000e+02    -1.84146e+02    -2.67317e-08     3.16896e+02     1.46904e+02     4.00000e+01
    48   4015.0000        6     4.00000e+02    -2.04168e+02    -2.96382e-08     3.11938e+02     1.67070e+02     4.00000e+01
    49   4197.5000        7     4.00000e+02    -2.25970e+02    -3.28032e-08     3.06716e+02     1.89016e+02     4.00000e+01
    50   4380.0000        6     4.00000e+02    -2.49701e+02    -3.62481e-08     3.01204e+02     2.12900e+02     4.00000e+01
    51   4562.5000        7     4.00000e+02    -2.75528e+02    -3.99973e-08     2.95372e+02     2.38888e+02     4.00000e+01
    52   4745.0000        7     4.00000e+02    -3.03589e+02    -4.40707e-08     2.89205e+02     2.67115e+02     4.00000e+01
    53   4927.5000        7     4.00000e+02    -3.33994e+02    -4.84845e-08     2.82694e+02     2.97688e+02     4.00000e+01
    54   5110.0000        7     4.00000e+02    -3.67010e+02    -5.32773e-08     2.75787e+02     3.30889e+02     4.00000e+01
    55   5292.5000        7     4.00000e+02    -4.02998e+02    -5.85016e-08     2.68410e+02     3.67084e+02     4.00000e+01
