    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -8.20254e+02    -1.19073e-07     2.42986e+02     2.94803e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.30209e+02    -9.14849e-08     2.41436e+02     5.84927e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.66357e+02    -8.22158e-08     2.40167e+02     8.22394e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -6.20531e+02    -9.00800e-08     2.39152e+02     1.01217e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -7.36433e+02    -1.06905e-07     2.38246e+02     1.18140e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -8.40595e+02    -1.22026e-07     2.37369e+02     1.34512e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -9.07432e+02    -1.31728e-07     2.36499e+02     1.50703e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -9.39696e+02    -1.36412e-07     2.35633e+02     1.66739e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.40140e+02    -1.36476e-07     2.34753e+02     1.82827e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.07061e+02    -1.31674e-07     2.33810e+02     1.99758e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.43169e+02    -1.22399e-07     2.32735e+02     2.18465e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.59452e+02    -1.10247e-07     2.31617e+02     2.36661e-06     4.00000e+01
    13      8.1910        7     4.00000e+02    -6.63520e+02    -9.63204e-08     2.31603e+02     2.31876e-06     4.00000e+01
    14     16.3830        9     4.00000e+02    -5.50770e+02    -7.99530e-08     2.37243e+02     1.17564e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.72709e+02    -6.86213e-08     2.46155e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.73218e+02    -5.41786e-08     2.66875e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.01473e+02    -4.37635e-08     2.86128e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.10737e+02    -3.05918e-08     3.13957e+02     0.00000e+00     4.00000e+01
    19    122.8790        5     4.00000e+02    -1.50361e+02    -2.18272e-08     3.32692e+02     0.00000e+00     4.00000e+01
    20    188.4150        8     4.00000e+02    -9.18110e+01    -1.33278e-08     3.50795e+02     0.00000e+00     4.00000e+01
    21    319.4870       10     4.00000e+02    -5.54159e+01    -8.04450e-09     3.61962e+02     0.00000e+00     4.00000e+01
    22    365.0000        2     4.00000e+02    -4.83330e+01    -7.01630e-09     3.64146e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.24179e+01    -6.15764e-09     3.66227e+02     0.00000e+00     4.00000e+01
    24    613.0360        5     4.00000e+02    -4.07672e+01    -5.91801e-09     3.67037e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02521e+01    -5.84323e-09     3.67518e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00849e+01    -5.81896e-09     3.67894e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -4.00257e+01    -5.81037e-09     3.68233e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00206e+01    -5.80962e-09     3.68434e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -4.00139e+01    -5.80866e-09     3.68631e+02     0.00000e+00     4.00000e+01
    30   1160.5360        9     4.00000e+02    -4.00074e+01    -5.80771e-09     3.68740e+02     4.19270e-03     4.00000e+01
    31   1291.6080       10     4.00000e+02    -4.11173e+01    -5.96884e-09     3.67164e+02     1.58367e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.53376e+01    -6.58147e-09     3.64299e+02     6.55214e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -5.09300e+01    -7.39330e-09     3.61558e+02     1.24109e+01     4.00000e+01
    34   1825.0000        8     4.00000e+02    -5.82685e+01    -8.45860e-09     3.58516e+02     1.98372e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.59449e+01    -9.57296e-09     3.55642e+02     2.76120e+01     4.00000e+01
    36   2190.0000        6     4.00000e+02    -7.42973e+01    -1.07854e-08     3.52759e+02     3.60216e+01     4.00000e+01
    37   2372.5000        6     4.00000e+02    -8.31530e+01    -1.20710e-08     3.49928e+02     4.48978e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.25960e+01    -1.34418e-08     3.47089e+02     5.43779e+01     4.00000e+01
    39   2737.5000        6     4.00000e+02    -1.02981e+02    -1.49494e-08     3.44088e+02     6.48603e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.14752e+02    -1.66581e-08     3.40776e+02     7.67920e+01     4.00000e+01
    41   3102.5000        7     4.00000e+02    -1.28165e+02    -1.86053e-08     3.37111e+02     9.03895e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.43232e+02    -2.07924e-08     3.33144e+02     1.05624e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.59791e+02    -2.31962e-08     3.28969e+02     1.22315e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.77833e+02    -2.58152e-08     3.24601e+02     1.40479e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -1.97554e+02    -2.86781e-08     3.19990e+02     1.60339e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.19211e+02    -3.18219e-08     3.15080e+02     1.82156e+02     4.00000e+01
    47   4197.5000        7     4.00000e+02    -2.43048e+02    -3.52822e-08     3.09826e+02     2.06172e+02     4.00000e+01
    48   4380.0000        6     4.00000e+02    -2.69342e+02    -3.90993e-08     3.04180e+02     2.32664e+02     4.00000e+01
    49   4562.5000        6     4.00000e+02    -2.98314e+02    -4.33051e-08     2.98112e+02     2.61843e+02     4.00000e+01
    50   4745.0000        6     4.00000e+02    -3.29933e+02    -4.78950e-08     2.91666e+02     2.93652e+02     4.00000e+01
    51   4927.5000        5     4.00000e+02    -3.64150e+02    -5.28621e-08     2.84878e+02     3.28044e+02     4.00000e+01
    52   5110.0000        6     4.00000e+02    -4.01098e+02    -5.82258e-08     2.77727e+02     3.65171e+02     4.00000e+01
    53   5292.5000        6     4.00000e+02    -4.40974e+02    -6.40144e-08     2.70183e+02     4.05233e+02     4.00000e+01
    54   5475.0000        6     4.00000e+02    -4.84077e+02    -7.02715e-08     2.62193e+02     4.48537e+02     4.00000e+01
    55   5657.5000        5     4.00000e+02    -5.30725e+02    -7.70431e-08     2.53706e+02     4.95401e+02     4.00000e+01
    56   5840.0000        6     4.00000e+02    -5.81342e+02    -8.43911e-08     2.44653e+02     5.46255e+02     4.00000e+01
    57   6022.5000        6     4.00000e+02    -6.36520e+02    -9.24011e-08     2.34932e+02     6.01701e+02     4.00000e+01
    58   6205.0000        6     4.00000e+02    -6.96724e+02    -1.01141e-07     2.24478e+02     6.62192e+02     4.00000e+01
    59   6570.0000        8     4.00000e+02    -8.34820e+02    -1.21187e-07     2.00910e+02     8.00925e+02     4.00000e+01
    60   6935.0000        5     4.00000e+02    -8.85624e+02    -1.28562e-07     2.00000e+02     8.53787e+02     3.48258e+01
    61   7300.0000        3     4.00000e+02    -9.26935e+02    -1.34559e-07     2.00000e+02     8.99112e+02     3.03462e+01
    62   7665.0000        3     4.00000e+02    -9.64493e+02    -1.40012e-07     2.00000e+02     9.40215e+02     2.65421e+01
    63   8030.0000        3     4.00000e+02    -9.98682e+02    -1.44975e-07     2.00000e+02     9.77411e+02     2.33195e+01
    64   8395.0000        3     4.00000e+02    -1.02972e+03    -1.49481e-07     2.00000e+02     1.01099e+03     2.06019e+01
    65   8760.0000        2     4.00000e+02    -1.05787e+03    -1.53567e-07     2.00000e+02     1.04127e+03     1.83106e+01
    66   9125.0000        3     4.00000e+02    -1.08342e+03    -1.57275e-07     2.00000e+02     1.06863e+03     1.63713e+01
    67   9490.0000        2     4.00000e+02    -1.10666e+03    -1.60649e-07     2.00000e+02     1.09342e+03     1.47193e+01
    68   9855.0000        2     4.00000e+02    -1.12786e+03    -1.63726e-07     2.00000e+02     1.11595e+03     1.33020e+01
    69  10220.0000        2     4.00000e+02    -1.14726e+03    -1.66543e-07     2.00000e+02     1.13650e+03     1.20771e+01
    70  10585.0000        2     4.00000e+02    -1.16508e+03    -1.69129e-07     2.00000e+02     1.15532e+03     1.10112e+01
    71  10950.0000        2     4.00000e+02    -1.18148e+03    -1.71511e-07     2.00000e+02     1.17260e+03     1.00779e+01
