    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.65197e+02    -9.65640e-08     2.42616e+02     3.47704e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.27358e+02    -7.65545e-08     2.40895e+02     6.69699e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.70343e+02    -6.82777e-08     2.39549e+02     9.21628e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.08646e+02    -7.38380e-08     2.38511e+02     1.11573e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.30896e+02    -9.15845e-08     2.37622e+02     1.28185e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.61760e+02    -1.10582e-07     2.36790e+02     1.43695e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.50606e+02    -1.23479e-07     2.35978e+02     1.58762e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.92707e+02    -1.29591e-07     2.35164e+02     1.73758e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.98529e+02    -1.30436e-07     2.34318e+02     1.89127e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.72881e+02    -1.26713e-07     2.33383e+02     2.05683e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.17441e+02    -1.18665e-07     2.32300e+02     2.24127e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.38335e+02    -1.07181e-07     2.31178e+02     2.41621e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.46318e+02    -9.38234e-08     2.31259e+02     2.33717e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.36866e+02    -7.79346e-08     2.37383e+02     1.08380e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.59474e+02    -6.66999e-08     2.46866e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.60346e+02    -5.23100e-08     2.68428e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.88961e+02    -4.19473e-08     2.88129e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -1.99733e+02    -2.89944e-08     3.15951e+02     0.00000e+00     4.00000e+01
    19    155.6470        9     4.00000e+02    -1.13991e+02    -1.65475e-08     3.42964e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.34204e+01    -1.06581e-08     3.55518e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -4.95267e+01    -7.18959e-09     3.63039e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.75992e+01    -6.90978e-09     3.63636e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.21137e+01    -6.11347e-09     3.65626e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06322e+01    -5.89841e-09     3.66402e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01903e+01    -5.83427e-09     3.66882e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00538e+01    -5.81445e-09     3.67272e+02     0.00000e+00     4.00000e+01
    27    963.9280        9     4.00000e+02    -4.00067e+01    -5.80761e-09     3.67633e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00046e+01    -5.80731e-09     3.67846e+02     0.00000e+00     4.00000e+01
