    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.28559e+02    -9.12453e-08     2.44764e+02     2.02058e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.01568e+02    -7.28105e-08     2.43475e+02     4.43444e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.44085e+02    -6.44660e-08     2.42183e+02     6.85181e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.73084e+02    -6.86756e-08     2.41014e+02     9.03789e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.87407e+02    -8.52714e-08     2.39958e+02     1.10139e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.28563e+02    -1.05762e-07     2.38966e+02     1.28670e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.40849e+02    -1.22063e-07     2.38017e+02     1.46378e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -9.01377e+02    -1.30849e-07     2.37104e+02     1.63383e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.14703e+02    -1.32784e-07     2.36204e+02     1.80018e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.91629e+02    -1.29434e-07     2.35260e+02     1.97298e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.39831e+02    -1.21915e-07     2.34192e+02     2.16496e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.66172e+02    -1.11222e-07     2.33078e+02     2.35816e-06     4.00000e+01
    13      8.1910        7     4.00000e+02    -6.78323e+02    -9.84694e-08     2.33045e+02     2.33517e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.69562e+02    -8.26810e-08     2.38671e+02     1.22844e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.90484e+02    -7.12015e-08     2.47624e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.86364e+02    -5.60869e-08     2.68515e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.10464e+02    -4.50688e-08     2.87919e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.15092e+02    -3.12241e-08     3.15844e+02     0.00000e+00     4.00000e+01
