    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39274e+02     5.02495e-09     4.00000e+01
     2      0.0030        1     2.39221e+02     1.49377e-08     4.00000e+01
     3      0.0070        1     2.39118e+02     3.42322e-08     4.00000e+01
     4      0.0150        1     2.38922e+02     7.08321e-08     4.00000e+01
     5      0.0310        1     2.38568e+02     1.37016e-07     4.00000e+01
     6      0.0630        1     2.37980e+02     2.47139e-07     4.00000e+01
     7      0.1270        1     2.37120e+02     4.08027e-07     4.00000e+01
     8      0.2550        1     2.36062e+02     6.06054e-07     4.00000e+01
     9      0.5110        1     2.34967e+02     8.11037e-07     4.00000e+01
    10      1.0230        1     2.33950e+02     1.00123e-06     4.00000e+01
    11      2.0470        1     2.33021e+02     1.17505e-06     4.00000e+01
    12      4.0950        1     2.32140e+02     1.33959e-06     4.00000e+01
    13      8.1910        1     2.31273e+02     1.50115e-06     4.00000e+01
    14     16.3830        1     2.30398e+02     1.66370e-06     4.00000e+01
    15     32.7670        1     2.29504e+02     1.82837e-06     4.00000e+01
    16     65.5350        1     2.28594e+02     1.99350e-06     4.00000e+01
    17    131.0710        1     2.27675e+02     2.15559e-06     4.00000e+01
    18    262.1430        1     2.26746e+02     2.30976e-06     4.00000e+01
    19    365.0000        1     2.26253e+02     2.38704e-06     4.00000e+01
    20    627.1440        1     2.25487e+02     2.49378e-06     4.00000e+01
    21    730.0000        1     2.25232e+02     2.52733e-06     4.00000e+01
    22   1095.0000        1     2.24546e+02     2.60911e-06     4.00000e+01
    23   1460.0000        1     2.23949e+02     2.67705e-06     4.00000e+01
    24   1825.0000        1     2.23393e+02     2.74021e-06     4.00000e+01
    25   2190.0000        1     2.22856e+02     2.80240e-06     4.00000e+01
    26   2555.0000        1     2.22329e+02     2.86528e-06     4.00000e+01
    27   2920.0000        1     2.21806e+02     2.92955e-06     4.00000e+01
    28   3285.0000        1     2.21285e+02     2.99550e-06     4.00000e+01
    29   3650.0000        1     2.20765e+02     3.06319e-06     4.00000e+01
    30   4015.0000        1     2.20246e+02     3.13260e-06     4.00000e+01
    31   4380.0000        1     2.19727e+02     3.20365e-06     4.00000e+01
    32   4745.0000        1     2.19208e+02     3.27625e-06     4.00000e+01
    33   5110.0000        1     2.18689e+02     3.35032e-06     4.00000e+01
    34   5475.0000        1     2.18169e+02     3.42575e-06     4.00000e+01
    35   5840.0000        1     2.17650e+02     3.50246e-06     4.00000e+01
    36   6205.0000        1     2.17130e+02     3.58036e-06     4.00000e+01
    37   6570.0000        1     2.16611e+02     3.65937e-06     4.00000e+01
    38   6935.0000        1     2.16091e+02     3.73942e-06     4.00000e+01
    39   7300.0000        1     2.15571e+02     3.82043e-06     4.00000e+01
    40   7665.0000        1     2.15051e+02     3.90235e-06     4.00000e+01
    41   8030.0000        1     2.14531e+02     3.98510e-06     4.00000e+01
    42   8395.0000        1     2.14010e+02     4.06864e-06     4.00000e+01
    43   8760.0000        1     2.13490e+02     4.15291e-06     4.00000e+01
    44   9125.0000        1     2.12969e+02     4.23787e-06     4.00000e+01
    45   9490.0000        1     2.12448e+02     4.32347e-06     4.00000e+01
    46   9855.0000        1     2.11927e+02     4.40967e-06     4.00000e+01
    47  10220.0000        1     2.11406e+02     4.49643e-06     4.00000e+01
    48  10585.0000        1     2.10884e+02     4.58372e-06     4.00000e+01
    49  10950.0000        1     2.10363e+02     4.67149e-06     4.00000e+01
