    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40859e+02     5.51480e-09     4.00000e+01
     2      0.0030        1     2.40801e+02     1.63657e-08     4.00000e+01
     3      0.0070        1     2.40689e+02     3.73787e-08     4.00000e+01
     4      0.0150        1     2.40478e+02     7.68474e-08     4.00000e+01
     5      0.0310        1     2.40104e+02     1.46919e-07     4.00000e+01
     6      0.0630        1     2.39501e+02     2.59815e-07     4.00000e+01
     7      0.1270        1     2.38663e+02     4.16661e-07     4.00000e+01
     8      0.2550        1     2.37695e+02     5.97791e-07     4.00000e+01
     9      0.5110        1     2.36743e+02     7.75800e-07     4.00000e+01
    10      1.0230        1     2.35861e+02     9.40916e-07     4.00000e+01
    11      2.0470        1     2.35006e+02     1.10077e-06     4.00000e+01
    12      4.0950        1     2.34136e+02     1.26314e-06     4.00000e+01
    13      8.1910        1     2.33246e+02     1.42921e-06     4.00000e+01
    14     16.3830        1     2.32344e+02     1.59668e-06     4.00000e+01
    15     32.7670        1     2.31440e+02     1.76330e-06     4.00000e+01
    16     65.5350        1     2.30534e+02     1.92757e-06     4.00000e+01
    17    131.0710        1     2.29628e+02     2.08710e-06     4.00000e+01
    18    262.1430        1     2.28720e+02     2.23723e-06     4.00000e+01
    19    365.0000        1     2.28240e+02     2.31183e-06     4.00000e+01
    20    627.1440        1     2.27499e+02     2.41396e-06     4.00000e+01
    21    730.0000        1     2.27252e+02     2.44600e-06     4.00000e+01
    22   1095.0000        1     2.26582e+02     2.52525e-06     4.00000e+01
    23   1460.0000        1     2.25993e+02     2.59263e-06     4.00000e+01
    24   1825.0000        1     2.25438e+02     2.65656e-06     4.00000e+01
    25   2190.0000        1     2.24899e+02     2.72041e-06     4.00000e+01
    26   2555.0000        1     2.24368e+02     2.78555e-06     4.00000e+01
    27   2920.0000        1     2.23839e+02     2.85248e-06     4.00000e+01
    28   3285.0000        1     2.23312e+02     2.92135e-06     4.00000e+01
    29   3650.0000        1     2.22786e+02     2.99215e-06     4.00000e+01
    30   4015.0000        1     2.22260e+02     3.06479e-06     4.00000e+01
    31   4380.0000        1     2.21733e+02     3.13916e-06     4.00000e+01
    32   4745.0000        1     2.21207e+02     3.21515e-06     4.00000e+01
    33   5110.0000        1     2.20681e+02     3.29263e-06     4.00000e+01
    34   5475.0000        1     2.20155e+02     3.37151e-06     4.00000e+01
    35   5840.0000        1     2.19628e+02     3.45166e-06     4.00000e+01
    36   6205.0000        1     2.19101e+02     3.53301e-06     4.00000e+01
    37   6570.0000        1     2.18574e+02     3.61545e-06     4.00000e+01
    38   6935.0000        1     2.18047e+02     3.69891e-06     4.00000e+01
    39   7300.0000        1     2.17520e+02     3.78332e-06     4.00000e+01
    40   7665.0000        1     2.16993e+02     3.86859e-06     4.00000e+01
    41   8030.0000        1     2.16465e+02     3.95467e-06     4.00000e+01
    42   8395.0000        1     2.15938e+02     4.04149e-06     4.00000e+01
    43   8760.0000        1     2.15410e+02     4.12901e-06     4.00000e+01
    44   9125.0000        1     2.14882e+02     4.21717e-06     4.00000e+01
    45   9490.0000        1     2.14354e+02     4.30593e-06     4.00000e+01
    46   9855.0000        1     2.13825e+02     4.39524e-06     4.00000e+01
    47  10220.0000        1     2.13297e+02     4.48506e-06     4.00000e+01
    48  10585.0000        1     2.12768e+02     4.57537e-06     4.00000e+01
    49  10950.0000        1     2.12239e+02     4.66611e-06     4.00000e+01
