    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.49194e+02    -9.42408e-08     2.42848e+02     3.00204e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.12157e+02    -7.43477e-08     2.41186e+02     6.11248e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.70825e+02    -6.83478e-08     2.39755e+02     8.79026e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.32381e+02    -7.72835e-08     2.38610e+02     1.09324e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.63674e+02    -9.63429e-08     2.37643e+02     1.27390e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.90467e+02    -1.14749e-07     2.36749e+02     1.44088e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.75891e+02    -1.27150e-07     2.35870e+02     1.60442e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -9.17149e+02    -1.33139e-07     2.34987e+02     1.76768e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.22636e+02    -1.33935e-07     2.34084e+02     1.93285e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.97456e+02    -1.30280e-07     2.33113e+02     2.10701e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.41410e+02    -1.22144e-07     2.32006e+02     2.29931e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.63692e+02    -1.10862e-07     2.30855e+02     2.48609e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.73969e+02    -9.78373e-08     2.30861e+02     2.43153e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.64470e+02    -8.19418e-08     2.36764e+02     1.23365e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.85448e+02    -7.04705e-08     2.46034e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.80961e+02    -5.53026e-08     2.67372e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.04923e+02    -4.42644e-08     2.87009e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.09949e+02    -3.04775e-08     3.14929e+02     0.00000e+00     4.00000e+01
    19    155.6470        9     4.00000e+02    -1.18981e+02    -1.72720e-08     3.42224e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.59007e+01    -1.10182e-08     3.54998e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.03268e+01    -7.30574e-09     3.62709e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.82601e+01    -7.00573e-09     3.63321e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.22961e+01    -6.13995e-09     3.65347e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06647e+01    -5.90312e-09     3.66110e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01711e+01    -5.83148e-09     3.66556e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00225e+01    -5.80991e-09     3.66912e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99759e+01    -5.80314e-09     3.67242e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99765e+01    -5.80322e-09     3.67438e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99733e+01    -5.80277e-09     3.67633e+02     0.00000e+00     4.00000e+01
    30   1160.5360        7     4.00000e+02    -3.99680e+01    -5.80198e-09     3.67807e+02     1.59338e-04     4.00000e+01
    31   1291.6080        9     4.00000e+02    -4.05789e+01    -5.89068e-09     3.66728e+02     8.93144e-01     4.00000e+01
    32   1460.0000        7     4.00000e+02    -4.37408e+01    -6.34968e-09     3.64254e+02     4.70766e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -4.92878e+01    -7.15490e-09     3.61152e+02     1.08145e+01     4.00000e+01
    34   1825.0000        7     4.00000e+02    -5.70702e+01    -8.28465e-09     3.57630e+02     1.87877e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.47279e+01    -9.39628e-09     3.54653e+02     2.64439e+01     4.00000e+01
    36   2190.0000        6     4.00000e+02    -7.27064e+01    -1.05545e-08     3.51836e+02     3.44131e+01     4.00000e+01
    37   2372.5000        6     4.00000e+02    -8.13762e+01    -1.18131e-08     3.48930e+02     4.31506e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.10701e+01    -1.32203e-08     3.45805e+02     5.29679e+01     4.00000e+01
    39   2737.5000        7     4.00000e+02    -1.01825e+02    -1.47816e-08     3.42504e+02     6.38408e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.13594e+02    -1.64899e-08     3.39071e+02     7.57082e+01     4.00000e+01
    41   3102.5000        6     4.00000e+02    -1.26362e+02    -1.83435e-08     3.35520e+02     8.85664e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.40202e+02    -2.03526e-08     3.31832e+02     1.02500e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.55278e+02    -2.25410e-08     3.27958e+02     1.17687e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.71841e+02    -2.49454e-08     3.23830e+02     1.34389e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -1.90262e+02    -2.76196e-08     3.19351e+02     1.52986e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.10837e+02    -3.06063e-08     3.14466e+02     1.73761e+02     4.00000e+01
    47   4197.5000        6     4.00000e+02    -2.33735e+02    -3.39304e-08     3.09168e+02     1.96865e+02     4.00000e+01
    48   4380.0000        7     4.00000e+02    -2.59093e+02    -3.76115e-08     3.03453e+02     2.22429e+02     4.00000e+01
    49   4562.5000        6     4.00000e+02    -2.87071e+02    -4.16729e-08     2.97309e+02     2.50617e+02     4.00000e+01
    50   4745.0000        7     4.00000e+02    -3.17715e+02    -4.61214e-08     2.90756e+02     2.81463e+02     4.00000e+01
    51   4927.5000        7     4.00000e+02    -3.51027e+02    -5.09572e-08     2.83821e+02     3.14966e+02     4.00000e+01
    52   5110.0000        5     4.00000e+02    -3.87096e+02    -5.61931e-08     2.76501e+02     3.51223e+02     4.00000e+01
    53   5292.5000        6     4.00000e+02    -4.26037e+02    -6.18460e-08     2.68786e+02     3.90353e+02     4.00000e+01
    54   5475.0000        6     4.00000e+02    -4.68111e+02    -6.79538e-08     2.60629e+02     4.32630e+02     4.00000e+01
    55   5657.5000        6     4.00000e+02    -5.13787e+02    -7.45844e-08     2.51939e+02     4.78538e+02     4.00000e+01
    56   5840.0000        6     4.00000e+02    -5.63779e+02    -8.18415e-08     2.42574e+02     5.28807e+02     4.00000e+01
    57   6022.5000        5     4.00000e+02    -6.18958e+02    -8.98516e-08     2.32372e+02     5.84314e+02     4.00000e+01
    58   6205.0000        5     4.00000e+02    -6.80138e+02    -9.87329e-08     2.21203e+02     6.45866e+02     4.00000e+01
    59   6387.5000        5     4.00000e+02    -7.48076e+02    -1.08595e-07     2.08953e+02     7.14211e+02     4.00000e+01
    60   6570.0000        5     4.00000e+02    -8.06567e+02    -1.17086e-07     2.00000e+02     7.72961e+02     3.90023e+01
    61   6935.0000        5     4.00000e+02    -8.51846e+02    -1.23659e-07     2.00000e+02     8.21016e+02     3.36984e+01
    62   7300.0000        3     4.00000e+02    -8.91183e+02    -1.29369e-07     2.00000e+02     8.64283e+02     2.94034e+01
    63   7665.0000        3     4.00000e+02    -9.26637e+02    -1.34516e-07     2.00000e+02     9.03056e+02     2.58208e+01
    64   8030.0000        3     4.00000e+02    -9.58753e+02    -1.39178e-07     2.00000e+02     9.37975e+02     2.28027e+01
    65   8395.0000        2     4.00000e+02    -9.87899e+02    -1.43409e-07     2.00000e+02     9.69497e+02     2.02491e+01
    66   8760.0000        2     4.00000e+02    -1.01439e+03    -1.47254e-07     2.00000e+02     9.98003e+02     1.80805e+01
    67   9125.0000        3     4.00000e+02    -1.03850e+03    -1.50755e-07     2.00000e+02     1.02384e+03     1.62296e+01
    68   9490.0000        2     4.00000e+02    -1.06051e+03    -1.53950e-07     2.00000e+02     1.04734e+03     1.46407e+01
    69   9855.0000        2     4.00000e+02    -1.08065e+03    -1.56874e-07     2.00000e+02     1.06877e+03     1.32677e+01
