    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.35691e+02     4.78179e-09     4.00000e+01
     2      0.0030        1     2.35640e+02     1.42325e-08     4.00000e+01
     3      0.0070        1     2.35542e+02     3.26951e-08     4.00000e+01
     4      0.0150        1     2.35353e+02     6.79611e-08     4.00000e+01
     5      0.0310        1     2.35008e+02     1.32539e-07     4.00000e+01
     6      0.0630        1     2.34422e+02     2.42223e-07     4.00000e+01
     7      0.1270        1     2.33542e+02     4.07033e-07     4.00000e+01
     8      0.2550        1     2.32430e+02     6.15108e-07     4.00000e+01
     9      0.5110        1     2.31279e+02     8.30552e-07     4.00000e+01
    10      1.0230        1     2.30247e+02     1.02354e-06     4.00000e+01
    11      2.0470        1     2.29329e+02     1.19524e-06     4.00000e+01
    12      4.0950        1     2.28439e+02     1.36138e-06     4.00000e+01
    13      8.1910        1     2.27535e+02     1.53000e-06     4.00000e+01
    14     16.3830        1     2.26617e+02     1.70050e-06     4.00000e+01
    15     32.7670        1     2.25697e+02     1.86984e-06     4.00000e+01
    16     65.5350        1     2.24783e+02     2.03560e-06     4.00000e+01
    17    131.0710        1     2.23873e+02     2.19544e-06     4.00000e+01
    18    262.1430        1     2.22961e+02     2.34547e-06     4.00000e+01
    19    365.0000        1     2.22478e+02     2.42006e-06     4.00000e+01
    20    627.1440        1     2.21726e+02     2.52237e-06     4.00000e+01
    21    730.0000        1     2.21475e+02     2.55448e-06     4.00000e+01
    22   1095.0000        1     2.20791e+02     2.63342e-06     4.00000e+01
    23   1460.0000        1     2.20189e+02     2.69989e-06     4.00000e+01
    24   1825.0000        1     2.19625e+02     2.76242e-06     4.00000e+01
    25   2190.0000        1     2.19077e+02     2.82454e-06     4.00000e+01
    26   2555.0000        1     2.18536e+02     2.88772e-06     4.00000e+01
    27   2920.0000        1     2.18000e+02     2.95255e-06     4.00000e+01
    28   3285.0000        1     2.17465e+02     3.01924e-06     4.00000e+01
    29   3650.0000        1     2.16931e+02     3.08784e-06     4.00000e+01
    30   4015.0000        1     2.16398e+02     3.15827e-06     4.00000e+01
    31   4380.0000        1     2.15864e+02     3.23047e-06     4.00000e+01
    32   4745.0000        1     2.15330e+02     3.30433e-06     4.00000e+01
    33   5110.0000        1     2.14797e+02     3.37975e-06     4.00000e+01
    34   5475.0000        1     2.14263e+02     3.45664e-06     4.00000e+01
    35   5840.0000        1     2.13729e+02     3.53488e-06     4.00000e+01
    36   6205.0000        1     2.13195e+02     3.61441e-06     4.00000e+01
    37   6570.0000        1     2.12660e+02     3.69513e-06     4.00000e+01
    38   6935.0000        1     2.12126e+02     3.77697e-06     4.00000e+01
    39   7300.0000        1     2.11591e+02     3.85985e-06     4.00000e+01
    40   7665.0000        1     2.11057e+02     3.94370e-06     4.00000e+01
    41   8030.0000        1     2.10522e+02     4.02847e-06     4.00000e+01
    42   8395.0000        1     2.09986e+02     4.11409e-06     4.00000e+01
    43   8760.0000        1     2.09451e+02     4.20051e-06     4.00000e+01
    44   9125.0000        1     2.08916e+02     4.28767e-06     4.00000e+01
    45   9490.0000        1     2.08380e+02     4.37554e-06     4.00000e+01
    46   9855.0000        1     2.07844e+02     4.46406e-06     4.00000e+01
    47  10220.0000        1     2.07308e+02     4.55320e-06     4.00000e+01
    48  10585.0000        1     2.06772e+02     4.64291e-06     4.00000e+01
    49  10950.0000        1     2.06236e+02     4.73316e-06     4.00000e+01
