    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38671e+02     5.14904e-09     4.00000e+01
     2      0.0030        1     2.38617e+02     1.53016e-08     4.00000e+01
     3      0.0070        1     2.38511e+02     3.50439e-08     4.00000e+01
     4      0.0150        1     2.38312e+02     7.24239e-08     4.00000e+01
     5      0.0310        1     2.37952e+02     1.39783e-07     4.00000e+01
     6      0.0630        1     2.37357e+02     2.51155e-07     4.00000e+01
     7      0.1270        1     2.36497e+02     4.12121e-07     4.00000e+01
     8      0.2550        1     2.35456e+02     6.06975e-07     4.00000e+01
     9      0.5110        1     2.34399e+02     8.04634e-07     4.00000e+01
    10      1.0230        1     2.33433e+02     9.85474e-07     4.00000e+01
    11      2.0470        1     2.32549e+02     1.15069e-06     4.00000e+01
    12      4.0950        1     2.31709e+02     1.30755e-06     4.00000e+01
    13      8.1910        1     2.30888e+02     1.46052e-06     4.00000e+01
    14     16.3830        1     2.30070e+02     1.61236e-06     4.00000e+01
    15     32.7670        1     2.29240e+02     1.76518e-06     4.00000e+01
    16     65.5350        1     2.28392e+02     1.91868e-06     4.00000e+01
    17    131.0710        1     2.27532e+02     2.06944e-06     4.00000e+01
    18    262.1430        1     2.26663e+02     2.21221e-06     4.00000e+01
    19    365.0000        1     2.26200e+02     2.28354e-06     4.00000e+01
    20    627.1440        1     2.25473e+02     2.38273e-06     4.00000e+01
    21    730.0000        1     2.25229e+02     2.41413e-06     4.00000e+01
    22   1095.0000        1     2.24555e+02     2.49344e-06     4.00000e+01
    23   1460.0000        1     2.23956e+02     2.56172e-06     4.00000e+01
    24   1825.0000        1     2.23390e+02     2.62684e-06     4.00000e+01
    25   2190.0000        1     2.22838e+02     2.69194e-06     4.00000e+01
    26   2555.0000        1     2.22293e+02     2.75831e-06     4.00000e+01
    27   2920.0000        1     2.21751e+02     2.82643e-06     4.00000e+01
    28   3285.0000        1     2.21210e+02     2.89646e-06     4.00000e+01
    29   3650.0000        1     2.20670e+02     2.96838e-06     4.00000e+01
    30   4015.0000        1     2.20131e+02     3.04212e-06     4.00000e+01
    31   4380.0000        1     2.19591e+02     3.11758e-06     4.00000e+01
    32   4745.0000        1     2.19051e+02     3.19465e-06     4.00000e+01
    33   5110.0000        1     2.18511e+02     3.27322e-06     4.00000e+01
    34   5475.0000        1     2.17971e+02     3.35320e-06     4.00000e+01
    35   5840.0000        1     2.17431e+02     3.43447e-06     4.00000e+01
    36   6205.0000        1     2.16890e+02     3.51696e-06     4.00000e+01
    37   6570.0000        1     2.16350e+02     3.60057e-06     4.00000e+01
    38   6935.0000        1     2.15809e+02     3.68524e-06     4.00000e+01
    39   7300.0000        1     2.15268e+02     3.77087e-06     4.00000e+01
    40   7665.0000        1     2.14727e+02     3.85742e-06     4.00000e+01
    41   8030.0000        1     2.14186e+02     3.94481e-06     4.00000e+01
    42   8395.0000        1     2.13644e+02     4.03298e-06     4.00000e+01
    43   8760.0000        1     2.13103e+02     4.12189e-06     4.00000e+01
    44   9125.0000        1     2.12561e+02     4.21148e-06     4.00000e+01
    45   9490.0000        1     2.12019e+02     4.30171e-06     4.00000e+01
    46   9855.0000        1     2.11477e+02     4.39254e-06     4.00000e+01
    47  10220.0000        1     2.10935e+02     4.48392e-06     4.00000e+01
    48  10585.0000        1     2.10393e+02     4.57582e-06     4.00000e+01
    49  10950.0000        1     2.09850e+02     4.66820e-06     4.00000e+01
