    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39429e+02     3.44440e-09     4.00000e+01
     2      0.0030        1     2.39393e+02     1.02702e-08     4.00000e+01
     3      0.0070        1     2.39321e+02     2.36753e-08     4.00000e+01
     4      0.0150        1     2.39183e+02     4.95455e-08     4.00000e+01
     5      0.0310        1     2.38925e+02     9.78542e-08     4.00000e+01
     6      0.0630        1     2.38471e+02     1.82896e-07     4.00000e+01
     7      0.1270        1     2.37745e+02     3.18764e-07     4.00000e+01
     8      0.2550        1     2.36736e+02     5.07503e-07     4.00000e+01
     9      0.5110        1     2.35550e+02     7.29423e-07     4.00000e+01
    10      1.0230        1     2.34351e+02     9.53918e-07     4.00000e+01
    11      2.0470        1     2.33237e+02     1.16230e-06     4.00000e+01
    12      4.0950        1     2.32216e+02     1.35305e-06     4.00000e+01
    13      8.1910        1     2.31258e+02     1.53184e-06     4.00000e+01
    14     16.3830        1     2.30333e+02     1.70406e-06     4.00000e+01
    15     32.7670        1     2.29425e+02     1.87221e-06     4.00000e+01
    16     65.5350        1     2.28529e+02     2.03629e-06     4.00000e+01
    17    131.0710        1     2.27643e+02     2.19509e-06     4.00000e+01
    18    262.1430        1     2.26760e+02     2.34627e-06     4.00000e+01
    19    365.0000        1     2.26294e+02     2.42271e-06     4.00000e+01
    20    627.1440        1     2.25570e+02     2.53160e-06     4.00000e+01
    21    730.0000        1     2.25328e+02     2.56644e-06     4.00000e+01
    22   1095.0000        1     2.24667e+02     2.65509e-06     4.00000e+01
    23   1460.0000        1     2.24084e+02     2.73058e-06     4.00000e+01
    24   1825.0000        1     2.23536e+02     2.80117e-06     4.00000e+01
    25   2190.0000        1     2.23002e+02     2.87029e-06     4.00000e+01
    26   2555.0000        1     2.22476e+02     2.93939e-06     4.00000e+01
    27   2920.0000        1     2.21953e+02     3.00913e-06     4.00000e+01
    28   3285.0000        1     2.21431e+02     3.07978e-06     4.00000e+01
    29   3650.0000        1     2.20910e+02     3.15143e-06     4.00000e+01
    30   4015.0000        1     2.20390e+02     3.22412e-06     4.00000e+01
    31   4380.0000        1     2.19869e+02     3.29781e-06     4.00000e+01
    32   4745.0000        1     2.19349e+02     3.37249e-06     4.00000e+01
    33   5110.0000        1     2.18828e+02     3.44812e-06     4.00000e+01
    34   5475.0000        1     2.18307e+02     3.52465e-06     4.00000e+01
    35   5840.0000        1     2.17786e+02     3.60205e-06     4.00000e+01
    36   6205.0000        1     2.17265e+02     3.68027e-06     4.00000e+01
    37   6570.0000        1     2.16744e+02     3.75928e-06     4.00000e+01
    38   6935.0000        1     2.16223e+02     3.83904e-06     4.00000e+01
    39   7300.0000        1     2.15701e+02     3.91952e-06     4.00000e+01
    40   7665.0000        1     2.15179e+02     4.00068e-06     4.00000e+01
    41   8030.0000        1     2.14657e+02     4.08250e-06     4.00000e+01
    42   8395.0000        1     2.14135e+02     4.16493e-06     4.00000e+01
    43   8760.0000        1     2.13613e+02     4.24797e-06     4.00000e+01
    44   9125.0000        1     2.13091e+02     4.33157e-06     4.00000e+01
    45   9490.0000        1     2.12569e+02     4.41571e-06     4.00000e+01
    46   9855.0000        1     2.12046e+02     4.50037e-06     4.00000e+01
    47  10220.0000        1     2.11523e+02     4.58552e-06     4.00000e+01
    48  10585.0000        1     2.11000e+02     4.67115e-06     4.00000e+01
    49  10950.0000        1     2.10477e+02     4.75723e-06     4.00000e+01
