    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.36631e+02     3.10599e-09     4.00000e+01
     2      0.0030        1     2.36598e+02     9.26882e-09     4.00000e+01
     3      0.0070        1     2.36534e+02     2.14019e-08     4.00000e+01
     4      0.0150        1     2.36408e+02     4.49294e-08     4.00000e+01
     5      0.0310        1     2.36171e+02     8.92600e-08     4.00000e+01
     6      0.0630        1     2.35747e+02     1.68550e-07     4.00000e+01
     7      0.1270        1     2.35053e+02     2.98464e-07     4.00000e+01
     8      0.2550        1     2.34057e+02     4.84960e-07     4.00000e+01
     9      0.5110        1     2.32850e+02     7.10868e-07     4.00000e+01
    10      1.0230        1     2.31616e+02     9.41788e-07     4.00000e+01
    11      2.0470        1     2.30482e+02     1.15381e-06     4.00000e+01
    12      4.0950        1     2.29456e+02     1.34559e-06     4.00000e+01
    13      8.1910        1     2.28498e+02     1.52457e-06     4.00000e+01
    14     16.3830        1     2.27578e+02     1.69593e-06     4.00000e+01
    15     32.7670        1     2.26683e+02     1.86162e-06     4.00000e+01
    16     65.5350        1     2.25809e+02     2.02190e-06     4.00000e+01
    17    131.0710        1     2.24948e+02     2.17624e-06     4.00000e+01
    18    262.1430        1     2.24092e+02     2.32330e-06     4.00000e+01
    19    365.0000        1     2.23638e+02     2.39802e-06     4.00000e+01
    20    627.1440        1     2.22925e+02     2.50617e-06     4.00000e+01
    21    730.0000        1     2.22686e+02     2.54107e-06     4.00000e+01
    22   1095.0000        1     2.22025e+02     2.63144e-06     4.00000e+01
    23   1460.0000        1     2.21438e+02     2.70910e-06     4.00000e+01
    24   1825.0000        1     2.20885e+02     2.78196e-06     4.00000e+01
    25   2190.0000        1     2.20345e+02     2.85329e-06     4.00000e+01
    26   2555.0000        1     2.19813e+02     2.92452e-06     4.00000e+01
    27   2920.0000        1     2.19283e+02     2.99628e-06     4.00000e+01
    28   3285.0000        1     2.18755e+02     3.06883e-06     4.00000e+01
    29   3650.0000        1     2.18228e+02     3.14227e-06     4.00000e+01
    30   4015.0000        1     2.17701e+02     3.21665e-06     4.00000e+01
    31   4380.0000        1     2.17174e+02     3.29194e-06     4.00000e+01
    32   4745.0000        1     2.16647e+02     3.36814e-06     4.00000e+01
    33   5110.0000        1     2.16119e+02     3.44520e-06     4.00000e+01
    34   5475.0000        1     2.15592e+02     3.52310e-06     4.00000e+01
    35   5840.0000        1     2.15064e+02     3.60180e-06     4.00000e+01
    36   6205.0000        1     2.14537e+02     3.68127e-06     4.00000e+01
    37   6570.0000        1     2.14009e+02     3.76148e-06     4.00000e+01
    38   6935.0000        1     2.13481e+02     3.84239e-06     4.00000e+01
    39   7300.0000        1     2.12953e+02     3.92398e-06     4.00000e+01
    40   7665.0000        1     2.12424e+02     4.00622e-06     4.00000e+01
    41   8030.0000        1     2.11896e+02     4.08908e-06     4.00000e+01
    42   8395.0000        1     2.11367e+02     4.17254e-06     4.00000e+01
    43   8760.0000        1     2.10838e+02     4.25656e-06     4.00000e+01
    44   9125.0000        1     2.10309e+02     4.34114e-06     4.00000e+01
    45   9490.0000        1     2.09780e+02     4.42624e-06     4.00000e+01
    46   9855.0000        1     2.09251e+02     4.51184e-06     4.00000e+01
    47  10220.0000        1     2.08722e+02     4.59793e-06     4.00000e+01
    48  10585.0000        1     2.08192e+02     4.68448e-06     4.00000e+01
    49  10950.0000        1     2.07662e+02     4.77148e-06     4.00000e+01
