    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37724e+02     3.62539e-09     4.00000e+01
     2      0.0030        1     2.37686e+02     1.08089e-08     4.00000e+01
     3      0.0070        1     2.37611e+02     2.49130e-08     4.00000e+01
     4      0.0150        1     2.37465e+02     5.21181e-08     4.00000e+01
     5      0.0310        1     2.37194e+02     1.02868e-07     4.00000e+01
     6      0.0630        1     2.36718e+02     1.92022e-07     4.00000e+01
     7      0.1270        1     2.35960e+02     3.33873e-07     4.00000e+01
     8      0.2550        1     2.34915e+02     5.29361e-07     4.00000e+01
     9      0.5110        1     2.33703e+02     7.56209e-07     4.00000e+01
    10      1.0230        1     2.32496e+02     9.82118e-07     4.00000e+01
    11      2.0470        1     2.31386e+02     1.18972e-06     4.00000e+01
    12      4.0950        1     2.30371e+02     1.37938e-06     4.00000e+01
    13      8.1910        1     2.29424e+02     1.55610e-06     4.00000e+01
    14     16.3830        1     2.28524e+02     1.72360e-06     4.00000e+01
    15     32.7670        1     2.27650e+02     1.88527e-06     4.00000e+01
    16     65.5350        1     2.26784e+02     2.04342e-06     4.00000e+01
    17    131.0710        1     2.25918e+02     2.19766e-06     4.00000e+01
    18    262.1430        1     2.25050e+02     2.34483e-06     4.00000e+01
    19    365.0000        1     2.24591e+02     2.41910e-06     4.00000e+01
    20    627.1440        1     2.23872e+02     2.52449e-06     4.00000e+01
    21    730.0000        1     2.23632e+02     2.55817e-06     4.00000e+01
    22   1095.0000        1     2.22971e+02     2.64402e-06     4.00000e+01
    23   1460.0000        1     2.22385e+02     2.71744e-06     4.00000e+01
    24   1825.0000        1     2.21831e+02     2.78643e-06     4.00000e+01
    25   2190.0000        1     2.21293e+02     2.85426e-06     4.00000e+01
    26   2555.0000        1     2.20761e+02     2.92234e-06     4.00000e+01
    27   2920.0000        1     2.20232e+02     2.99127e-06     4.00000e+01
    28   3285.0000        1     2.19705e+02     3.06129e-06     4.00000e+01
    29   3650.0000        1     2.19178e+02     3.13247e-06     4.00000e+01
    30   4015.0000        1     2.18652e+02     3.20484e-06     4.00000e+01
    31   4380.0000        1     2.18125e+02     3.27835e-06     4.00000e+01
    32   4745.0000        1     2.17599e+02     3.35297e-06     4.00000e+01
    33   5110.0000        1     2.17072e+02     3.42866e-06     4.00000e+01
    34   5475.0000        1     2.16545e+02     3.50536e-06     4.00000e+01
    35   5840.0000        1     2.16018e+02     3.58302e-06     4.00000e+01
    36   6205.0000        1     2.15491e+02     3.66160e-06     4.00000e+01
    37   6570.0000        1     2.14964e+02     3.74105e-06     4.00000e+01
    38   6935.0000        1     2.14436e+02     3.82133e-06     4.00000e+01
    39   7300.0000        1     2.13909e+02     3.90240e-06     4.00000e+01
    40   7665.0000        1     2.13381e+02     3.98422e-06     4.00000e+01
    41   8030.0000        1     2.12853e+02     4.06675e-06     4.00000e+01
    42   8395.0000        1     2.12325e+02     4.14997e-06     4.00000e+01
    43   8760.0000        1     2.11797e+02     4.23383e-06     4.00000e+01
    44   9125.0000        1     2.11269e+02     4.31830e-06     4.00000e+01
    45   9490.0000        1     2.10740e+02     4.40336e-06     4.00000e+01
    46   9855.0000        1     2.10211e+02     4.48898e-06     4.00000e+01
    47  10220.0000        1     2.09682e+02     4.57514e-06     4.00000e+01
    48  10585.0000        1     2.09153e+02     4.66180e-06     4.00000e+01
    49  10950.0000        1     2.08624e+02     4.74894e-06     4.00000e+01
