    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39148e+02     4.95557e-09     4.00000e+01
     2      0.0030        1     2.39096e+02     1.47269e-08     4.00000e+01
     3      0.0070        1     2.38995e+02     3.37285e-08     4.00000e+01
     4      0.0150        1     2.38802e+02     6.97089e-08     4.00000e+01
     5      0.0310        1     2.38456e+02     1.34556e-07     4.00000e+01
     6      0.0630        1     2.37883e+02     2.41806e-07     4.00000e+01
     7      0.1270        1     2.37054e+02     3.96912e-07     4.00000e+01
     8      0.2550        1     2.36049e+02     5.84976e-07     4.00000e+01
     9      0.5110        1     2.35024e+02     7.76730e-07     4.00000e+01
    10      1.0230        1     2.34074e+02     9.54620e-07     4.00000e+01
    11      2.0470        1     2.33184e+02     1.12090e-06     4.00000e+01
    12      4.0950        1     2.32320e+02     1.28228e-06     4.00000e+01
    13      8.1910        1     2.31466e+02     1.44161e-06     4.00000e+01
    14     16.3830        1     2.30616e+02     1.59940e-06     4.00000e+01
    15     32.7670        1     2.29766e+02     1.75603e-06     4.00000e+01
    16     65.5350        1     2.28909e+02     1.91174e-06     4.00000e+01
    17    131.0710        1     2.28039e+02     2.06499e-06     4.00000e+01
    18    262.1430        1     2.27158e+02     2.21154e-06     4.00000e+01
    19    365.0000        1     2.26688e+02     2.28525e-06     4.00000e+01
    20    627.1440        1     2.25955e+02     2.38812e-06     4.00000e+01
    21    730.0000        1     2.25710e+02     2.42067e-06     4.00000e+01
    22   1095.0000        1     2.25041e+02     2.50192e-06     4.00000e+01
    23   1460.0000        1     2.24453e+02     2.57081e-06     4.00000e+01
    24   1825.0000        1     2.23901e+02     2.63567e-06     4.00000e+01
    25   2190.0000        1     2.23366e+02     2.69993e-06     4.00000e+01
    26   2555.0000        1     2.22838e+02     2.76502e-06     4.00000e+01
    27   2920.0000        1     2.22314e+02     2.83155e-06     4.00000e+01
    28   3285.0000        1     2.21792e+02     2.89972e-06     4.00000e+01
    29   3650.0000        1     2.21270e+02     2.96958e-06     4.00000e+01
    30   4015.0000        1     2.20749e+02     3.04108e-06     4.00000e+01
    31   4380.0000        1     2.20227e+02     3.11415e-06     4.00000e+01
    32   4745.0000        1     2.19706e+02     3.18870e-06     4.00000e+01
    33   5110.0000        1     2.19185e+02     3.26463e-06     4.00000e+01
    34   5475.0000        1     2.18664e+02     3.34187e-06     4.00000e+01
    35   5840.0000        1     2.18142e+02     3.42031e-06     4.00000e+01
    36   6205.0000        1     2.17620e+02     3.49988e-06     4.00000e+01
    37   6570.0000        1     2.17098e+02     3.58051e-06     4.00000e+01
    38   6935.0000        1     2.16576e+02     3.66212e-06     4.00000e+01
    39   7300.0000        1     2.16054e+02     3.74464e-06     4.00000e+01
    40   7665.0000        1     2.15532e+02     3.82802e-06     4.00000e+01
    41   8030.0000        1     2.15010e+02     3.91219e-06     4.00000e+01
    42   8395.0000        1     2.14487e+02     3.99711e-06     4.00000e+01
    43   8760.0000        1     2.13964e+02     4.08273e-06     4.00000e+01
    44   9125.0000        1     2.13441e+02     4.16900e-06     4.00000e+01
    45   9490.0000        1     2.12918e+02     4.25587e-06     4.00000e+01
    46   9855.0000        1     2.12395e+02     4.34331e-06     4.00000e+01
    47  10220.0000        1     2.11872e+02     4.43128e-06     4.00000e+01
    48  10585.0000        1     2.11348e+02     4.51975e-06     4.00000e+01
    49  10950.0000        1     2.10824e+02     4.60869e-06     4.00000e+01
