    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40602e+02     3.18702e-09     4.00000e+01
     2      0.0030        1     2.40568e+02     9.50123e-09     4.00000e+01
     3      0.0070        1     2.40502e+02     2.18957e-08     4.00000e+01
     4      0.0150        1     2.40374e+02     4.57925e-08     4.00000e+01
     5      0.0310        1     2.40136e+02     9.03308e-08     4.00000e+01
     6      0.0630        1     2.39719e+02     1.68445e-07     4.00000e+01
     7      0.1270        1     2.39057e+02     2.92394e-07     4.00000e+01
     8      0.2550        1     2.38146e+02     4.62713e-07     4.00000e+01
     9      0.5110        1     2.37089e+02     6.60521e-07     4.00000e+01
    10      1.0230        1     2.36024e+02     8.59873e-07     4.00000e+01
    11      2.0470        1     2.35020e+02     1.04779e-06     4.00000e+01
    12      4.0950        1     2.34071e+02     1.22511e-06     4.00000e+01
    13      8.1910        1     2.33154e+02     1.39645e-06     4.00000e+01
    14     16.3830        1     2.32251e+02     1.56454e-06     4.00000e+01
    15     32.7670        1     2.31362e+02     1.72949e-06     4.00000e+01
    16     65.5350        1     2.30485e+02     1.89070e-06     4.00000e+01
    17    131.0710        1     2.29614e+02     2.04763e-06     4.00000e+01
    18    262.1430        1     2.28744e+02     2.19872e-06     4.00000e+01
    19    365.0000        1     2.28284e+02     2.27592e-06     4.00000e+01
    20    627.1440        1     2.27564e+02     2.38828e-06     4.00000e+01
    21    730.0000        1     2.27323e+02     2.42463e-06     4.00000e+01
    22   1095.0000        1     2.26659e+02     2.51935e-06     4.00000e+01
    23   1460.0000        1     2.26071e+02     2.60111e-06     4.00000e+01
    24   1825.0000        1     2.25515e+02     2.67797e-06     4.00000e+01
    25   2190.0000        1     2.24973e+02     2.75322e-06     4.00000e+01
    26   2555.0000        1     2.24439e+02     2.82828e-06     4.00000e+01
    27   2920.0000        1     2.23907e+02     2.90378e-06     4.00000e+01
    28   3285.0000        1     2.23377e+02     2.97998e-06     4.00000e+01
    29   3650.0000        1     2.22847e+02     3.05699e-06     4.00000e+01
    30   4015.0000        1     2.22317e+02     3.13483e-06     4.00000e+01
    31   4380.0000        1     2.21788e+02     3.21350e-06     4.00000e+01
    32   4745.0000        1     2.21258e+02     3.29298e-06     4.00000e+01
    33   5110.0000        1     2.20728e+02     3.37324e-06     4.00000e+01
    34   5475.0000        1     2.20199e+02     3.45425e-06     4.00000e+01
    35   5840.0000        1     2.19669e+02     3.53598e-06     4.00000e+01
    36   6205.0000        1     2.19138e+02     3.61840e-06     4.00000e+01
    37   6570.0000        1     2.18608e+02     3.70148e-06     4.00000e+01
    38   6935.0000        1     2.18078e+02     3.78519e-06     4.00000e+01
    39   7300.0000        1     2.17547e+02     3.86950e-06     4.00000e+01
    40   7665.0000        1     2.17016e+02     3.95439e-06     4.00000e+01
    41   8030.0000        1     2.16485e+02     4.03983e-06     4.00000e+01
    42   8395.0000        1     2.15954e+02     4.12580e-06     4.00000e+01
    43   8760.0000        1     2.15423e+02     4.21229e-06     4.00000e+01
    44   9125.0000        1     2.14891e+02     4.29925e-06     4.00000e+01
    45   9490.0000        1     2.14360e+02     4.38668e-06     4.00000e+01
    46   9855.0000        1     2.13828e+02     4.47456e-06     4.00000e+01
    47  10220.0000        1     2.13296e+02     4.56287e-06     4.00000e+01
    48  10585.0000        1     2.12764e+02     4.65158e-06     4.00000e+01
    49  10950.0000        1     2.12232e+02     4.74069e-06     4.00000e+01
