    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.41749e+02     2.71034e-09     4.00000e+01
     2      0.0030        1     2.41720e+02     8.08925e-09     4.00000e+01
     3      0.0070        1     2.41664e+02     1.86831e-08     4.00000e+01
     4      0.0150        1     2.41554e+02     3.92420e-08     4.00000e+01
     5      0.0310        1     2.41347e+02     7.80382e-08     4.00000e+01
     6      0.0630        1     2.40975e+02     1.47643e-07     4.00000e+01
     7      0.1270        1     2.40362e+02     2.62429e-07     4.00000e+01
     8      0.2550        1     2.39468e+02     4.29582e-07     4.00000e+01
     9      0.5110        1     2.38354e+02     6.38176e-07     4.00000e+01
    10      1.0230        1     2.37157e+02     8.62118e-07     4.00000e+01
    11      2.0470        1     2.35999e+02     1.07871e-06     4.00000e+01
    12      4.0950        1     2.34926e+02     1.27938e-06     4.00000e+01
    13      8.1910        1     2.33934e+02     1.46470e-06     4.00000e+01
    14     16.3830        1     2.33005e+02     1.63785e-06     4.00000e+01
    15     32.7670        1     2.32116e+02     1.80289e-06     4.00000e+01
    16     65.5350        1     2.31244e+02     1.96358e-06     4.00000e+01
    17    131.0710        1     2.30373e+02     2.12128e-06     4.00000e+01
    18    262.1430        1     2.29497e+02     2.27477e-06     4.00000e+01
    19    365.0000        1     2.29032e+02     2.35389e-06     4.00000e+01
    20    627.1440        1     2.28299e+02     2.47089e-06     4.00000e+01
    21    730.0000        1     2.28054e+02     2.50901e-06     4.00000e+01
    22   1095.0000        1     2.27375e+02     2.60938e-06     4.00000e+01
    23   1460.0000        1     2.26773e+02     2.69623e-06     4.00000e+01
    24   1825.0000        1     2.26204e+02     2.77769e-06     4.00000e+01
    25   2190.0000        1     2.25651e+02     2.85713e-06     4.00000e+01
    26   2555.0000        1     2.25105e+02     2.93606e-06     4.00000e+01
    27   2920.0000        1     2.24561e+02     3.01512e-06     4.00000e+01
    28   3285.0000        1     2.24020e+02     3.09461e-06     4.00000e+01
    29   3650.0000        1     2.23479e+02     3.17468e-06     4.00000e+01
    30   4015.0000        1     2.22939e+02     3.25537e-06     4.00000e+01
    31   4380.0000        1     2.22398e+02     3.33669e-06     4.00000e+01
    32   4745.0000        1     2.21858e+02     3.41865e-06     4.00000e+01
    33   5110.0000        1     2.21318e+02     3.50123e-06     4.00000e+01
    34   5475.0000        1     2.20777e+02     3.58440e-06     4.00000e+01
    35   5840.0000        1     2.20236e+02     3.66817e-06     4.00000e+01
    36   6205.0000        1     2.19695e+02     3.75249e-06     4.00000e+01
    37   6570.0000        1     2.19154e+02     3.83736e-06     4.00000e+01
    38   6935.0000        1     2.18613e+02     3.92275e-06     4.00000e+01
    39   7300.0000        1     2.18072e+02     4.00866e-06     4.00000e+01
    40   7665.0000        1     2.17530e+02     4.09505e-06     4.00000e+01
    41   8030.0000        1     2.16989e+02     4.18191e-06     4.00000e+01
    42   8395.0000        1     2.16447e+02     4.26924e-06     4.00000e+01
    43   8760.0000        1     2.15905e+02     4.35700e-06     4.00000e+01
    44   9125.0000        1     2.15363e+02     4.44519e-06     4.00000e+01
    45   9490.0000        1     2.14821e+02     4.53380e-06     4.00000e+01
    46   9855.0000        1     2.14278e+02     4.62280e-06     4.00000e+01
    47  10220.0000        1     2.13736e+02     4.71218e-06     4.00000e+01
    48  10585.0000        1     2.13193e+02     4.80193e-06     4.00000e+01
    49  10950.0000        1     2.12650e+02     4.89205e-06     4.00000e+01
