    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39354e+02     4.21608e-09     4.00000e+01
     2      0.0030        1     2.39309e+02     1.25459e-08     4.00000e+01
     3      0.0070        1     2.39222e+02     2.88076e-08     4.00000e+01
     4      0.0150        1     2.39057e+02     5.98304e-08     4.00000e+01
     5      0.0310        1     2.38754e+02     1.16513e-07     4.00000e+01
     6      0.0630        1     2.38241e+02     2.12481e-07     4.00000e+01
     7      0.1270        1     2.37473e+02     3.56274e-07     4.00000e+01
     8      0.2550        1     2.36500e+02     5.38396e-07     4.00000e+01
     9      0.5110        1     2.35471e+02     7.30848e-07     4.00000e+01
    10      1.0230        1     2.34511e+02     9.10557e-07     4.00000e+01
    11      2.0470        1     2.33626e+02     1.07607e-06     4.00000e+01
    12      4.0950        1     2.32768e+02     1.23639e-06     4.00000e+01
    13      8.1910        1     2.31902e+02     1.39783e-06     4.00000e+01
    14     16.3830        1     2.31019e+02     1.56222e-06     4.00000e+01
    15     32.7670        1     2.30119e+02     1.72857e-06     4.00000e+01
    16     65.5350        1     2.29211e+02     1.89442e-06     4.00000e+01
    17    131.0710        1     2.28302e+02     2.05658e-06     4.00000e+01
    18    262.1430        1     2.27393e+02     2.21111e-06     4.00000e+01
    19    365.0000        1     2.26912e+02     2.28908e-06     4.00000e+01
    20    627.1440        1     2.26164e+02     2.39944e-06     4.00000e+01
    21    730.0000        1     2.25915e+02     2.43463e-06     4.00000e+01
    22   1095.0000        1     2.25237e+02     2.52354e-06     4.00000e+01
    23   1460.0000        1     2.24641e+02     2.59898e-06     4.00000e+01
    24   1825.0000        1     2.24082e+02     2.66952e-06     4.00000e+01
    25   2190.0000        1     2.23540e+02     2.73876e-06     4.00000e+01
    26   2555.0000        1     2.23007e+02     2.80825e-06     4.00000e+01
    27   2920.0000        1     2.22477e+02     2.87867e-06     4.00000e+01
    28   3285.0000        1     2.21948e+02     2.95030e-06     4.00000e+01
    29   3650.0000        1     2.21421e+02     3.02322e-06     4.00000e+01
    30   4015.0000        1     2.20894e+02     3.09745e-06     4.00000e+01
    31   4380.0000        1     2.20367e+02     3.17294e-06     4.00000e+01
    32   4745.0000        1     2.19840e+02     3.24964e-06     4.00000e+01
    33   5110.0000        1     2.19313e+02     3.32750e-06     4.00000e+01
    34   5475.0000        1     2.18786e+02     3.40644e-06     4.00000e+01
    35   5840.0000        1     2.18259e+02     3.48642e-06     4.00000e+01
    36   6205.0000        1     2.17731e+02     3.56736e-06     4.00000e+01
    37   6570.0000        1     2.17204e+02     3.64922e-06     4.00000e+01
    38   6935.0000        1     2.16676e+02     3.73193e-06     4.00000e+01
    39   7300.0000        1     2.16148e+02     3.81546e-06     4.00000e+01
    40   7665.0000        1     2.15620e+02     3.89976e-06     4.00000e+01
    41   8030.0000        1     2.15092e+02     3.98478e-06     4.00000e+01
    42   8395.0000        1     2.14563e+02     4.07047e-06     4.00000e+01
    43   8760.0000        1     2.14035e+02     4.15681e-06     4.00000e+01
    44   9125.0000        1     2.13506e+02     4.24376e-06     4.00000e+01
    45   9490.0000        1     2.12977e+02     4.33128e-06     4.00000e+01
    46   9855.0000        1     2.12448e+02     4.41934e-06     4.00000e+01
    47  10220.0000        1     2.11919e+02     4.50791e-06     4.00000e+01
    48  10585.0000        1     2.11390e+02     4.59696e-06     4.00000e+01
    49  10950.0000        1     2.10860e+02     4.68647e-06     4.00000e+01
