    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.94655e+02    -1.00840e-07     2.43491e+02     2.36693e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.55236e+02    -8.06013e-08     2.42045e+02     5.07301e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.63152e+02    -6.72339e-08     2.40689e+02     7.61135e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.38829e+02    -6.37030e-08     2.39543e+02     9.75418e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -4.92765e+02    -7.15326e-08     2.38539e+02     1.16326e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -5.94116e+02    -8.62454e-08     2.37577e+02     1.34287e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -6.92159e+02    -1.00478e-07     2.36622e+02     1.52095e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -7.67231e+02    -1.11376e-07     2.35677e+02     1.69647e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.14770e+02    -1.18277e-07     2.34737e+02     1.86975e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.25673e+02    -1.19860e-07     2.33750e+02     2.04915e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.95927e+02    -1.15542e-07     2.32641e+02     2.24645e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.34533e+02    -1.06629e-07     2.31479e+02     2.44362e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.53686e+02    -9.48929e-08     2.31360e+02     2.42744e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.52627e+02    -8.02226e-08     2.36813e+02     1.33772e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.78587e+02    -6.94745e-08     2.45628e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.79226e+02    -5.50507e-08     2.66415e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -3.05941e+02    -4.44123e-08     2.85832e+02     0.00000e+00     4.00000e+01
    18     90.1110        9     4.00000e+02    -2.12723e+02    -3.08801e-08     3.13903e+02     0.00000e+00     4.00000e+01
    19    155.6470        9     4.00000e+02    -1.21423e+02    -1.76265e-08     3.41806e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.74265e+01    -1.12397e-08     3.55021e+02     0.00000e+00     4.00000e+01
    21    352.2550       10     4.00000e+02    -5.09139e+01    -7.39096e-09     3.63094e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.87596e+01    -7.07823e-09     3.63737e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.24822e+01    -6.16696e-09     3.65881e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.07478e+01    -5.91520e-09     3.66691e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02172e+01    -5.83816e-09     3.67162e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -4.00525e+01    -5.81426e-09     3.67532e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99972e+01    -5.80623e-09     3.67869e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99941e+01    -5.80577e-09     3.68069e+02     0.00000e+00     4.00000e+01
    29   1095.0000        4     4.00000e+02    -3.99897e+01    -5.80514e-09     3.68268e+02     0.00000e+00     4.00000e+01
    30   1160.5360        7     4.00000e+02    -3.99828e+01    -5.80413e-09     3.68450e+02     6.83970e-06     4.00000e+01
    31   1291.6080       10     4.00000e+02    -4.09745e+01    -5.94810e-09     3.66885e+02     1.42649e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.51607e+01    -6.55580e-09     3.63952e+02     6.40922e+00     4.00000e+01
    33   1628.3920        7     4.00000e+02    -5.05039e+01    -7.33145e-09     3.61329e+02     1.19656e+01     4.00000e+01
    34   1825.0000        9     4.00000e+02    -5.73743e+01    -8.32879e-09     3.58463e+02     1.88969e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.46138e+01    -9.37972e-09     3.55691e+02     2.62465e+01     4.00000e+01
    36   2190.0000        7     4.00000e+02    -7.28466e+01    -1.05748e-08     3.52723e+02     3.46134e+01     4.00000e+01
    37   2372.5000        6     4.00000e+02    -8.20887e+01    -1.19165e-08     3.49584e+02     4.39806e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.22652e+01    -1.33938e-08     3.46337e+02     5.42568e+01     4.00000e+01
    39   2737.5000        6     4.00000e+02    -1.03390e+02    -1.50087e-08     3.42980e+02     6.54754e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.15646e+02    -1.67878e-08     3.39440e+02     7.78498e+01     4.00000e+01
    41   3102.5000        6     4.00000e+02    -1.29263e+02    -1.87646e-08     3.35651e+02     9.16130e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.44360e+02    -2.09562e-08     3.31605e+02     1.06862e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.61016e+02    -2.33740e-08     3.27305e+02     1.23669e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.79356e+02    -2.60363e-08     3.22729e+02     1.42167e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -1.99408e+02    -2.89472e-08     3.17898e+02     1.62370e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.21178e+02    -3.21075e-08     3.12834e+02     1.84283e+02     4.00000e+01
    47   4197.5000        6     4.00000e+02    -2.44787e+02    -3.55347e-08     3.07511e+02     2.08039e+02     4.00000e+01
    48   4380.0000        6     4.00000e+02    -2.70419e+02    -3.92556e-08     3.01893e+02     2.33833e+02     4.00000e+01
    49   4562.5000        6     4.00000e+02    -2.98200e+02    -4.32885e-08     2.95962e+02     2.61779e+02     4.00000e+01
    50   4745.0000        7     4.00000e+02    -3.28174e+02    -4.76397e-08     2.89728e+02     2.91913e+02     4.00000e+01
    51   4927.5000        6     4.00000e+02    -3.60423e+02    -5.23211e-08     2.83184e+02     3.24321e+02     4.00000e+01
    52   5110.0000        7     4.00000e+02    -3.95095e+02    -5.73544e-08     2.76304e+02     3.59159e+02     4.00000e+01
