    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.46192e+02    -1.08322e-07     2.41222e+02     2.53618e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.86752e+02    -8.51764e-08     2.39502e+02     5.75397e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.95119e+02    -7.18743e-08     2.37716e+02     9.09689e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.88366e+02    -7.08940e-08     2.36148e+02     1.20304e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.66466e+02    -8.22316e-08     2.34867e+02     1.44259e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.78020e+02    -9.84254e-08     2.33794e+02     1.64286e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.73929e+02    -1.12348e-07     2.32839e+02     1.82070e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.36803e+02    -1.21475e-07     2.31936e+02     1.98803e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.69472e+02    -1.26218e-07     2.31036e+02     2.15298e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.66520e+02    -1.25789e-07     2.30083e+02     2.32446e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.25474e+02    -1.19831e-07     2.29010e+02     2.51169e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.59809e+02    -1.10298e-07     2.27919e+02     2.68923e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.74427e+02    -9.79038e-08     2.28063e+02     2.61195e-06     4.00000e+01
    14     12.2870        6     4.00000e+02    -6.12463e+02    -8.89087e-08     2.30049e+02     2.19243e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.24308e+02    -7.61116e-08     2.38525e+02     5.42371e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.56327e+02    -6.62432e-08     2.49207e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.62582e+02    -5.26346e-08     2.71075e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.91999e+02    -4.23882e-08     2.90319e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -2.01347e+02    -2.92288e-08     3.16878e+02     0.00000e+00     4.00000e+01
    20    159.7430       10     4.00000e+02    -1.14179e+02    -1.65748e-08     3.42287e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -6.13420e+01    -8.90477e-09     3.57455e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.86554e+01    -7.06311e-09     3.61123e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.23529e+01    -6.14819e-09     3.63167e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06581e+01    -5.90218e-09     3.63924e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.01504e+01    -5.82847e-09     3.64358e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -3.99949e+01    -5.80590e-09     3.64697e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -3.99449e+01    -5.79863e-09     3.65008e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99428e+01    -5.79833e-09     3.65193e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99378e+01    -5.79760e-09     3.65375e+02     0.00000e+00     4.00000e+01
    30   1160.5360        8     4.00000e+02    -3.99315e+01    -5.79670e-09     3.65467e+02     2.86168e-03     4.00000e+01
    31   1291.6080       10     4.00000e+02    -4.08709e+01    -5.93306e-09     3.63668e+02     1.33905e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.45620e+01    -6.46888e-09     3.60648e+02     5.68160e+00     4.00000e+01
    33   1628.3920        7     4.00000e+02    -4.95432e+01    -7.19199e-09     3.57822e+02     1.09168e+01     4.00000e+01
    34   1825.0000        7     4.00000e+02    -5.62161e+01    -8.16067e-09     3.54658e+02     1.77008e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.36274e+01    -9.23653e-09     3.51458e+02     2.52955e+01     4.00000e+01
    36   2190.0000        6     4.00000e+02    -7.22419e+01    -1.04871e-08     3.48018e+02     3.40789e+01     4.00000e+01
    37   2372.5000        7     4.00000e+02    -8.17363e+01    -1.18653e-08     3.44523e+02     4.36651e+01     4.00000e+01
    38   2555.0000        6     4.00000e+02    -9.19072e+01    -1.33418e-08     3.41037e+02     5.38858e+01     4.00000e+01
    39   2737.5000        6     4.00000e+02    -1.02877e+02    -1.49342e-08     3.37474e+02     6.49248e+01     4.00000e+01
    40   2920.0000        6     4.00000e+02    -1.14899e+02    -1.66794e-08     3.33735e+02     7.70537e+01     4.00000e+01
    41   3102.5000        6     4.00000e+02    -1.28193e+02    -1.86093e-08     3.29763e+02     9.04811e+01     4.00000e+01
    42   3285.0000        6     4.00000e+02    -1.42875e+02    -2.07406e-08     3.25550e+02     1.05302e+02     4.00000e+01
    43   3467.5000        6     4.00000e+02    -1.59015e+02    -2.30836e-08     3.21100e+02     1.21580e+02     4.00000e+01
    44   3650.0000        6     4.00000e+02    -1.76713e+02    -2.56527e-08     3.16398e+02     1.39420e+02     4.00000e+01
    45   3832.5000        6     4.00000e+02    -1.96092e+02    -2.84659e-08     3.11423e+02     1.58948e+02     4.00000e+01
    46   4015.0000        6     4.00000e+02    -2.17337e+02    -3.15499e-08     3.06134e+02     1.80354e+02     4.00000e+01
    47   4197.5000        6     4.00000e+02    -2.40632e+02    -3.49316e-08     3.00497e+02     2.03823e+02     4.00000e+01
    48   4380.0000        6     4.00000e+02    -2.66108e+02    -3.86298e-08     2.94502e+02     2.29476e+02     4.00000e+01
    49   4562.5000        6     4.00000e+02    -2.93844e+02    -4.26561e-08     2.88152e+02     2.57387e+02     4.00000e+01
    50   4745.0000        7     4.00000e+02    -3.23979e+02    -4.70308e-08     2.81430e+02     2.87703e+02     4.00000e+01
    51   4927.5000        6     4.00000e+02    -3.56649e+02    -5.17733e-08     2.74319e+02     3.20556e+02     4.00000e+01
    52   5110.0000        6     4.00000e+02    -3.91945e+02    -5.68970e-08     2.66817e+02     3.56035e+02     4.00000e+01
    53   5292.5000        6     4.00000e+02    -4.29990e+02    -6.24199e-08     2.58911e+02     3.94265e+02     4.00000e+01
    54   5475.0000        7     4.00000e+02    -4.71036e+02    -6.83783e-08     2.50553e+02     4.35508e+02     4.00000e+01
    55   5657.5000        7     4.00000e+02    -5.15468e+02    -7.48283e-08     2.41668e+02     4.80159e+02     4.00000e+01
    56   5840.0000        6     4.00000e+02    -5.63828e+02    -8.18486e-08     2.32149e+02     5.28770e+02     4.00000e+01
    57   6022.5000        7     4.00000e+02    -6.16681e+02    -8.95211e-08     2.21895e+02     5.81904e+02     4.00000e+01
    58   6205.0000        7     4.00000e+02    -6.74516e+02    -9.79167e-08     2.10832e+02     6.40042e+02     4.00000e+01
    59   6570.0000        9     4.00000e+02    -7.55233e+02    -1.09634e-07     2.00000e+02     7.22248e+02     3.72003e+01
    60   6935.0000        4     4.00000e+02    -7.95536e+02    -1.15485e-07     2.00000e+02     7.65583e+02     3.26152e+01
    61   7300.0000        3     4.00000e+02    -8.31761e+02    -1.20743e-07     2.00000e+02     8.05400e+02     2.87281e+01
    62   7665.0000        3     4.00000e+02    -8.65131e+02    -1.25587e-07     2.00000e+02     8.41890e+02     2.53805e+01
    63   8030.0000        3     4.00000e+02    -8.95839e+02    -1.30045e-07     2.00000e+02     8.75279e+02     2.25051e+01
