    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40495e+02     5.35461e-09     4.00000e+01
     2      0.0030        1     2.40439e+02     1.59001e-08     4.00000e+01
     3      0.0070        1     2.40330e+02     3.63588e-08     4.00000e+01
     4      0.0150        1     2.40124e+02     7.49257e-08     4.00000e+01
     5      0.0310        1     2.39755e+02     1.43876e-07     4.00000e+01
     6      0.0630        1     2.39154e+02     2.56405e-07     4.00000e+01
     7      0.1270        1     2.38301e+02     4.16121e-07     4.00000e+01
     8      0.2550        1     2.37287e+02     6.05889e-07     4.00000e+01
     9      0.5110        1     2.36266e+02     7.96930e-07     4.00000e+01
    10      1.0230        1     2.35314e+02     9.74933e-07     4.00000e+01
    11      2.0470        1     2.34403e+02     1.14527e-06     4.00000e+01
    12      4.0950        1     2.33493e+02     1.31523e-06     4.00000e+01
    13      8.1910        1     2.32584e+02     1.48479e-06     4.00000e+01
    14     16.3830        1     2.31686e+02     1.65159e-06     4.00000e+01
    15     32.7670        1     2.30795e+02     1.81558e-06     4.00000e+01
    16     65.5350        1     2.29906e+02     1.97683e-06     4.00000e+01
    17    131.0710        1     2.29018e+02     2.13287e-06     4.00000e+01
    18    262.1430        1     2.28132e+02     2.27896e-06     4.00000e+01
    19    365.0000        1     2.27663e+02     2.35144e-06     4.00000e+01
    20    627.1440        1     2.26934e+02     2.45122e-06     4.00000e+01
    21    730.0000        1     2.26690e+02     2.48267e-06     4.00000e+01
    22   1095.0000        1     2.26020e+02     2.56147e-06     4.00000e+01
    23   1460.0000        1     2.25427e+02     2.62902e-06     4.00000e+01
    24   1825.0000        1     2.24867e+02     2.69336e-06     4.00000e+01
    25   2190.0000        1     2.24322e+02     2.75767e-06     4.00000e+01
    26   2555.0000        1     2.23783e+02     2.82326e-06     4.00000e+01
    27   2920.0000        1     2.23248e+02     2.89061e-06     4.00000e+01
    28   3285.0000        1     2.22714e+02     2.95987e-06     4.00000e+01
    29   3650.0000        1     2.22181e+02     3.03102e-06     4.00000e+01
    30   4015.0000        1     2.21648e+02     3.10399e-06     4.00000e+01
    31   4380.0000        1     2.21115e+02     3.17866e-06     4.00000e+01
    32   4745.0000        1     2.20581e+02     3.25494e-06     4.00000e+01
    33   5110.0000        1     2.20048e+02     3.33270e-06     4.00000e+01
    34   5475.0000        1     2.19515e+02     3.41185e-06     4.00000e+01
    35   5840.0000        1     2.18981e+02     3.49228e-06     4.00000e+01
    36   6205.0000        1     2.18447e+02     3.57390e-06     4.00000e+01
    37   6570.0000        1     2.17913e+02     3.65662e-06     4.00000e+01
    38   6935.0000        1     2.17379e+02     3.74037e-06     4.00000e+01
    39   7300.0000        1     2.16845e+02     3.82507e-06     4.00000e+01
    40   7665.0000        1     2.16311e+02     3.91066e-06     4.00000e+01
    41   8030.0000        1     2.15776e+02     3.99707e-06     4.00000e+01
    42   8395.0000        1     2.15241e+02     4.08424e-06     4.00000e+01
    43   8760.0000        1     2.14706e+02     4.17212e-06     4.00000e+01
    44   9125.0000        1     2.14171e+02     4.26067e-06     4.00000e+01
    45   9490.0000        1     2.13636e+02     4.34982e-06     4.00000e+01
    46   9855.0000        1     2.13101e+02     4.43956e-06     4.00000e+01
    47  10220.0000        1     2.12565e+02     4.52982e-06     4.00000e+01
    48  10585.0000        1     2.12030e+02     4.62059e-06     4.00000e+01
    49  10950.0000        1     2.11494e+02     4.71182e-06     4.00000e+01
