    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39442e+02     5.63026e-09     4.00000e+01
     2      0.0030        1     2.39383e+02     1.67403e-08     4.00000e+01
     3      0.0070        1     2.39267e+02     3.83769e-08     4.00000e+01
     4      0.0150        1     2.39048e+02     7.94592e-08     4.00000e+01
     5      0.0310        1     2.38650e+02     1.53865e-07     4.00000e+01
     6      0.0630        1     2.37987e+02     2.77910e-07     4.00000e+01
     7      0.1270        1     2.37018e+02     4.59313e-07     4.00000e+01
     8      0.2550        1     2.35829e+02     6.81861e-07     4.00000e+01
     9      0.5110        1     2.34611e+02     9.09713e-07     4.00000e+01
    10      1.0230        1     2.33499e+02     1.11774e-06     4.00000e+01
    11      2.0470        1     2.32495e+02     1.30553e-06     4.00000e+01
    12      4.0950        1     2.31552e+02     1.48159e-06     4.00000e+01
    13      8.1910        1     2.30641e+02     1.65115e-06     4.00000e+01
    14     16.3830        1     2.29753e+02     1.81579e-06     4.00000e+01
    15     32.7670        1     2.28881e+02     1.97557e-06     4.00000e+01
    16     65.5350        1     2.28021e+02     2.13013e-06     4.00000e+01
    17    131.0710        1     2.27163e+02     2.27790e-06     4.00000e+01
    18    262.1430        1     2.26298e+02     2.41467e-06     4.00000e+01
    19    365.0000        1     2.25838e+02     2.48172e-06     4.00000e+01
    20    627.1440        1     2.25112e+02     2.57145e-06     4.00000e+01
    21    730.0000        1     2.24868e+02     2.59930e-06     4.00000e+01
    22   1095.0000        1     2.24194e+02     2.66723e-06     4.00000e+01
    23   1460.0000        1     2.23596e+02     2.72505e-06     4.00000e+01
    24   1825.0000        1     2.23031e+02     2.78055e-06     4.00000e+01
    25   2190.0000        1     2.22482e+02     2.83680e-06     4.00000e+01
    26   2555.0000        1     2.21940e+02     2.89504e-06     4.00000e+01
    27   2920.0000        1     2.21400e+02     2.95571e-06     4.00000e+01
    28   3285.0000        1     2.20863e+02     3.01890e-06     4.00000e+01
    29   3650.0000        1     2.20326e+02     3.08455e-06     4.00000e+01
    30   4015.0000        1     2.19789e+02     3.15254e-06     4.00000e+01
    31   4380.0000        1     2.19253e+02     3.22271e-06     4.00000e+01
    32   4745.0000        1     2.18716e+02     3.29491e-06     4.00000e+01
    33   5110.0000        1     2.18179e+02     3.36900e-06     4.00000e+01
    34   5475.0000        1     2.17642e+02     3.44483e-06     4.00000e+01
    35   5840.0000        1     2.17105e+02     3.52227e-06     4.00000e+01
    36   6205.0000        1     2.16568e+02     3.60121e-06     4.00000e+01
    37   6570.0000        1     2.16031e+02     3.68151e-06     4.00000e+01
    38   6935.0000        1     2.15493e+02     3.76309e-06     4.00000e+01
    39   7300.0000        1     2.14955e+02     3.84585e-06     4.00000e+01
    40   7665.0000        1     2.14417e+02     3.92970e-06     4.00000e+01
    41   8030.0000        1     2.13879e+02     4.01456e-06     4.00000e+01
    42   8395.0000        1     2.13341e+02     4.10035e-06     4.00000e+01
    43   8760.0000        1     2.12803e+02     4.18700e-06     4.00000e+01
    44   9125.0000        1     2.12264e+02     4.27446e-06     4.00000e+01
    45   9490.0000        1     2.11725e+02     4.36266e-06     4.00000e+01
    46   9855.0000        1     2.11186e+02     4.45156e-06     4.00000e+01
    47  10220.0000        1     2.10647e+02     4.54109e-06     4.00000e+01
    48  10585.0000        1     2.10108e+02     4.63122e-06     4.00000e+01
    49  10950.0000        1     2.09569e+02     4.72191e-06     4.00000e+01
