    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37095e+02     5.12441e-09     4.00000e+01
     2      0.0030        1     2.37041e+02     1.52412e-08     4.00000e+01
     3      0.0070        1     2.36935e+02     3.49626e-08     4.00000e+01
     4      0.0150        1     2.36735e+02     7.24768e-08     4.00000e+01
     5      0.0310        1     2.36371e+02     1.40643e-07     4.00000e+01
     6      0.0630        1     2.35760e+02     2.54893e-07     4.00000e+01
     7      0.1270        1     2.34861e+02     4.23198e-07     4.00000e+01
     8      0.2550        1     2.33749e+02     6.31230e-07     4.00000e+01
     9      0.5110        1     2.32606e+02     8.45230e-07     4.00000e+01
    10      1.0230        1     2.31559e+02     1.04117e-06     4.00000e+01
    11      2.0470        1     2.30606e+02     1.21929e-06     4.00000e+01
    12      4.0950        1     2.29701e+02     1.38836e-06     4.00000e+01
    13      8.1910        1     2.28812e+02     1.55386e-06     4.00000e+01
    14     16.3830        1     2.27926e+02     1.71828e-06     4.00000e+01
    15     32.7670        1     2.27034e+02     1.88250e-06     4.00000e+01
    16     65.5350        1     2.26132e+02     2.04577e-06     4.00000e+01
    17    131.0710        1     2.25220e+02     2.20534e-06     4.00000e+01
    18    262.1430        1     2.24299e+02     2.35611e-06     4.00000e+01
    19    365.0000        1     2.23810e+02     2.43111e-06     4.00000e+01
    20    627.1440        1     2.23050e+02     2.53312e-06     4.00000e+01
    21    730.0000        1     2.22797e+02     2.56496e-06     4.00000e+01
    22   1095.0000        1     2.22113e+02     2.64204e-06     4.00000e+01
    23   1460.0000        1     2.21515e+02     2.70630e-06     4.00000e+01
    24   1825.0000        1     2.20956e+02     2.76657e-06     4.00000e+01
    25   2190.0000        1     2.20414e+02     2.82647e-06     4.00000e+01
    26   2555.0000        1     2.19881e+02     2.88754e-06     4.00000e+01
    27   2920.0000        1     2.19352e+02     2.95040e-06     4.00000e+01
    28   3285.0000        1     2.18825e+02     3.01526e-06     4.00000e+01
    29   3650.0000        1     2.18298e+02     3.08214e-06     4.00000e+01
    30   4015.0000        1     2.17773e+02     3.15098e-06     4.00000e+01
    31   4380.0000        1     2.17247e+02     3.22168e-06     4.00000e+01
    32   4745.0000        1     2.16721e+02     3.29412e-06     4.00000e+01
    33   5110.0000        1     2.16195e+02     3.36820e-06     4.00000e+01
    34   5475.0000        1     2.15669e+02     3.44380e-06     4.00000e+01
    35   5840.0000        1     2.15143e+02     3.52082e-06     4.00000e+01
    36   6205.0000        1     2.14617e+02     3.59916e-06     4.00000e+01
    37   6570.0000        1     2.14090e+02     3.67872e-06     4.00000e+01
    38   6935.0000        1     2.13563e+02     3.75942e-06     4.00000e+01
    39   7300.0000        1     2.13037e+02     3.84119e-06     4.00000e+01
    40   7665.0000        1     2.12510e+02     3.92394e-06     4.00000e+01
    41   8030.0000        1     2.11983e+02     4.00761e-06     4.00000e+01
    42   8395.0000        1     2.11455e+02     4.09213e-06     4.00000e+01
    43   8760.0000        1     2.10928e+02     4.17745e-06     4.00000e+01
    44   9125.0000        1     2.10400e+02     4.26351e-06     4.00000e+01
    45   9490.0000        1     2.09873e+02     4.35026e-06     4.00000e+01
    46   9855.0000        1     2.09345e+02     4.43766e-06     4.00000e+01
    47  10220.0000        1     2.08817e+02     4.52566e-06     4.00000e+01
    48  10585.0000        1     2.08289e+02     4.61422e-06     4.00000e+01
    49  10950.0000        1     2.07760e+02     4.70330e-06     4.00000e+01
