    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37542e+02     5.62659e-09     4.00000e+01
     2      0.0030        1     2.37483e+02     1.67200e-08     4.00000e+01
     3      0.0070        1     2.37367e+02     3.82886e-08     4.00000e+01
     4      0.0150        1     2.37149e+02     7.91132e-08     4.00000e+01
     5      0.0310        1     2.36757e+02     1.52624e-07     4.00000e+01
     6      0.0630        1     2.36108e+02     2.73948e-07     4.00000e+01
     7      0.1270        1     2.35175e+02     4.48559e-07     4.00000e+01
     8      0.2550        1     2.34057e+02     6.57955e-07     4.00000e+01
     9      0.5110        1     2.32942e+02     8.66479e-07     4.00000e+01
    10      1.0230        1     2.31947e+02     1.05262e-06     4.00000e+01
    11      2.0470        1     2.31044e+02     1.22136e-06     4.00000e+01
    12      4.0950        1     2.30164e+02     1.38584e-06     4.00000e+01
    13      8.1910        1     2.29269e+02     1.55242e-06     4.00000e+01
    14     16.3830        1     2.28360e+02     1.72102e-06     4.00000e+01
    15     32.7670        1     2.27443e+02     1.88954e-06     4.00000e+01
    16     65.5350        1     2.26525e+02     2.05521e-06     4.00000e+01
    17    131.0710        1     2.25612e+02     2.21412e-06     4.00000e+01
    18    262.1430        1     2.24701e+02     2.36106e-06     4.00000e+01
    19    365.0000        1     2.24220e+02     2.43320e-06     4.00000e+01
    20    627.1440        1     2.23469e+02     2.53036e-06     4.00000e+01
    21    730.0000        1     2.23219e+02     2.56063e-06     4.00000e+01
    22   1095.0000        1     2.22531e+02     2.63473e-06     4.00000e+01
    23   1460.0000        1     2.21924e+02     2.69765e-06     4.00000e+01
    24   1825.0000        1     2.21353e+02     2.75767e-06     4.00000e+01
    25   2190.0000        1     2.20798e+02     2.81812e-06     4.00000e+01
    26   2555.0000        1     2.20250e+02     2.88031e-06     4.00000e+01
    27   2920.0000        1     2.19706e+02     2.94475e-06     4.00000e+01
    28   3285.0000        1     2.19163e+02     3.01155e-06     4.00000e+01
    29   3650.0000        1     2.18621e+02     3.08067e-06     4.00000e+01
    30   4015.0000        1     2.18080e+02     3.15199e-06     4.00000e+01
    31   4380.0000        1     2.17538e+02     3.22539e-06     4.00000e+01
    32   4745.0000        1     2.16996e+02     3.30071e-06     4.00000e+01
    33   5110.0000        1     2.16455e+02     3.37781e-06     4.00000e+01
    34   5475.0000        1     2.15913e+02     3.45657e-06     4.00000e+01
    35   5840.0000        1     2.15371e+02     3.53684e-06     4.00000e+01
    36   6205.0000        1     2.14828e+02     3.61853e-06     4.00000e+01
    37   6570.0000        1     2.14286e+02     3.70151e-06     4.00000e+01
    38   6935.0000        1     2.13743e+02     3.78570e-06     4.00000e+01
    39   7300.0000        1     2.13200e+02     3.87100e-06     4.00000e+01
    40   7665.0000        1     2.12658e+02     3.95732e-06     4.00000e+01
    41   8030.0000        1     2.12114e+02     4.04459e-06     4.00000e+01
    42   8395.0000        1     2.11571e+02     4.13274e-06     4.00000e+01
    43   8760.0000        1     2.11028e+02     4.22170e-06     4.00000e+01
    44   9125.0000        1     2.10484e+02     4.31142e-06     4.00000e+01
    45   9490.0000        1     2.09940e+02     4.40183e-06     4.00000e+01
    46   9855.0000        1     2.09396e+02     4.49289e-06     4.00000e+01
    47  10220.0000        1     2.08852e+02     4.58455e-06     4.00000e+01
    48  10585.0000        1     2.08308e+02     4.67676e-06     4.00000e+01
    49  10950.0000        1     2.07764e+02     4.76950e-06     4.00000e+01
