    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.35976e+02     3.30999e-09     4.00000e+01
     2      0.0030        1     2.35941e+02     9.87947e-09     4.00000e+01
     3      0.0070        1     2.35872e+02     2.28202e-08     4.00000e+01
     4      0.0150        1     2.35738e+02     4.79386e-08     4.00000e+01
     5      0.0310        1     2.35484e+02     9.53428e-08     4.00000e+01
     6      0.0630        1     2.35030e+02     1.80313e-07     4.00000e+01
     7      0.1270        1     2.34285e+02     3.19782e-07     4.00000e+01
     8      0.2550        1     2.33216e+02     5.19866e-07     4.00000e+01
     9      0.5110        1     2.31927e+02     7.61074e-07     4.00000e+01
    10      1.0230        1     2.30619e+02     1.00585e-06     4.00000e+01
    11      2.0470        1     2.29422e+02     1.22984e-06     4.00000e+01
    12      4.0950        1     2.28332e+02     1.43349e-06     4.00000e+01
    13      8.1910        1     2.27306e+02     1.62503e-06     4.00000e+01
    14     16.3830        1     2.26319e+02     1.80870e-06     4.00000e+01
    15     32.7670        1     2.25364e+02     1.98549e-06     4.00000e+01
    16     65.5350        1     2.24435e+02     2.15537e-06     4.00000e+01
    17    131.0710        1     2.23527e+02     2.31747e-06     4.00000e+01
    18    262.1430        1     2.22630e+02     2.46977e-06     4.00000e+01
    19    365.0000        1     2.22158e+02     2.54617e-06     4.00000e+01
    20    627.1440        1     2.21424e+02     2.65381e-06     4.00000e+01
    21    730.0000        1     2.21180e+02     2.68809e-06     4.00000e+01
    22   1095.0000        1     2.20509e+02     2.77466e-06     4.00000e+01
    23   1460.0000        1     2.19917e+02     2.84820e-06     4.00000e+01
    24   1825.0000        1     2.19359e+02     2.91704e-06     4.00000e+01
    25   2190.0000        1     2.18816e+02     2.98459e-06     4.00000e+01
    26   2555.0000        1     2.18280e+02     3.05231e-06     4.00000e+01
    27   2920.0000        1     2.17747e+02     3.12082e-06     4.00000e+01
    28   3285.0000        1     2.17215e+02     3.19039e-06     4.00000e+01
    29   3650.0000        1     2.16684e+02     3.26111e-06     4.00000e+01
    30   4015.0000        1     2.16154e+02     3.33299e-06     4.00000e+01
    31   4380.0000        1     2.15623e+02     3.40600e-06     4.00000e+01
    32   4745.0000        1     2.15092e+02     3.48013e-06     4.00000e+01
    33   5110.0000        1     2.14561e+02     3.55532e-06     4.00000e+01
    34   5475.0000        1     2.14030e+02     3.63152e-06     4.00000e+01
    35   5840.0000        1     2.13499e+02     3.70869e-06     4.00000e+01
    36   6205.0000        1     2.12968e+02     3.78679e-06     4.00000e+01
    37   6570.0000        1     2.12437e+02     3.86578e-06     4.00000e+01
    38   6935.0000        1     2.11905e+02     3.94561e-06     4.00000e+01
    39   7300.0000        1     2.11373e+02     4.02625e-06     4.00000e+01
    40   7665.0000        1     2.10841e+02     4.10765e-06     4.00000e+01
    41   8030.0000        1     2.10309e+02     4.18980e-06     4.00000e+01
    42   8395.0000        1     2.09777e+02     4.27264e-06     4.00000e+01
    43   8760.0000        1     2.09245e+02     4.35616e-06     4.00000e+01
    44   9125.0000        1     2.08712e+02     4.44031e-06     4.00000e+01
    45   9490.0000        1     2.08179e+02     4.52508e-06     4.00000e+01
    46   9855.0000        1     2.07647e+02     4.61044e-06     4.00000e+01
    47  10220.0000        1     2.07113e+02     4.69635e-06     4.00000e+01
    48  10585.0000        1     2.06580e+02     4.78280e-06     4.00000e+01
    49  10950.0000        1     2.06047e+02     4.86975e-06     4.00000e+01
