    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.55185e+02    -1.09627e-07     2.43589e+02     2.44099e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.85566e+02    -8.50043e-08     2.42163e+02     5.10937e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.16440e+02    -7.49695e-08     2.40874e+02     7.52158e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.53273e+02    -8.03164e-08     2.39810e+02     9.51150e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.66411e+02    -9.67401e-08     2.38896e+02     1.12195e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.83167e+02    -1.13689e-07     2.38038e+02     1.28232e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.69088e+02    -1.26162e-07     2.37177e+02     1.44276e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -9.20174e+02    -1.33578e-07     2.36293e+02     1.60690e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.37843e+02    -1.36143e-07     2.35378e+02     1.77547e-06     4.00000e+01
    10      1.0230        5     4.00000e+02    -9.16095e+02    -1.32986e-07     2.34396e+02     1.95400e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.59361e+02    -1.24750e-07     2.33284e+02     2.15186e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.78970e+02    -1.13080e-07     2.32154e+02     2.34312e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.83542e+02    -9.92271e-08     2.32333e+02     2.27177e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.15246e+02    -8.93127e-08     2.34434e+02     1.84252e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.19754e+02    -7.54506e-08     2.43258e+02     1.69590e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.47954e+02    -6.50276e-08     2.54278e+02     0.00000e+00     4.00000e+01
    17     45.0550        9     4.00000e+02    -3.51377e+02    -5.10079e-08     2.76548e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.80163e+02    -4.06701e-08     2.95927e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.91436e+02    -2.77900e-08     3.22272e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.08431e+02    -1.57405e-08     3.47039e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -5.93426e+01    -8.61452e-09     3.61568e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.77578e+01    -6.93281e-09     3.65049e+02     0.00000e+00     4.00000e+01
    23    496.0720        9     4.00000e+02    -4.20998e+01    -6.11146e-09     3.66990e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.06046e+01    -5.89440e-09     3.67728e+02     0.00000e+00     4.00000e+01
    25    730.0000        7     4.00000e+02    -4.01677e+01    -5.83099e-09     3.68175e+02     0.00000e+00     4.00000e+01
    26    846.9640        8     4.00000e+02    -4.00375e+01    -5.81208e-09     3.68537e+02     0.00000e+00     4.00000e+01
    27    905.4460        3     4.00000e+02    -4.00226e+01    -5.80991e-09     3.68725e+02     0.00000e+00     4.00000e+01
    28    963.9280        4     4.00000e+02    -4.00133e+01    -5.80857e-09     3.68911e+02     0.00000e+00     4.00000e+01
    29   1022.4100        6     4.00000e+02    -4.00038e+01    -5.80719e-09     3.69087e+02     0.00000e+00     4.00000e+01
    30   1095.0000        9     4.00000e+02    -4.00833e+01    -5.81873e-09     3.68821e+02     1.65816e-01     4.00000e+01
    31   1167.5900        5     4.00000e+02    -4.07221e+01    -5.91147e-09     3.67977e+02     1.18929e+00     4.00000e+01
    32   1312.7700       10     4.00000e+02    -4.33441e+01    -6.29208e-09     3.66162e+02     4.22454e+00     4.00000e+01
    33   1460.0000        6     4.00000e+02    -4.70714e+01    -6.83316e-09     3.64217e+02     8.20602e+00     4.00000e+01
    34   1607.2300        6     4.00000e+02    -5.18492e+01    -7.52673e-09     3.62038e+02     1.32169e+01     4.00000e+01
    35   1825.0000       10     4.00000e+02    -6.01554e+01    -8.73252e-09     3.58690e+02     2.16876e+01     4.00000e+01
    36   2007.5000        6     4.00000e+02    -6.79895e+01    -9.86976e-09     3.55886e+02     2.95999e+01     4.00000e+01
    37   2190.0000        6     4.00000e+02    -7.64579e+01    -1.10991e-08     3.53095e+02     3.81128e+01     4.00000e+01
