    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.42376e+02     3.04403e-09     4.00000e+01
     2      0.0030        1     2.42344e+02     9.07529e-09     4.00000e+01
     3      0.0070        1     2.42281e+02     2.09157e-08     4.00000e+01
     4      0.0150        1     2.42159e+02     4.37497e-08     4.00000e+01
     5      0.0310        1     2.41931e+02     8.63310e-08     4.00000e+01
     6      0.0630        1     2.41532e+02     1.61111e-07     4.00000e+01
     7      0.1270        1     2.40896e+02     2.80149e-07     4.00000e+01
     8      0.2550        1     2.40016e+02     4.44829e-07     4.00000e+01
     9      0.5110        1     2.38983e+02     6.38110e-07     4.00000e+01
    10      1.0230        1     2.37934e+02     8.34380e-07     4.00000e+01
    11      2.0470        1     2.36951e+02     1.01832e-06     4.00000e+01
    12      4.0950        1     2.36037e+02     1.18906e-06     4.00000e+01
    13      8.1910        1     2.35164e+02     1.35225e-06     4.00000e+01
    14     16.3830        1     2.34300e+02     1.51319e-06     4.00000e+01
    15     32.7670        1     2.33434e+02     1.67397e-06     4.00000e+01
    16     65.5350        1     2.32565e+02     1.83378e-06     4.00000e+01
    17    131.0710        1     2.31697e+02     1.99068e-06     4.00000e+01
    18    262.1430        1     2.30828e+02     2.14270e-06     4.00000e+01
    19    365.0000        1     2.30366e+02     2.22085e-06     4.00000e+01
    20    627.1440        1     2.29641e+02     2.33587e-06     4.00000e+01
    21    730.0000        1     2.29398e+02     2.37325e-06     4.00000e+01
    22   1095.0000        1     2.28730e+02     2.47107e-06     4.00000e+01
    23   1460.0000        1     2.28139e+02     2.55543e-06     4.00000e+01
    24   1825.0000        1     2.27581e+02     2.63449e-06     4.00000e+01
    25   2190.0000        1     2.27039e+02     2.71163e-06     4.00000e+01
    26   2555.0000        1     2.26505e+02     2.78837e-06     4.00000e+01
    27   2920.0000        1     2.25973e+02     2.86535e-06     4.00000e+01
    28   3285.0000        1     2.25443e+02     2.94288e-06     4.00000e+01
    29   3650.0000        1     2.24914e+02     3.02110e-06     4.00000e+01
    30   4015.0000        1     2.24385e+02     3.10003e-06     4.00000e+01
    31   4380.0000        1     2.23856e+02     3.17969e-06     4.00000e+01
    32   4745.0000        1     2.23327e+02     3.26007e-06     4.00000e+01
    33   5110.0000        1     2.22798e+02     3.34115e-06     4.00000e+01
    34   5475.0000        1     2.22269e+02     3.42289e-06     4.00000e+01
    35   5840.0000        1     2.21740e+02     3.50529e-06     4.00000e+01
    36   6205.0000        1     2.21211e+02     3.58830e-06     4.00000e+01
    37   6570.0000        1     2.20681e+02     3.67191e-06     4.00000e+01
    38   6935.0000        1     2.20151e+02     3.75609e-06     4.00000e+01
    39   7300.0000        1     2.19621e+02     3.84083e-06     4.00000e+01
    40   7665.0000        1     2.19091e+02     3.92608e-06     4.00000e+01
    41   8030.0000        1     2.18561e+02     4.01184e-06     4.00000e+01
    42   8395.0000        1     2.18031e+02     4.09809e-06     4.00000e+01
    43   8760.0000        1     2.17500e+02     4.18480e-06     4.00000e+01
    44   9125.0000        1     2.16970e+02     4.27196e-06     4.00000e+01
    45   9490.0000        1     2.16439e+02     4.35955e-06     4.00000e+01
    46   9855.0000        1     2.15908e+02     4.44755e-06     4.00000e+01
    47  10220.0000        1     2.15377e+02     4.53595e-06     4.00000e+01
    48  10585.0000        1     2.14845e+02     4.62473e-06     4.00000e+01
    49  10950.0000        1     2.14314e+02     4.71387e-06     4.00000e+01
