    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38450e+02     5.17479e-09     4.00000e+01
     2      0.0030        1     2.38395e+02     1.53971e-08     4.00000e+01
     3      0.0070        1     2.38288e+02     3.53469e-08     4.00000e+01
     4      0.0150        1     2.38085e+02     7.33789e-08     4.00000e+01
     5      0.0310        1     2.37714e+02     1.42764e-07     4.00000e+01
     6      0.0630        1     2.37089e+02     2.59862e-07     4.00000e+01
     7      0.1270        1     2.36157e+02     4.34238e-07     4.00000e+01
     8      0.2550        1     2.34987e+02     6.53166e-07     4.00000e+01
     9      0.5110        1     2.33757e+02     8.83347e-07     4.00000e+01
    10      1.0230        1     2.32599e+02     1.09995e-06     4.00000e+01
    11      2.0470        1     2.31526e+02     1.30064e-06     4.00000e+01
    12      4.0950        1     2.30518e+02     1.48886e-06     4.00000e+01
    13      8.1910        1     2.29572e+02     1.66517e-06     4.00000e+01
    14     16.3830        1     2.28672e+02     1.83217e-06     4.00000e+01
    15     32.7670        1     2.27789e+02     1.99431e-06     4.00000e+01
    16     65.5350        1     2.26906e+02     2.15361e-06     4.00000e+01
    17    131.0710        1     2.26017e+02     2.30813e-06     4.00000e+01
    18    262.1430        1     2.25122e+02     2.45268e-06     4.00000e+01
    19    365.0000        1     2.24646e+02     2.52399e-06     4.00000e+01
    20    627.1440        1     2.23904e+02     2.62006e-06     4.00000e+01
    21    730.0000        1     2.23656e+02     2.64994e-06     4.00000e+01
    22   1095.0000        1     2.22977e+02     2.72264e-06     4.00000e+01
    23   1460.0000        1     2.22377e+02     2.78399e-06     4.00000e+01
    24   1825.0000        1     2.21813e+02     2.84223e-06     4.00000e+01
    25   2190.0000        1     2.21264e+02     2.90069e-06     4.00000e+01
    26   2555.0000        1     2.20723e+02     2.96072e-06     4.00000e+01
    27   2920.0000        1     2.20185e+02     3.02281e-06     4.00000e+01
    28   3285.0000        1     2.19648e+02     3.08713e-06     4.00000e+01
    29   3650.0000        1     2.19112e+02     3.15364e-06     4.00000e+01
    30   4015.0000        1     2.18577e+02     3.22226e-06     4.00000e+01
    31   4380.0000        1     2.18041e+02     3.29287e-06     4.00000e+01
    32   4745.0000        1     2.17506e+02     3.36534e-06     4.00000e+01
    33   5110.0000        1     2.16970e+02     3.43955e-06     4.00000e+01
    34   5475.0000        1     2.16434e+02     3.51538e-06     4.00000e+01
    35   5840.0000        1     2.15898e+02     3.59270e-06     4.00000e+01
    36   6205.0000        1     2.15362e+02     3.67143e-06     4.00000e+01
    37   6570.0000        1     2.14826e+02     3.75145e-06     4.00000e+01
    38   6935.0000        1     2.14289e+02     3.83268e-06     4.00000e+01
    39   7300.0000        1     2.13753e+02     3.91503e-06     4.00000e+01
    40   7665.0000        1     2.13216e+02     3.99843e-06     4.00000e+01
    41   8030.0000        1     2.12679e+02     4.08279e-06     4.00000e+01
    42   8395.0000        1     2.12142e+02     4.16806e-06     4.00000e+01
    43   8760.0000        1     2.11605e+02     4.25417e-06     4.00000e+01
    44   9125.0000        1     2.11067e+02     4.34106e-06     4.00000e+01
    45   9490.0000        1     2.10530e+02     4.42868e-06     4.00000e+01
    46   9855.0000        1     2.09992e+02     4.51699e-06     4.00000e+01
    47  10220.0000        1     2.09454e+02     4.60592e-06     4.00000e+01
    48  10585.0000        1     2.08916e+02     4.69545e-06     4.00000e+01
    49  10950.0000        1     2.08378e+02     4.78553e-06     4.00000e+01
