    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.36585e+02     4.37099e-09     4.00000e+01
     2      0.0030        1     2.36539e+02     1.30163e-08     4.00000e+01
     3      0.0070        1     2.36448e+02     2.99305e-08     4.00000e+01
     4      0.0150        1     2.36275e+02     6.23321e-08     4.00000e+01
     5      0.0310        1     2.35956e+02     1.21990e-07     4.00000e+01
     6      0.0630        1     2.35409e+02     2.24330e-07     4.00000e+01
     7      0.1270        1     2.34574e+02     3.80730e-07     4.00000e+01
     8      0.2550        1     2.33490e+02     5.83535e-07     4.00000e+01
     9      0.5110        1     2.32325e+02     8.01513e-07     4.00000e+01
    10      1.0230        1     2.31244e+02     1.00391e-06     4.00000e+01
    11      2.0470        1     2.30282e+02     1.18378e-06     4.00000e+01
    12      4.0950        1     2.29397e+02     1.34912e-06     4.00000e+01
    13      8.1910        1     2.28550e+02     1.50705e-06     4.00000e+01
    14     16.3830        1     2.27717e+02     1.66160e-06     4.00000e+01
    15     32.7670        1     2.26884e+02     1.81526e-06     4.00000e+01
    16     65.5350        1     2.26038e+02     1.96867e-06     4.00000e+01
    17    131.0710        1     2.25180e+02     2.11984e-06     4.00000e+01
    18    262.1430        1     2.24311e+02     2.26413e-06     4.00000e+01
    19    365.0000        1     2.23848e+02     2.33660e-06     4.00000e+01
    20    627.1440        1     2.23121e+02     2.43794e-06     4.00000e+01
    21    730.0000        1     2.22878e+02     2.47008e-06     4.00000e+01
    22   1095.0000        1     2.22207e+02     2.55110e-06     4.00000e+01
    23   1460.0000        1     2.21612e+02     2.62037e-06     4.00000e+01
    24   1825.0000        1     2.21050e+02     2.68590e-06     4.00000e+01
    25   2190.0000        1     2.20502e+02     2.75092e-06     4.00000e+01
    26   2555.0000        1     2.19962e+02     2.81678e-06     4.00000e+01
    27   2920.0000        1     2.19425e+02     2.88405e-06     4.00000e+01
    28   3285.0000        1     2.18889e+02     2.95291e-06     4.00000e+01
    29   3650.0000        1     2.18354e+02     3.02341e-06     4.00000e+01
    30   4015.0000        1     2.17819e+02     3.09550e-06     4.00000e+01
    31   4380.0000        1     2.17284e+02     3.16913e-06     4.00000e+01
    32   4745.0000        1     2.16749e+02     3.24421e-06     4.00000e+01
    33   5110.0000        1     2.16214e+02     3.32067e-06     4.00000e+01
    34   5475.0000        1     2.15679e+02     3.39843e-06     4.00000e+01
    35   5840.0000        1     2.15144e+02     3.47740e-06     4.00000e+01
    36   6205.0000        1     2.14608e+02     3.55752e-06     4.00000e+01
    37   6570.0000        1     2.14073e+02     3.63871e-06     4.00000e+01
    38   6935.0000        1     2.13537e+02     3.72091e-06     4.00000e+01
    39   7300.0000        1     2.13001e+02     3.80407e-06     4.00000e+01
    40   7665.0000        1     2.12465e+02     3.88812e-06     4.00000e+01
    41   8030.0000        1     2.11928e+02     3.97301e-06     4.00000e+01
    42   8395.0000        1     2.11392e+02     4.05869e-06     4.00000e+01
    43   8760.0000        1     2.10855e+02     4.14512e-06     4.00000e+01
    44   9125.0000        1     2.10319e+02     4.23224e-06     4.00000e+01
    45   9490.0000        1     2.09782e+02     4.32003e-06     4.00000e+01
    46   9855.0000        1     2.09245e+02     4.40844e-06     4.00000e+01
    47  10220.0000        1     2.08707e+02     4.49743e-06     4.00000e+01
    48  10585.0000        1     2.08170e+02     4.58697e-06     4.00000e+01
    49  10950.0000        1     2.07632e+02     4.67704e-06     4.00000e+01
