    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.30076e+02     5.20785e-09     4.00000e+01
     2      0.0030        1     2.30021e+02     1.55216e-08     4.00000e+01
     3      0.0070        1     2.29913e+02     3.57508e-08     4.00000e+01
     4      0.0150        1     2.29705e+02     7.46871e-08     4.00000e+01
     5      0.0310        1     2.29319e+02     1.46989e-07     4.00000e+01
     6      0.0630        1     2.28647e+02     2.72748e-07     4.00000e+01
     7      0.1270        1     2.27600e+02     4.68583e-07     4.00000e+01
     8      0.2550        1     2.26220e+02     7.26866e-07     4.00000e+01
     9      0.5110        1     2.24741e+02     1.00371e-06     4.00000e+01
    10      1.0230        1     2.23428e+02     1.24939e-06     4.00000e+01
    11      2.0470        1     2.22350e+02     1.45084e-06     4.00000e+01
    12      4.0950        1     2.21420e+02     1.62451e-06     4.00000e+01
    13      8.1910        1     2.20551e+02     1.78621e-06     4.00000e+01
    14     16.3830        1     2.19705e+02     1.94261e-06     4.00000e+01
    15     32.7670        1     2.18866e+02     2.09571e-06     4.00000e+01
    16     65.5350        1     2.18026e+02     2.24525e-06     4.00000e+01
    17    131.0710        1     2.17181e+02     2.38845e-06     4.00000e+01
    18    262.1430        1     2.16327e+02     2.51899e-06     4.00000e+01
    19    365.0000        1     2.15873e+02     2.58152e-06     4.00000e+01
    20    627.1440        1     2.15163e+02     2.65998e-06     4.00000e+01
    21    730.0000        1     2.14926e+02     2.68342e-06     4.00000e+01
    22   1095.0000        1     2.14276e+02     2.73627e-06     4.00000e+01
    23   1460.0000        1     2.13702e+02     2.77970e-06     4.00000e+01
    24   1825.0000        1     2.13161e+02     2.82149e-06     4.00000e+01
    25   2190.0000        1     2.12634e+02     2.86467e-06     4.00000e+01
    26   2555.0000        1     2.12114e+02     2.91043e-06     4.00000e+01
    27   2920.0000        1     2.11597e+02     2.95917e-06     4.00000e+01
    28   3285.0000        1     2.11082e+02     3.01092e-06     4.00000e+01
    29   3650.0000        1     2.10567e+02     3.06561e-06     4.00000e+01
    30   4015.0000        1     2.10053e+02     3.12307e-06     4.00000e+01
    31   4380.0000        1     2.09538e+02     3.18314e-06     4.00000e+01
    32   4745.0000        1     2.09024e+02     3.24564e-06     4.00000e+01
    33   5110.0000        1     2.08509e+02     3.31039e-06     4.00000e+01
    34   5475.0000        1     2.07995e+02     3.37724e-06     4.00000e+01
    35   5840.0000        1     2.07480e+02     3.44603e-06     4.00000e+01
    36   6205.0000        1     2.06965e+02     3.51662e-06     4.00000e+01
    37   6570.0000        1     2.06450e+02     3.58889e-06     4.00000e+01
    38   6935.0000        1     2.05934e+02     3.66272e-06     4.00000e+01
    39   7300.0000        1     2.05419e+02     3.73798e-06     4.00000e+01
    40   7665.0000        1     2.04903e+02     3.81458e-06     4.00000e+01
    41   8030.0000        1     2.04388e+02     3.89242e-06     4.00000e+01
    42   8395.0000        1     2.03872e+02     3.97141e-06     4.00000e+01
    43   8760.0000        1     2.03356e+02     4.05147e-06     4.00000e+01
    44   9125.0000        1     2.02840e+02     4.13253e-06     4.00000e+01
    45   9490.0000        1     2.02323e+02     4.21451e-06     4.00000e+01
    46   9855.0000        1     2.01807e+02     4.29735e-06     4.00000e+01
    47  10220.0000        1     2.01290e+02     4.38098e-06     4.00000e+01
    48  10585.0000        1     2.00773e+02     4.46536e-06     4.00000e+01
    49  10950.0000        1     2.00256e+02     4.55044e-06     4.00000e+01
