    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38111e+02     3.72698e-09     4.00000e+01
     2      0.0030        1     2.38071e+02     1.11115e-08     4.00000e+01
     3      0.0070        1     2.37994e+02     2.56088e-08     4.00000e+01
     4      0.0150        1     2.37845e+02     5.35663e-08     4.00000e+01
     5      0.0310        1     2.37566e+02     1.05690e-07     4.00000e+01
     6      0.0630        1     2.37077e+02     1.97128e-07     4.00000e+01
     7      0.1270        1     2.36303e+02     3.42113e-07     4.00000e+01
     8      0.2550        1     2.35242e+02     5.40587e-07     4.00000e+01
     9      0.5110        1     2.34022e+02     7.68978e-07     4.00000e+01
    10      1.0230        1     2.32807e+02     9.96260e-07     4.00000e+01
    11      2.0470        1     2.31671e+02     1.20879e-06     4.00000e+01
    12      4.0950        1     2.30608e+02     1.40751e-06     4.00000e+01
    13      8.1910        1     2.29608e+02     1.59409e-06     4.00000e+01
    14     16.3830        1     2.28660e+02     1.77049e-06     4.00000e+01
    15     32.7670        1     2.27741e+02     1.94036e-06     4.00000e+01
    16     65.5350        1     2.26831e+02     2.10652e-06     4.00000e+01
    17    131.0710        1     2.25919e+02     2.26903e-06     4.00000e+01
    18    262.1430        1     2.25001e+02     2.42498e-06     4.00000e+01
    19    365.0000        1     2.24512e+02     2.50394e-06     4.00000e+01
    20    627.1440        1     2.23755e+02     2.61518e-06     4.00000e+01
    21    730.0000        1     2.23504e+02     2.65048e-06     4.00000e+01
    22   1095.0000        1     2.22823e+02     2.73810e-06     4.00000e+01
    23   1460.0000        1     2.22229e+02     2.81136e-06     4.00000e+01
    24   1825.0000        1     2.21674e+02     2.87925e-06     4.00000e+01
    25   2190.0000        1     2.21137e+02     2.94556e-06     4.00000e+01
    26   2555.0000        1     2.20608e+02     3.01192e-06     4.00000e+01
    27   2920.0000        1     2.20082e+02     3.07908e-06     4.00000e+01
    28   3285.0000        1     2.19559e+02     3.14734e-06     4.00000e+01
    29   3650.0000        1     2.19037e+02     3.21682e-06     4.00000e+01
    30   4015.0000        1     2.18515e+02     3.28754e-06     4.00000e+01
    31   4380.0000        1     2.17993e+02     3.35947e-06     4.00000e+01
    32   4745.0000        1     2.17471e+02     3.43259e-06     4.00000e+01
    33   5110.0000        1     2.16949e+02     3.50683e-06     4.00000e+01
    34   5475.0000        1     2.16427e+02     3.58214e-06     4.00000e+01
    35   5840.0000        1     2.15905e+02     3.65847e-06     4.00000e+01
    36   6205.0000        1     2.15383e+02     3.73578e-06     4.00000e+01
    37   6570.0000        1     2.14860e+02     3.81400e-06     4.00000e+01
    38   6935.0000        1     2.14338e+02     3.89310e-06     4.00000e+01
    39   7300.0000        1     2.13815e+02     3.97303e-06     4.00000e+01
    40   7665.0000        1     2.13292e+02     4.05375e-06     4.00000e+01
    41   8030.0000        1     2.12769e+02     4.13522e-06     4.00000e+01
    42   8395.0000        1     2.12246e+02     4.21739e-06     4.00000e+01
    43   8760.0000        1     2.11722e+02     4.30024e-06     4.00000e+01
    44   9125.0000        1     2.11199e+02     4.38373e-06     4.00000e+01
    45   9490.0000        1     2.10675e+02     4.46783e-06     4.00000e+01
    46   9855.0000        1     2.10151e+02     4.55251e-06     4.00000e+01
    47  10220.0000        1     2.09627e+02     4.63774e-06     4.00000e+01
    48  10585.0000        1     2.09103e+02     4.72350e-06     4.00000e+01
    49  10950.0000        1     2.08578e+02     4.80975e-06     4.00000e+01
