    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37903e+02     5.51514e-09     4.00000e+01
     2      0.0030        1     2.37844e+02     1.63889e-08     4.00000e+01
     3      0.0070        1     2.37731e+02     3.75308e-08     4.00000e+01
     4      0.0150        1     2.37518e+02     7.75479e-08     4.00000e+01
     5      0.0310        1     2.37133e+02     1.49600e-07     4.00000e+01
     6      0.0630        1     2.36497e+02     2.68484e-07     4.00000e+01
     7      0.1270        1     2.35584e+02     4.39486e-07     4.00000e+01
     8      0.2550        1     2.34488e+02     6.44599e-07     4.00000e+01
     9      0.5110        1     2.33390e+02     8.49983e-07     4.00000e+01
    10      1.0230        1     2.32394e+02     1.03625e-06     4.00000e+01
    11      2.0470        1     2.31476e+02     1.20793e-06     4.00000e+01
    12      4.0950        1     2.30579e+02     1.37542e-06     4.00000e+01
    13      8.1910        1     2.29673e+02     1.54430e-06     4.00000e+01
    14     16.3830        1     2.28747e+02     1.71609e-06     4.00000e+01
    15     32.7670        1     2.27803e+02     1.88976e-06     4.00000e+01
    16     65.5350        1     2.26850e+02     2.06234e-06     4.00000e+01
    17    131.0710        1     2.25893e+02     2.22975e-06     4.00000e+01
    18    262.1430        1     2.24934e+02     2.38661e-06     4.00000e+01
    19    365.0000        1     2.24427e+02     2.46423e-06     4.00000e+01
    20    627.1440        1     2.23645e+02     2.56872e-06     4.00000e+01
    21    730.0000        1     2.23386e+02     2.60113e-06     4.00000e+01
    22   1095.0000        1     2.22693e+02     2.67818e-06     4.00000e+01
    23   1460.0000        1     2.22092e+02     2.74155e-06     4.00000e+01
    24   1825.0000        1     2.21534e+02     2.80058e-06     4.00000e+01
    25   2190.0000        1     2.20996e+02     2.85917e-06     4.00000e+01
    26   2555.0000        1     2.20467e+02     2.91897e-06     4.00000e+01
    27   2920.0000        1     2.19942e+02     2.98066e-06     4.00000e+01
    28   3285.0000        1     2.19420e+02     3.04447e-06     4.00000e+01
    29   3650.0000        1     2.18899e+02     3.11041e-06     4.00000e+01
    30   4015.0000        1     2.18379e+02     3.17843e-06     4.00000e+01
    31   4380.0000        1     2.17858e+02     3.24840e-06     4.00000e+01
    32   4745.0000        1     2.17338e+02     3.32022e-06     4.00000e+01
    33   5110.0000        1     2.16818e+02     3.39374e-06     4.00000e+01
    34   5475.0000        1     2.16297e+02     3.46884e-06     4.00000e+01
    35   5840.0000        1     2.15777e+02     3.54540e-06     4.00000e+01
    36   6205.0000        1     2.15256e+02     3.62333e-06     4.00000e+01
    37   6570.0000        1     2.14735e+02     3.70251e-06     4.00000e+01
    38   6935.0000        1     2.14214e+02     3.78285e-06     4.00000e+01
    39   7300.0000        1     2.13693e+02     3.86426e-06     4.00000e+01
    40   7665.0000        1     2.13171e+02     3.94667e-06     4.00000e+01
    41   8030.0000        1     2.12650e+02     4.03000e-06     4.00000e+01
    42   8395.0000        1     2.12128e+02     4.11418e-06     4.00000e+01
    43   8760.0000        1     2.11606e+02     4.19916e-06     4.00000e+01
    44   9125.0000        1     2.11085e+02     4.28487e-06     4.00000e+01
    45   9490.0000        1     2.10562e+02     4.37125e-06     4.00000e+01
    46   9855.0000        1     2.10040e+02     4.45827e-06     4.00000e+01
    47  10220.0000        1     2.09518e+02     4.54587e-06     4.00000e+01
    48  10585.0000        1     2.08995e+02     4.63402e-06     4.00000e+01
    49  10950.0000        1     2.08472e+02     4.72267e-06     4.00000e+01
