    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -1.12410e+03    -1.63181e-07     2.44638e+02     2.15897e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -8.48361e+02    -1.23153e-07     2.43266e+02     4.72825e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -7.11057e+02    -1.03221e-07     2.41906e+02     7.27293e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -7.09305e+02    -1.02967e-07     2.40711e+02     9.50782e-07     4.00000e+01
     5      0.0310        2     4.00000e+02    -7.89884e+02    -1.14664e-07     2.39671e+02     1.14528e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -8.57547e+02    -1.24487e-07     2.38704e+02     1.32596e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.66360e+02    -1.25766e-07     2.37756e+02     1.50284e-06     4.00000e+01
     8      0.2550        3     4.00000e+02    -8.24806e+02    -1.19734e-07     2.36818e+02     1.67731e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -7.74827e+02    -1.12478e-07     2.35885e+02     1.84972e-06     4.00000e+01
    10      1.0230        5     4.00000e+02    -7.40735e+02    -1.07529e-07     2.34907e+02     2.02826e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.13659e+02    -1.03599e-07     2.33806e+02     2.22552e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -6.68630e+02    -9.70623e-08     2.32634e+02     2.42749e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -5.98319e+02    -8.68555e-08     2.32377e+02     2.44257e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -5.45068e+02    -7.91253e-08     2.33766e+02     2.15111e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -4.72911e+02    -6.86506e-08     2.40848e+02     7.68385e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.18079e+02    -6.06908e-08     2.50278e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.40859e+02    -4.94811e-08     2.70650e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.80952e+02    -4.07847e-08     2.89230e+02     0.00000e+00     4.00000e+01
    19     94.2070       10     4.00000e+02    -2.00274e+02    -2.90729e-08     3.16044e+02     0.00000e+00     4.00000e+01
    20    126.9750        5     4.00000e+02    -1.44739e+02    -2.10111e-08     3.34190e+02     0.00000e+00     4.00000e+01
    21    192.5110        7     4.00000e+02    -8.96304e+01    -1.30113e-08     3.51859e+02     0.00000e+00     4.00000e+01
    22    323.5830       10     4.00000e+02    -5.48780e+01    -7.96642e-09     3.62849e+02     0.00000e+00     4.00000e+01
    23    365.0000        2     4.00000e+02    -4.84120e+01    -7.02777e-09     3.64892e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.24551e+01    -6.16303e-09     3.67039e+02     0.00000e+00     4.00000e+01
    25    613.0360        6     4.00000e+02    -4.07823e+01    -5.92020e-09     3.67873e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.02615e+01    -5.84459e-09     3.68370e+02     0.00000e+00     4.00000e+01
    27    846.9640        6     4.00000e+02    -4.00940e+01    -5.82028e-09     3.68762e+02     0.00000e+00     4.00000e+01
    28    963.9280        7     4.00000e+02    -4.00336e+01    -5.81152e-09     3.69117e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -4.00253e+01    -5.81031e-09     3.69323e+02     0.00000e+00     4.00000e+01
    30   1095.0000        5     4.00000e+02    -4.00167e+01    -5.80905e-09     3.69526e+02     0.00000e+00     4.00000e+01
    31   1160.5360        9     4.00000e+02    -4.00158e+01    -5.80893e-09     3.69555e+02     2.04359e-02     4.00000e+01
    32   1291.6080       10     4.00000e+02    -4.14541e+01    -6.01772e-09     3.67864e+02     2.04683e+00     4.00000e+01
    33   1375.8040        4     4.00000e+02    -4.33345e+01    -6.29069e-09     3.66566e+02     4.41828e+00     4.00000e+01
    34   1460.0000        5     4.00000e+02    -4.56581e+01    -6.62800e-09     3.65318e+02     6.92698e+00     4.00000e+01
    35   1544.1960        5     4.00000e+02    -4.81033e+01    -6.98296e-09     3.64193e+02     9.39158e+00     4.00000e+01
    36   1628.3920        6     4.00000e+02    -5.04806e+01    -7.32807e-09     3.63231e+02     1.16978e+01     4.00000e+01
    37   1796.7840       10     4.00000e+02    -5.51409e+01    -8.00458e-09     3.61453e+02     1.63195e+01     4.00000e+01
    38   1825.0000        2     4.00000e+02    -5.59920e+01    -8.12813e-09     3.61148e+02     1.72014e+01     4.00000e+01
    39   1993.3920        8     4.00000e+02    -6.24499e+01    -9.06559e-09     3.58662e+02     2.39807e+01     4.00000e+01
    40   2190.0000        8     4.00000e+02    -7.19962e+01    -1.04514e-08     3.55199e+02     3.38280e+01     4.00000e+01
    41   2372.5000        6     4.00000e+02    -8.20401e+01    -1.19094e-08     3.51868e+02     4.39954e+01     4.00000e+01
    42   2555.0000        7     4.00000e+02    -9.27453e+01    -1.34634e-08     3.48603e+02     5.47284e+01     4.00000e+01
    43   2737.5000        6     4.00000e+02    -1.04065e+02    -1.51067e-08     3.45383e+02     6.60694e+01     4.00000e+01
    44   2920.0000        6     4.00000e+02    -1.16243e+02    -1.68745e-08     3.42096e+02     7.83082e+01     4.00000e+01
    45   3102.5000        6     4.00000e+02    -1.29668e+02    -1.88234e-08     3.38603e+02     9.18498e+01     4.00000e+01
    46   3285.0000        6     4.00000e+02    -1.44825e+02    -2.10237e-08     3.34759e+02     1.07183e+02     4.00000e+01
    47   3467.5000        5     4.00000e+02    -1.62135e+02    -2.35364e-08     3.30477e+02     1.24709e+02     4.00000e+01
