    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -9.54470e+02    -1.38556e-07     2.44260e+02     3.15375e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -7.41025e+02    -1.07572e-07     2.42670e+02     6.12806e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -6.06782e+02    -8.80841e-08     2.41390e+02     8.52353e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.72022e+02    -8.30381e-08     2.40356e+02     1.04583e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.31115e+02    -9.16164e-08     2.39423e+02     1.22014e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.32884e+02    -1.06390e-07     2.38518e+02     1.38897e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.26285e+02    -1.19948e-07     2.37622e+02     1.55570e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.90348e+02    -1.29248e-07     2.36726e+02     1.72133e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.19287e+02    -1.33449e-07     2.35816e+02     1.88761e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.11590e+02    -1.32332e-07     2.34847e+02     2.06121e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.65692e+02    -1.25669e-07     2.33748e+02     2.25140e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.87609e+02    -1.14334e-07     2.32616e+02     2.43358e-06     4.00000e+01
    13      8.1910        9     4.00000e+02    -6.90479e+02    -1.00234e-07     2.32690e+02     2.36515e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.21035e+02    -9.01531e-08     2.34622e+02     1.95325e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.24094e+02    -7.60806e-08     2.43050e+02     3.16772e-07     4.00000e+01
    16     28.6710        5     4.00000e+02    -4.51198e+02    -6.54986e-08     2.53719e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.54304e+02    -5.14329e-08     2.75575e+02     0.00000e+00     4.00000e+01
    18     61.4390        5     4.00000e+02    -2.83430e+02    -4.11444e-08     2.94780e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.94948e+02    -2.82998e-08     3.21228e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.11074e+02    -1.61241e-08     3.46504e+02     0.00000e+00     4.00000e+01
