    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38206e+02     5.62519e-09     4.00000e+01
     2      0.0030        1     2.38147e+02     1.67156e-08     4.00000e+01
     3      0.0070        1     2.38032e+02     3.82770e-08     4.00000e+01
     4      0.0150        1     2.37814e+02     7.90827e-08     4.00000e+01
     5      0.0310        1     2.37422e+02     1.52539e-07     4.00000e+01
     6      0.0630        1     2.36774e+02     2.73700e-07     4.00000e+01
     7      0.1270        1     2.35843e+02     4.47893e-07     4.00000e+01
     8      0.2550        1     2.34728e+02     6.56656e-07     4.00000e+01
     9      0.5110        1     2.33613e+02     8.65376e-07     4.00000e+01
    10      1.0230        1     2.32603e+02     1.05415e-06     4.00000e+01
    11      2.0470        1     2.31680e+02     1.22672e-06     4.00000e+01
    12      4.0950        1     2.30797e+02     1.39160e-06     4.00000e+01
    13      8.1910        1     2.29933e+02     1.55251e-06     4.00000e+01
    14     16.3830        1     2.29082e+02     1.71031e-06     4.00000e+01
    15     32.7670        1     2.28241e+02     1.86454e-06     4.00000e+01
    16     65.5350        1     2.27408e+02     2.01445e-06     4.00000e+01
    17    131.0710        1     2.26574e+02     2.15853e-06     4.00000e+01
    18    262.1430        1     2.25730e+02     2.29299e-06     4.00000e+01
    19    365.0000        1     2.25279e+02     2.35943e-06     4.00000e+01
    20    627.1440        1     2.24566e+02     2.44973e-06     4.00000e+01
    21    730.0000        1     2.24326e+02     2.47799e-06     4.00000e+01
    22   1095.0000        1     2.23662e+02     2.54781e-06     4.00000e+01
    23   1460.0000        1     2.23073e+02     2.60747e-06     4.00000e+01
    24   1825.0000        1     2.22517e+02     2.66460e-06     4.00000e+01
    25   2190.0000        1     2.21977e+02     2.72226e-06     4.00000e+01
    26   2555.0000        1     2.21444e+02     2.78170e-06     4.00000e+01
    27   2920.0000        1     2.20915e+02     2.84338e-06     4.00000e+01
    28   3285.0000        1     2.20387e+02     2.90741e-06     4.00000e+01
    29   3650.0000        1     2.19859e+02     2.97374e-06     4.00000e+01
    30   4015.0000        1     2.19332e+02     3.04226e-06     4.00000e+01
    31   4380.0000        1     2.18805e+02     3.11284e-06     4.00000e+01
    32   4745.0000        1     2.18279e+02     3.18532e-06     4.00000e+01
    33   5110.0000        1     2.17752e+02     3.25958e-06     4.00000e+01
    34   5475.0000        1     2.17224e+02     3.33548e-06     4.00000e+01
    35   5840.0000        1     2.16697e+02     3.41290e-06     4.00000e+01
    36   6205.0000        1     2.16170e+02     3.49172e-06     4.00000e+01
    37   6570.0000        1     2.15642e+02     3.57183e-06     4.00000e+01
    38   6935.0000        1     2.15114e+02     3.65313e-06     4.00000e+01
    39   7300.0000        1     2.14586e+02     3.73554e-06     4.00000e+01
    40   7665.0000        1     2.14058e+02     3.81896e-06     4.00000e+01
    41   8030.0000        1     2.13530e+02     3.90334e-06     4.00000e+01
    42   8395.0000        1     2.13002e+02     3.98858e-06     4.00000e+01
    43   8760.0000        1     2.12473e+02     4.07463e-06     4.00000e+01
    44   9125.0000        1     2.11944e+02     4.16143e-06     4.00000e+01
    45   9490.0000        1     2.11415e+02     4.24893e-06     4.00000e+01
    46   9855.0000        1     2.10886e+02     4.33707e-06     4.00000e+01
    47  10220.0000        1     2.10357e+02     4.42580e-06     4.00000e+01
    48  10585.0000        1     2.09828e+02     4.51509e-06     4.00000e+01
    49  10950.0000        1     2.09298e+02     4.60490e-06     4.00000e+01
