    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38613e+02     4.98254e-09     4.00000e+01
     2      0.0030        1     2.38561e+02     1.48208e-08     4.00000e+01
     3      0.0070        1     2.38458e+02     3.40053e-08     4.00000e+01
     4      0.0150        1     2.38263e+02     7.05234e-08     4.00000e+01
     5      0.0310        1     2.37908e+02     1.36982e-07     4.00000e+01
     6      0.0630        1     2.37311e+02     2.48762e-07     4.00000e+01
     7      0.1270        1     2.36424e+02     4.14741e-07     4.00000e+01
     8      0.2550        1     2.35310e+02     6.23263e-07     4.00000e+01
     9      0.5110        1     2.34132e+02     8.43660e-07     4.00000e+01
    10      1.0230        1     2.33023e+02     1.05115e-06     4.00000e+01
    11      2.0470        1     2.32010e+02     1.24060e-06     4.00000e+01
    12      4.0950        1     2.31065e+02     1.41710e-06     4.00000e+01
    13      8.1910        1     2.30149e+02     1.58775e-06     4.00000e+01
    14     16.3830        1     2.29234e+02     1.75781e-06     4.00000e+01
    15     32.7670        1     2.28307e+02     1.92845e-06     4.00000e+01
    16     65.5350        1     2.27375e+02     2.09761e-06     4.00000e+01
    17    131.0710        1     2.26441e+02     2.26168e-06     4.00000e+01
    18    262.1430        1     2.25509e+02     2.41556e-06     4.00000e+01
    19    365.0000        1     2.25016e+02     2.49182e-06     4.00000e+01
    20    627.1440        1     2.24256e+02     2.59550e-06     4.00000e+01
    21    730.0000        1     2.24003e+02     2.62788e-06     4.00000e+01
    22   1095.0000        1     2.23319e+02     2.70668e-06     4.00000e+01
    23   1460.0000        1     2.22719e+02     2.77264e-06     4.00000e+01
    24   1825.0000        1     2.22157e+02     2.83458e-06     4.00000e+01
    25   2190.0000        1     2.21612e+02     2.89608e-06     4.00000e+01
    26   2555.0000        1     2.21075e+02     2.95864e-06     4.00000e+01
    27   2920.0000        1     2.20541e+02     3.02286e-06     4.00000e+01
    28   3285.0000        1     2.20010e+02     3.08896e-06     4.00000e+01
    29   3650.0000        1     2.19478e+02     3.15694e-06     4.00000e+01
    30   4015.0000        1     2.18948e+02     3.22677e-06     4.00000e+01
    31   4380.0000        1     2.18417e+02     3.29834e-06     4.00000e+01
    32   4745.0000        1     2.17886e+02     3.37156e-06     4.00000e+01
    33   5110.0000        1     2.17356e+02     3.44632e-06     4.00000e+01
    34   5475.0000        1     2.16825e+02     3.52253e-06     4.00000e+01
    35   5840.0000        1     2.16294e+02     3.60008e-06     4.00000e+01
    36   6205.0000        1     2.15762e+02     3.67889e-06     4.00000e+01
    37   6570.0000        1     2.15231e+02     3.75887e-06     4.00000e+01
    38   6935.0000        1     2.14700e+02     3.83994e-06     4.00000e+01
    39   7300.0000        1     2.14168e+02     3.92204e-06     4.00000e+01
    40   7665.0000        1     2.13636e+02     4.00508e-06     4.00000e+01
    41   8030.0000        1     2.13104e+02     4.08902e-06     4.00000e+01
    42   8395.0000        1     2.12572e+02     4.17378e-06     4.00000e+01
    43   8760.0000        1     2.12040e+02     4.25932e-06     4.00000e+01
    44   9125.0000        1     2.11507e+02     4.34559e-06     4.00000e+01
    45   9490.0000        1     2.10974e+02     4.43253e-06     4.00000e+01
    46   9855.0000        1     2.10442e+02     4.52011e-06     4.00000e+01
    47  10220.0000        1     2.09909e+02     4.60828e-06     4.00000e+01
    48  10585.0000        1     2.09376e+02     4.69701e-06     4.00000e+01
    49  10950.0000        1     2.08842e+02     4.78627e-06     4.00000e+01
