    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.32881e+02     4.82764e-09     4.00000e+01
     2      0.0030        1     2.32829e+02     1.43883e-08     4.00000e+01
     3      0.0070        1     2.32729e+02     3.31398e-08     4.00000e+01
     4      0.0150        1     2.32536e+02     6.92322e-08     4.00000e+01
     5      0.0310        1     2.32178e+02     1.36267e-07     4.00000e+01
     6      0.0630        1     2.31555e+02     2.52988e-07     4.00000e+01
     7      0.1270        1     2.30580e+02     4.35417e-07     4.00000e+01
     8      0.2550        1     2.29281e+02     6.78479e-07     4.00000e+01
     9      0.5110        1     2.27858e+02     9.44823e-07     4.00000e+01
    10      1.0230        1     2.26550e+02     1.18950e-06     4.00000e+01
    11      2.0470        1     2.25444e+02     1.39640e-06     4.00000e+01
    12      4.0950        1     2.24482e+02     1.57590e-06     4.00000e+01
    13      8.1910        1     2.23590e+02     1.74212e-06     4.00000e+01
    14     16.3830        1     2.22718e+02     1.90359e-06     4.00000e+01
    15     32.7670        1     2.21845e+02     2.06367e-06     4.00000e+01
    16     65.5350        1     2.20966e+02     2.22163e-06     4.00000e+01
    17    131.0710        1     2.20087e+02     2.37336e-06     4.00000e+01
    18    262.1430        1     2.19209e+02     2.51246e-06     4.00000e+01
    19    365.0000        1     2.18744e+02     2.57992e-06     4.00000e+01
    20    627.1440        1     2.18018e+02     2.66863e-06     4.00000e+01
    21    730.0000        1     2.17775e+02     2.69596e-06     4.00000e+01
    22   1095.0000        1     2.17100e+02     2.76201e-06     4.00000e+01
    23   1460.0000        1     2.16499e+02     2.81817e-06     4.00000e+01
    24   1825.0000        1     2.15929e+02     2.87212e-06     4.00000e+01
    25   2190.0000        1     2.15372e+02     2.92688e-06     4.00000e+01
    26   2555.0000        1     2.14821e+02     2.98363e-06     4.00000e+01
    27   2920.0000        1     2.14273e+02     3.04276e-06     4.00000e+01
    28   3285.0000        1     2.13726e+02     3.10438e-06     4.00000e+01
    29   3650.0000        1     2.13180e+02     3.16843e-06     4.00000e+01
    30   4015.0000        1     2.12633e+02     3.23479e-06     4.00000e+01
    31   4380.0000        1     2.12087e+02     3.30335e-06     4.00000e+01
    32   4745.0000        1     2.11541e+02     3.37395e-06     4.00000e+01
    33   5110.0000        1     2.10994e+02     3.44648e-06     4.00000e+01
    34   5475.0000        1     2.10447e+02     3.52079e-06     4.00000e+01
    35   5840.0000        1     2.09901e+02     3.59678e-06     4.00000e+01
    36   6205.0000        1     2.09354e+02     3.67434e-06     4.00000e+01
    37   6570.0000        1     2.08806e+02     3.75335e-06     4.00000e+01
    38   6935.0000        1     2.08259e+02     3.83372e-06     4.00000e+01
    39   7300.0000        1     2.07711e+02     3.91537e-06     4.00000e+01
    40   7665.0000        1     2.07164e+02     3.99821e-06     4.00000e+01
    41   8030.0000        1     2.06616e+02     4.08215e-06     4.00000e+01
    42   8395.0000        1     2.06068e+02     4.16714e-06     4.00000e+01
    43   8760.0000        1     2.05520e+02     4.25309e-06     4.00000e+01
    44   9125.0000        1     2.04971e+02     4.33995e-06     4.00000e+01
    45   9490.0000        1     2.04423e+02     4.42766e-06     4.00000e+01
    46   9855.0000        1     2.03874e+02     4.51617e-06     4.00000e+01
    47  10220.0000        1     2.03325e+02     4.60542e-06     4.00000e+01
    48  10585.0000        1     2.02776e+02     4.69536e-06     4.00000e+01
    49  10950.0000        1     2.02227e+02     4.78596e-06     4.00000e+01
