    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.38773e+02     4.61181e-09     4.00000e+01
     2      0.0030        1     2.38725e+02     1.37305e-08     4.00000e+01
     3      0.0070        1     2.38629e+02     3.15594e-08     4.00000e+01
     4      0.0150        1     2.38447e+02     6.56695e-08     4.00000e+01
     5      0.0310        1     2.38112e+02     1.28319e-07     4.00000e+01
     6      0.0630        1     2.37541e+02     2.35318e-07     4.00000e+01
     7      0.1270        1     2.36673e+02     3.97756e-07     4.00000e+01
     8      0.2550        1     2.35554e+02     6.07079e-07     4.00000e+01
     9      0.5110        1     2.34348e+02     8.32826e-07     4.00000e+01
    10      1.0230        1     2.33197e+02     1.04821e-06     4.00000e+01
    11      2.0470        1     2.32117e+02     1.25012e-06     4.00000e+01
    12      4.0950        1     2.31066e+02     1.44640e-06     4.00000e+01
    13      8.1910        1     2.30026e+02     1.64047e-06     4.00000e+01
    14     16.3830        1     2.28999e+02     1.83138e-06     4.00000e+01
    15     32.7670        1     2.27989e+02     2.01785e-06     4.00000e+01
    16     65.5350        1     2.26994e+02     2.19884e-06     4.00000e+01
    17    131.0710        1     2.26014e+02     2.37215e-06     4.00000e+01
    18    262.1430        1     2.25046e+02     2.53337e-06     4.00000e+01
    19    365.0000        1     2.24538e+02     2.61297e-06     4.00000e+01
    20    627.1440        1     2.23764e+02     2.72059e-06     4.00000e+01
    21    730.0000        1     2.23508e+02     2.75409e-06     4.00000e+01
    22   1095.0000        1     2.22820e+02     2.83487e-06     4.00000e+01
    23   1460.0000        1     2.22221e+02     2.90190e-06     4.00000e+01
    24   1825.0000        1     2.21660e+02     2.96442e-06     4.00000e+01
    25   2190.0000        1     2.21117e+02     3.02621e-06     4.00000e+01
    26   2555.0000        1     2.20582e+02     3.08883e-06     4.00000e+01
    27   2920.0000        1     2.20051e+02     3.15295e-06     4.00000e+01
    28   3285.0000        1     2.19521e+02     3.21878e-06     4.00000e+01
    29   3650.0000        1     2.18993e+02     3.28640e-06     4.00000e+01
    30   4015.0000        1     2.18464e+02     3.35574e-06     4.00000e+01
    31   4380.0000        1     2.17936e+02     3.42675e-06     4.00000e+01
    32   4745.0000        1     2.17407e+02     3.49933e-06     4.00000e+01
    33   5110.0000        1     2.16879e+02     3.57339e-06     4.00000e+01
    34   5475.0000        1     2.16350e+02     3.64884e-06     4.00000e+01
    35   5840.0000        1     2.15822e+02     3.72559e-06     4.00000e+01
    36   6205.0000        1     2.15293e+02     3.80357e-06     4.00000e+01
    37   6570.0000        1     2.14764e+02     3.88269e-06     4.00000e+01
    38   6935.0000        1     2.14235e+02     3.96289e-06     4.00000e+01
    39   7300.0000        1     2.13705e+02     4.04409e-06     4.00000e+01
    40   7665.0000        1     2.13176e+02     4.12623e-06     4.00000e+01
    41   8030.0000        1     2.12646e+02     4.20926e-06     4.00000e+01
    42   8395.0000        1     2.12116e+02     4.29312e-06     4.00000e+01
    43   8760.0000        1     2.11586e+02     4.37775e-06     4.00000e+01
    44   9125.0000        1     2.11056e+02     4.46312e-06     4.00000e+01
    45   9490.0000        1     2.10526e+02     4.54917e-06     4.00000e+01
    46   9855.0000        1     2.09995e+02     4.63586e-06     4.00000e+01
    47  10220.0000        1     2.09465e+02     4.72316e-06     4.00000e+01
    48  10585.0000        1     2.08934e+02     4.81102e-06     4.00000e+01
    49  10950.0000        1     2.08403e+02     4.89942e-06     4.00000e+01
