    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.41445e+02     2.76220e-09     4.00000e+01
     2      0.0030        1     2.41416e+02     8.24484e-09     4.00000e+01
     3      0.0070        1     2.41358e+02     1.90463e-08     4.00000e+01
     4      0.0150        1     2.41246e+02     4.00211e-08     4.00000e+01
     5      0.0310        1     2.41034e+02     7.96549e-08     4.00000e+01
     6      0.0630        1     2.40653e+02     1.50962e-07     4.00000e+01
     7      0.1270        1     2.40022e+02     2.69209e-07     4.00000e+01
     8      0.2550        1     2.39093e+02     4.42976e-07     4.00000e+01
     9      0.5110        1     2.37923e+02     6.61974e-07     4.00000e+01
    10      1.0230        1     2.36663e+02     8.97688e-07     4.00000e+01
    11      2.0470        1     2.35455e+02     1.12376e-06     4.00000e+01
    12      4.0950        1     2.34342e+02     1.33187e-06     4.00000e+01
    13      8.1910        1     2.33303e+02     1.52591e-06     4.00000e+01
    14     16.3830        1     2.32309e+02     1.71138e-06     4.00000e+01
    15     32.7670        1     2.31333e+02     1.89258e-06     4.00000e+01
    16     65.5350        1     2.30361e+02     2.07168e-06     4.00000e+01
    17    131.0710        1     2.29391e+02     2.24766e-06     4.00000e+01
    18    262.1430        1     2.28427e+02     2.41715e-06     4.00000e+01
    19    365.0000        1     2.27920e+02     2.50339e-06     4.00000e+01
    20    627.1440        1     2.27145e+02     2.62722e-06     4.00000e+01
    21    730.0000        1     2.26889e+02     2.66697e-06     4.00000e+01
    22   1095.0000        1     2.26196e+02     2.76842e-06     4.00000e+01
    23   1460.0000        1     2.25590e+02     2.85457e-06     4.00000e+01
    24   1825.0000        1     2.25021e+02     2.93465e-06     4.00000e+01
    25   2190.0000        1     2.24469e+02     3.01246e-06     4.00000e+01
    26   2555.0000        1     2.23924e+02     3.08967e-06     4.00000e+01
    27   2920.0000        1     2.23383e+02     3.16701e-06     4.00000e+01
    28   3285.0000        1     2.22844e+02     3.24482e-06     4.00000e+01
    29   3650.0000        1     2.22305e+02     3.32323e-06     4.00000e+01
    30   4015.0000        1     2.21767e+02     3.40230e-06     4.00000e+01
    31   4380.0000        1     2.21228e+02     3.48205e-06     4.00000e+01
    32   4745.0000        1     2.20690e+02     3.56248e-06     4.00000e+01
    33   5110.0000        1     2.20152e+02     3.64355e-06     4.00000e+01
    34   5475.0000        1     2.19613e+02     3.72527e-06     4.00000e+01
    35   5840.0000        1     2.19074e+02     3.80760e-06     4.00000e+01
    36   6205.0000        1     2.18535e+02     3.89053e-06     4.00000e+01
    37   6570.0000        1     2.17996e+02     3.97403e-06     4.00000e+01
    38   6935.0000        1     2.17457e+02     4.05808e-06     4.00000e+01
    39   7300.0000        1     2.16918e+02     4.14267e-06     4.00000e+01
    40   7665.0000        1     2.16378e+02     4.22778e-06     4.00000e+01
    41   8030.0000        1     2.15839e+02     4.31339e-06     4.00000e+01
    42   8395.0000        1     2.15299e+02     4.39948e-06     4.00000e+01
    43   8760.0000        1     2.14759e+02     4.48603e-06     4.00000e+01
    44   9125.0000        1     2.14219e+02     4.57303e-06     4.00000e+01
    45   9490.0000        1     2.13678e+02     4.66047e-06     4.00000e+01
    46   9855.0000        1     2.13138e+02     4.74832e-06     4.00000e+01
    47  10220.0000        1     2.12597e+02     4.83658e-06     4.00000e+01
    48  10585.0000        1     2.12056e+02     4.92523e-06     4.00000e+01
    49  10950.0000        1     2.11515e+02     5.01426e-06     4.00000e+01
