    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.40911e+02     2.61531e-09     4.00000e+01
     2      0.0030        1     2.40883e+02     7.80217e-09     4.00000e+01
     3      0.0070        1     2.40828e+02     1.80044e-08     4.00000e+01
     4      0.0150        1     2.40723e+02     3.77529e-08     4.00000e+01
     5      0.0310        1     2.40525e+02     7.48390e-08     4.00000e+01
     6      0.0630        1     2.40172e+02     1.40782e-07     4.00000e+01
     7      0.1270        1     2.39600e+02     2.47834e-07     4.00000e+01
     8      0.2550        1     2.38788e+02     3.99797e-07     4.00000e+01
     9      0.5110        1     2.37811e+02     5.82787e-07     4.00000e+01
    10      1.0230        1     2.36797e+02     7.72451e-07     4.00000e+01
    11      2.0470        1     2.35824e+02     9.54548e-07     4.00000e+01
    12      4.0950        1     2.34886e+02     1.12991e-06     4.00000e+01
    13      8.1910        1     2.33965e+02     1.30201e-06     4.00000e+01
    14     16.3830        1     2.33064e+02     1.47012e-06     4.00000e+01
    15     32.7670        1     2.32189e+02     1.63264e-06     4.00000e+01
    16     65.5350        1     2.31335e+02     1.79025e-06     4.00000e+01
    17    131.0710        1     2.30488e+02     1.94415e-06     4.00000e+01
    18    262.1430        1     2.29638e+02     2.09438e-06     4.00000e+01
    19    365.0000        1     2.29185e+02     2.17227e-06     4.00000e+01
    20    627.1440        1     2.28470e+02     2.28891e-06     4.00000e+01
    21    730.0000        1     2.28230e+02     2.32713e-06     4.00000e+01
    22   1095.0000        1     2.27565e+02     2.42879e-06     4.00000e+01
    23   1460.0000        1     2.26974e+02     2.51721e-06     4.00000e+01
    24   1825.0000        1     2.26416e+02     2.60029e-06     4.00000e+01
    25   2190.0000        1     2.25873e+02     2.68132e-06     4.00000e+01
    26   2555.0000        1     2.25336e+02     2.76176e-06     4.00000e+01
    27   2920.0000        1     2.24803e+02     2.84227e-06     4.00000e+01
    28   3285.0000        1     2.24271e+02     2.92313e-06     4.00000e+01
    29   3650.0000        1     2.23740e+02     3.00448e-06     4.00000e+01
    30   4015.0000        1     2.23209e+02     3.08637e-06     4.00000e+01
    31   4380.0000        1     2.22677e+02     3.16882e-06     4.00000e+01
    32   4745.0000        1     2.22146e+02     3.25182e-06     4.00000e+01
    33   5110.0000        1     2.21615e+02     3.33537e-06     4.00000e+01
    34   5475.0000        1     2.21084e+02     3.41944e-06     4.00000e+01
    35   5840.0000        1     2.20552e+02     3.50402e-06     4.00000e+01
    36   6205.0000        1     2.20020e+02     3.58910e-06     4.00000e+01
    37   6570.0000        1     2.19489e+02     3.67466e-06     4.00000e+01
    38   6935.0000        1     2.18957e+02     3.76067e-06     4.00000e+01
    39   7300.0000        1     2.18424e+02     3.84713e-06     4.00000e+01
    40   7665.0000        1     2.17892e+02     3.93402e-06     4.00000e+01
    41   8030.0000        1     2.17360e+02     4.02132e-06     4.00000e+01
    42   8395.0000        1     2.16827e+02     4.10902e-06     4.00000e+01
    43   8760.0000        1     2.16294e+02     4.19711e-06     4.00000e+01
    44   9125.0000        1     2.15761e+02     4.28558e-06     4.00000e+01
    45   9490.0000        1     2.15228e+02     4.37440e-06     4.00000e+01
    46   9855.0000        1     2.14695e+02     4.46357e-06     4.00000e+01
    47  10220.0000        1     2.14161e+02     4.55308e-06     4.00000e+01
    48  10585.0000        1     2.13628e+02     4.64291e-06     4.00000e+01
    49  10950.0000        1     2.13094e+02     4.73306e-06     4.00000e+01
