    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -7.79261e+02    -1.13122e-07     2.40428e+02     3.49496e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -6.03583e+02    -8.76196e-08     2.38426e+02     7.24324e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -5.32611e+02    -7.73169e-08     2.36688e+02     1.04952e-06     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.70100e+02    -8.27590e-08     2.35343e+02     1.30106e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.81817e+02    -9.89765e-08     2.34267e+02     1.50195e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.90627e+02    -1.14772e-07     2.33326e+02     1.67750e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.70370e+02    -1.26348e-07     2.32448e+02     1.84033e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -9.25214e+02    -1.34310e-07     2.31598e+02     1.99677e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -9.52804e+02    -1.38315e-07     2.30735e+02     2.15279e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -9.40321e+02    -1.36503e-07     2.29797e+02     2.31764e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.81048e+02    -1.27898e-07     2.28713e+02     2.49951e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.92722e+02    -1.15076e-07     2.27593e+02     2.66869e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.91890e+02    -1.00439e-07     2.27731e+02     2.56835e-06     4.00000e+01
    14     12.2870        5     4.00000e+02    -6.22445e+02    -9.03578e-08     2.29772e+02     2.11757e-06     4.00000e+01
    15     20.4790        9     4.00000e+02    -5.26459e+02    -7.64239e-08     2.38508e+02     4.07761e-07     4.00000e+01
    16     28.6710        6     4.00000e+02    -4.53889e+02    -6.58892e-08     2.49499e+02     0.00000e+00     4.00000e+01
    17     45.0550       10     4.00000e+02    -3.55805e+02    -5.16507e-08     2.71848e+02     0.00000e+00     4.00000e+01
    18     61.4390        6     4.00000e+02    -2.83338e+02    -4.11310e-08     2.91350e+02     0.00000e+00     4.00000e+01
    19     94.2070        9     4.00000e+02    -1.92862e+02    -2.79970e-08     3.17865e+02     0.00000e+00     4.00000e+01
    20    159.7430        9     4.00000e+02    -1.08555e+02    -1.57585e-08     3.42681e+02     0.00000e+00     4.00000e+01
    21    290.8150       10     4.00000e+02    -5.91369e+01    -8.58467e-09     3.57111e+02     0.00000e+00     4.00000e+01
    22    365.0000        3     4.00000e+02    -4.75686e+01    -6.90534e-09     3.60537e+02     0.00000e+00     4.00000e+01
    23    496.0720        8     4.00000e+02    -4.19760e+01    -6.09349e-09     3.62424e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.05154e+01    -5.88145e-09     3.63134e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.00947e+01    -5.82038e-09     3.63565e+02     0.00000e+00     4.00000e+01
    26    846.9640        6     4.00000e+02    -3.99727e+01    -5.80268e-09     3.63918e+02     0.00000e+00     4.00000e+01
    27    963.9280        7     4.00000e+02    -3.99350e+01    -5.79721e-09     3.64250e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -3.99382e+01    -5.79767e-09     3.64450e+02     0.00000e+00     4.00000e+01
    29   1095.0000        5     4.00000e+02    -3.99359e+01    -5.79734e-09     3.64648e+02     0.00000e+00     4.00000e+01
    30   1160.5360       10     4.00000e+02    -3.99343e+01    -5.79710e-09     3.64707e+02     9.00238e-03     4.00000e+01
    31   1226.0720        6     4.00000e+02    -4.01048e+01    -5.82185e-09     3.64109e+02     3.23906e-01     4.00000e+01
    32   1291.6080        5     4.00000e+02    -4.07253e+01    -5.91192e-09     3.63134e+02     1.27243e+00     4.00000e+01
    33   1422.6800        9     4.00000e+02    -4.31479e+01    -6.26361e-09     3.61018e+02     4.08512e+00     4.00000e+01
    34   1460.0000        2     4.00000e+02    -4.40671e+01    -6.39704e-09     3.60336e+02     5.21301e+00     4.00000e+01
    35   1591.0720        6     4.00000e+02    -4.85096e+01    -7.04194e-09     3.57573e+02     1.00260e+01     4.00000e+01
