    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.37351e+02     4.99707e-09     4.00000e+01
     2      0.0030        1     2.37298e+02     1.48631e-08     4.00000e+01
     3      0.0070        1     2.37195e+02     3.40980e-08     4.00000e+01
     4      0.0150        1     2.37000e+02     7.06964e-08     4.00000e+01
     5      0.0310        1     2.36644e+02     1.37232e-07     4.00000e+01
     6      0.0630        1     2.36048e+02     2.48853e-07     4.00000e+01
     7      0.1270        1     2.35168e+02     4.13550e-07     4.00000e+01
     8      0.2550        1     2.34078e+02     6.17597e-07     4.00000e+01
     9      0.5110        1     2.32953e+02     8.28054e-07     4.00000e+01
    10      1.0230        1     2.31922e+02     1.02090e-06     4.00000e+01
    11      2.0470        1     2.30989e+02     1.19538e-06     4.00000e+01
    12      4.0950        1     2.30108e+02     1.35992e-06     4.00000e+01
    13      8.1910        1     2.29244e+02     1.52098e-06     4.00000e+01
    14     16.3830        1     2.28376e+02     1.68197e-06     4.00000e+01
    15     32.7670        1     2.27500e+02     1.84331e-06     4.00000e+01
    16     65.5350        1     2.26618e+02     2.00291e-06     4.00000e+01
    17    131.0710        1     2.25738e+02     2.15714e-06     4.00000e+01
    18    262.1430        1     2.24858e+02     2.30124e-06     4.00000e+01
    19    365.0000        1     2.24391e+02     2.37265e-06     4.00000e+01
    20    627.1440        1     2.23661e+02     2.47086e-06     4.00000e+01
    21    730.0000        1     2.23417e+02     2.50180e-06     4.00000e+01
    22   1095.0000        1     2.22740e+02     2.57936e-06     4.00000e+01
    23   1460.0000        1     2.22140e+02     2.64591e-06     4.00000e+01
    24   1825.0000        1     2.21572e+02     2.70935e-06     4.00000e+01
    25   2190.0000        1     2.21019e+02     2.77285e-06     4.00000e+01
    26   2555.0000        1     2.20473e+02     2.83768e-06     4.00000e+01
    27   2920.0000        1     2.19930e+02     2.90434e-06     4.00000e+01
    28   3285.0000        1     2.19388e+02     2.97297e-06     4.00000e+01
    29   3650.0000        1     2.18846e+02     3.04357e-06     4.00000e+01
    30   4015.0000        1     2.18305e+02     3.11605e-06     4.00000e+01
    31   4380.0000        1     2.17764e+02     3.19032e-06     4.00000e+01
    32   4745.0000        1     2.17223e+02     3.26627e-06     4.00000e+01
    33   5110.0000        1     2.16682e+02     3.34378e-06     4.00000e+01
    34   5475.0000        1     2.16140e+02     3.42275e-06     4.00000e+01
    35   5840.0000        1     2.15599e+02     3.50309e-06     4.00000e+01
    36   6205.0000        1     2.15057e+02     3.58469e-06     4.00000e+01
    37   6570.0000        1     2.14515e+02     3.66747e-06     4.00000e+01
    38   6935.0000        1     2.13973e+02     3.75136e-06     4.00000e+01
    39   7300.0000        1     2.13431e+02     3.83627e-06     4.00000e+01
    40   7665.0000        1     2.12888e+02     3.92213e-06     4.00000e+01
    41   8030.0000        1     2.12346e+02     4.00889e-06     4.00000e+01
    42   8395.0000        1     2.11803e+02     4.09648e-06     4.00000e+01
    43   8760.0000        1     2.11260e+02     4.18484e-06     4.00000e+01
    44   9125.0000        1     2.10717e+02     4.27393e-06     4.00000e+01
    45   9490.0000        1     2.10174e+02     4.36369e-06     4.00000e+01
    46   9855.0000        1     2.09630e+02     4.45409e-06     4.00000e+01
    47  10220.0000        1     2.09087e+02     4.54507e-06     4.00000e+01
    48  10585.0000        1     2.08543e+02     4.63661e-06     4.00000e+01
    49  10950.0000        1     2.07999e+02     4.72866e-06     4.00000e+01
