    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.34733e+02     3.88778e-09     4.00000e+01
     2      0.0030        1     2.34691e+02     1.16073e-08     4.00000e+01
     3      0.0070        1     2.34610e+02     2.68258e-08     4.00000e+01
     4      0.0150        1     2.34452e+02     5.64115e-08     4.00000e+01
     5      0.0310        1     2.34153e+02     1.12404e-07     4.00000e+01
     6      0.0630        1     2.33614e+02     2.13232e-07     4.00000e+01
     7      0.1270        1     2.32724e+02     3.79812e-07     4.00000e+01
     8      0.2550        1     2.31438e+02     6.20479e-07     4.00000e+01
     9      0.5110        1     2.29881e+02     9.11844e-07     4.00000e+01
    10      1.0230        1     2.28308e+02     1.20628e-06     4.00000e+01
    11      2.0470        1     2.26895e+02     1.47040e-06     4.00000e+01
    12      4.0950        1     2.25657e+02     1.70188e-06     4.00000e+01
    13      8.1910        1     2.24535e+02     1.91102e-06     4.00000e+01
    14     16.3830        1     2.23489e+02     2.10544e-06     4.00000e+01
    15     32.7670        1     2.22492e+02     2.28911e-06     4.00000e+01
    16     65.5350        1     2.21524e+02     2.46436e-06     4.00000e+01
    17    131.0710        1     2.20573e+02     2.63094e-06     4.00000e+01
    18    262.1430        1     2.19631e+02     2.78474e-06     4.00000e+01
    19    365.0000        1     2.19136e+02     2.86004e-06     4.00000e+01
    20    627.1440        1     2.18375e+02     2.95978e-06     4.00000e+01
    21    730.0000        1     2.18123e+02     2.99049e-06     4.00000e+01
    22   1095.0000        1     2.17441e+02     3.06267e-06     4.00000e+01
    23   1460.0000        1     2.16846e+02     3.12160e-06     4.00000e+01
    24   1825.0000        1     2.16288e+02     3.17621e-06     4.00000e+01
    25   2190.0000        1     2.15747e+02     3.23017e-06     4.00000e+01
    26   2555.0000        1     2.15214e+02     3.28506e-06     4.00000e+01
    27   2920.0000        1     2.14684e+02     3.34152e-06     4.00000e+01
    28   3285.0000        1     2.14157e+02     3.39979e-06     4.00000e+01
    29   3650.0000        1     2.13630e+02     3.45995e-06     4.00000e+01
    30   4015.0000        1     2.13104e+02     3.52196e-06     4.00000e+01
    31   4380.0000        1     2.12577e+02     3.58576e-06     4.00000e+01
    32   4745.0000        1     2.12051e+02     3.65127e-06     4.00000e+01
    33   5110.0000        1     2.11524e+02     3.71841e-06     4.00000e+01
    34   5475.0000        1     2.10998e+02     3.78710e-06     4.00000e+01
    35   5840.0000        1     2.10471e+02     3.85724e-06     4.00000e+01
    36   6205.0000        1     2.09944e+02     3.92877e-06     4.00000e+01
    37   6570.0000        1     2.09417e+02     4.00160e-06     4.00000e+01
    38   6935.0000        1     2.08890e+02     4.07568e-06     4.00000e+01
    39   7300.0000        1     2.08362e+02     4.15092e-06     4.00000e+01
    40   7665.0000        1     2.07835e+02     4.22727e-06     4.00000e+01
    41   8030.0000        1     2.07307e+02     4.30468e-06     4.00000e+01
    42   8395.0000        1     2.06779e+02     4.38307e-06     4.00000e+01
    43   8760.0000        1     2.06251e+02     4.46240e-06     4.00000e+01
    44   9125.0000        1     2.05723e+02     4.54262e-06     4.00000e+01
    45   9490.0000        1     2.05195e+02     4.62369e-06     4.00000e+01
    46   9855.0000        1     2.04666e+02     4.70555e-06     4.00000e+01
    47  10220.0000        1     2.04138e+02     4.78817e-06     4.00000e+01
    48  10585.0000        1     2.03609e+02     4.87151e-06     4.00000e+01
    49  10950.0000        1     2.03080e+02     4.95552e-06     4.00000e+01
