    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.32418e+02     4.37813e-09     4.00000e+01
     2      0.0030        1     2.32372e+02     1.30624e-08     4.00000e+01
     3      0.0070        1     2.32281e+02     3.01489e-08     4.00000e+01
     4      0.0150        1     2.32104e+02     6.32380e-08     4.00000e+01
     5      0.0310        1     2.31772e+02     1.25409e-07     4.00000e+01
     6      0.0630        1     2.31181e+02     2.35935e-07     4.00000e+01
     7      0.1270        1     2.30226e+02     4.14733e-07     4.00000e+01
     8      0.2550        1     2.28888e+02     6.65177e-07     4.00000e+01
     9      0.5110        1     2.27332e+02     9.56287e-07     4.00000e+01
    10      1.0230        1     2.25833e+02     1.23669e-06     4.00000e+01
    11      2.0470        1     2.24553e+02     1.47606e-06     4.00000e+01
    12      4.0950        1     2.23478e+02     1.67698e-06     4.00000e+01
    13      8.1910        1     2.22533e+02     1.85298e-06     4.00000e+01
    14     16.3830        1     2.21659e+02     2.01490e-06     4.00000e+01
    15     32.7670        1     2.20815e+02     2.16970e-06     4.00000e+01
    16     65.5350        1     2.19977e+02     2.32007e-06     4.00000e+01
    17    131.0710        1     2.19136e+02     2.46471e-06     4.00000e+01
    18    262.1430        1     2.18286e+02     2.59904e-06     4.00000e+01
    19    365.0000        1     2.17831e+02     2.66487e-06     4.00000e+01
    20    627.1440        1     2.17116e+02     2.75189e-06     4.00000e+01
    21    730.0000        1     2.16877e+02     2.77865e-06     4.00000e+01
    22   1095.0000        1     2.16217e+02     2.84177e-06     4.00000e+01
    23   1460.0000        1     2.15635e+02     2.89395e-06     4.00000e+01
    24   1825.0000        1     2.15086e+02     2.94310e-06     4.00000e+01
    25   2190.0000        1     2.14553e+02     2.99244e-06     4.00000e+01
    26   2555.0000        1     2.14027e+02     3.04331e-06     4.00000e+01
    27   2920.0000        1     2.13504e+02     3.09625e-06     4.00000e+01
    28   3285.0000        1     2.12983e+02     3.15143e-06     4.00000e+01
    29   3650.0000        1     2.12463e+02     3.20884e-06     4.00000e+01
    30   4015.0000        1     2.11942e+02     3.26843e-06     4.00000e+01
    31   4380.0000        1     2.11422e+02     3.33010e-06     4.00000e+01
    32   4745.0000        1     2.10902e+02     3.39373e-06     4.00000e+01
    33   5110.0000        1     2.10382e+02     3.45922e-06     4.00000e+01
    34   5475.0000        1     2.09861e+02     3.52645e-06     4.00000e+01
    35   5840.0000        1     2.09341e+02     3.59531e-06     4.00000e+01
    36   6205.0000        1     2.08820e+02     3.66572e-06     4.00000e+01
    37   6570.0000        1     2.08299e+02     3.73758e-06     4.00000e+01
    38   6935.0000        1     2.07778e+02     3.81080e-06     4.00000e+01
    39   7300.0000        1     2.07257e+02     3.88529e-06     4.00000e+01
    40   7665.0000        1     2.06736e+02     3.96099e-06     4.00000e+01
    41   8030.0000        1     2.06214e+02     4.03782e-06     4.00000e+01
    42   8395.0000        1     2.05693e+02     4.11571e-06     4.00000e+01
    43   8760.0000        1     2.05171e+02     4.19460e-06     4.00000e+01
    44   9125.0000        1     2.04649e+02     4.27444e-06     4.00000e+01
    45   9490.0000        1     2.04127e+02     4.35515e-06     4.00000e+01
    46   9855.0000        1     2.03605e+02     4.43670e-06     4.00000e+01
    47  10220.0000        1     2.03082e+02     4.51904e-06     4.00000e+01
    48  10585.0000        1     2.02560e+02     4.60211e-06     4.00000e+01
    49  10950.0000        1     2.02037e+02     4.68589e-06     4.00000e+01
