    TS         Day   Newton          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        1     2.39852e+02     4.69409e-09     4.00000e+01
     2      0.0030        1     2.39803e+02     1.39573e-08     4.00000e+01
     3      0.0070        1     2.39706e+02     3.19989e-08     4.00000e+01
     4      0.0150        1     2.39523e+02     6.62615e-08     4.00000e+01
     5      0.0310        1     2.39192e+02     1.28336e-07     4.00000e+01
     6      0.0630        1     2.38638e+02     2.31881e-07     4.00000e+01
     7      0.1270        1     2.37828e+02     3.83489e-07     4.00000e+01
     8      0.2550        1     2.36831e+02     5.70176e-07     4.00000e+01
     9      0.5110        1     2.35797e+02     7.63649e-07     4.00000e+01
    10      1.0230        1     2.34825e+02     9.45508e-07     4.00000e+01
    11      2.0470        1     2.33908e+02     1.11688e-06     4.00000e+01
    12      4.0950        1     2.33013e+02     1.28424e-06     4.00000e+01
    13      8.1910        1     2.32120e+02     1.45073e-06     4.00000e+01
    14     16.3830        1     2.31226e+02     1.61692e-06     4.00000e+01
    15     32.7670        1     2.30333e+02     1.78174e-06     4.00000e+01
    16     65.5350        1     2.29445e+02     1.94337e-06     4.00000e+01
    17    131.0710        1     2.28561e+02     2.09984e-06     4.00000e+01
    18    262.1430        1     2.27675e+02     2.24797e-06     4.00000e+01
    19    365.0000        1     2.27206e+02     2.32228e-06     4.00000e+01
    20    627.1440        1     2.26474e+02     2.42620e-06     4.00000e+01
    21    730.0000        1     2.26230e+02     2.45914e-06     4.00000e+01
    22   1095.0000        1     2.25562e+02     2.54198e-06     4.00000e+01
    23   1460.0000        1     2.24973e+02     2.61261e-06     4.00000e+01
    24   1825.0000        1     2.24418e+02     2.67926e-06     4.00000e+01
    25   2190.0000        1     2.23878e+02     2.74531e-06     4.00000e+01
    26   2555.0000        1     2.23345e+02     2.81213e-06     4.00000e+01
    27   2920.0000        1     2.22816e+02     2.88031e-06     4.00000e+01
    28   3285.0000        1     2.22288e+02     2.95005e-06     4.00000e+01
    29   3650.0000        1     2.21761e+02     3.02137e-06     4.00000e+01
    30   4015.0000        1     2.21234e+02     3.09425e-06     4.00000e+01
    31   4380.0000        1     2.20707e+02     3.16861e-06     4.00000e+01
    32   4745.0000        1     2.20180e+02     3.24437e-06     4.00000e+01
    33   5110.0000        1     2.19653e+02     3.32145e-06     4.00000e+01
    34   5475.0000        1     2.19125e+02     3.39977e-06     4.00000e+01
    35   5840.0000        1     2.18598e+02     3.47924e-06     4.00000e+01
    36   6205.0000        1     2.18070e+02     3.55980e-06     4.00000e+01
    37   6570.0000        1     2.17543e+02     3.64138e-06     4.00000e+01
    38   6935.0000        1     2.17015e+02     3.72390e-06     4.00000e+01
    39   7300.0000        1     2.16487e+02     3.80731e-06     4.00000e+01
    40   7665.0000        1     2.15958e+02     3.89156e-06     4.00000e+01
    41   8030.0000        1     2.15430e+02     3.97658e-06     4.00000e+01
    42   8395.0000        1     2.14902e+02     4.06234e-06     4.00000e+01
    43   8760.0000        1     2.14373e+02     4.14878e-06     4.00000e+01
    44   9125.0000        1     2.13844e+02     4.23586e-06     4.00000e+01
    45   9490.0000        1     2.13315e+02     4.32354e-06     4.00000e+01
    46   9855.0000        1     2.12786e+02     4.41179e-06     4.00000e+01
    47  10220.0000        1     2.12257e+02     4.50057e-06     4.00000e+01
    48  10585.0000        1     2.11727e+02     4.58984e-06     4.00000e+01
    49  10950.0000        1     2.11198e+02     4.67959e-06     4.00000e+01
