    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.20774e+02    -9.01152e-08     2.43252e+02     2.87159e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -4.91170e+02    -7.13011e-08     2.41671e+02     5.83146e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.37654e+02    -6.35325e-08     2.40313e+02     8.37160e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -4.71616e+02    -6.84626e-08     2.39222e+02     1.04116e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -5.77587e+02    -8.38460e-08     2.38289e+02     1.21567e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -6.88847e+02    -9.99971e-08     2.37410e+02     1.37966e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -7.68343e+02    -1.11537e-07     2.36539e+02     1.54179e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.15889e+02    -1.18439e-07     2.35665e+02     1.70372e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.38556e+02    -1.21730e-07     2.34775e+02     1.86673e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.31403e+02    -1.20691e-07     2.33824e+02     2.03786e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -7.89022e+02    -1.14539e-07     2.32744e+02     2.22644e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.18904e+02    -1.04360e-07     2.31621e+02     2.41035e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.34187e+02    -9.20624e-08     2.31603e+02     2.36496e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.33007e+02    -7.73744e-08     2.37270e+02     1.21879e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.60586e+02    -6.68613e-08     2.46226e+02     0.00000e+00     4.00000e+01
    16     32.7670        5     4.00000e+02    -4.04714e+02    -5.87507e-08     2.56676e+02     0.00000e+00     4.00000e+01
    17     49.1510        9     4.00000e+02    -3.25966e+02    -4.73191e-08     2.77275e+02     0.00000e+00     4.00000e+01
    18     65.5350        5     4.00000e+02    -2.65777e+02    -3.85818e-08     2.95256e+02     0.00000e+00     4.00000e+01
    19     98.3030        8     4.00000e+02    -1.87221e+02    -2.71782e-08     3.20270e+02     0.00000e+00     4.00000e+01
    20    163.8390        9     4.00000e+02    -1.09615e+02    -1.59124e-08     3.44767e+02     0.00000e+00     4.00000e+01
    21    229.3750        4     4.00000e+02    -7.21588e+01    -1.04750e-08     3.56366e+02     0.00000e+00     4.00000e+01
    22    360.4470        9     4.00000e+02    -4.94553e+01    -7.17923e-09     3.63519e+02     0.00000e+00     4.00000e+01
    23    365.0000        1     4.00000e+02    -4.86897e+01    -7.06808e-09     3.63749e+02     0.00000e+00     4.00000e+01
    24    496.0720        7     4.00000e+02    -4.25042e+01    -6.17016e-09     3.65936e+02     0.00000e+00     4.00000e+01
    25    613.0360        5     4.00000e+02    -4.07796e+01    -5.91981e-09     3.66776e+02     0.00000e+00     4.00000e+01
    26    730.0000        6     4.00000e+02    -4.02449e+01    -5.84219e-09     3.67269e+02     0.00000e+00     4.00000e+01
    27    846.9640        7     4.00000e+02    -4.00751e+01    -5.81754e-09     3.67653e+02     0.00000e+00     4.00000e+01
    28    963.9280        7     4.00000e+02    -4.00171e+01    -5.80912e-09     3.68004e+02     0.00000e+00     4.00000e+01
    29   1029.4640        4     4.00000e+02    -4.00128e+01    -5.80849e-09     3.68211e+02     0.00000e+00     4.00000e+01
    30   1095.0000        6     4.00000e+02    -4.00057e+01    -5.80746e-09     3.68411e+02     0.00000e+00     4.00000e+01
    31   1160.5360        8     4.00000e+02    -4.00183e+01    -5.80930e-09     3.68373e+02     4.32389e-02     4.00000e+01
    32   1291.6080        9     4.00000e+02    -4.13118e+01    -5.99706e-09     3.66743e+02     1.86170e+00     4.00000e+01
    33   1460.0000        7     4.00000e+02    -4.53368e+01    -6.58136e-09     3.64093e+02     6.51338e+00     4.00000e+01
    34   1628.3920        7     4.00000e+02    -5.08874e+01    -7.38712e-09     3.61330e+02     1.23842e+01     4.00000e+01
    35   1825.0000        8     4.00000e+02    -5.83663e+01    -8.47280e-09     3.58167e+02     1.99951e+01     4.00000e+01
    36   2007.5000        6     4.00000e+02    -6.59993e+01    -9.58085e-09     3.55292e+02     2.76873e+01     4.00000e+01
    37   2190.0000        6     4.00000e+02    -7.43119e+01    -1.07876e-08     3.52392e+02     3.60621e+01     4.00000e+01
    38   2372.5000        6     4.00000e+02    -8.34907e+01    -1.21200e-08     3.49365e+02     4.53356e+01     4.00000e+01
    39   2555.0000        7     4.00000e+02    -9.36886e+01    -1.36004e-08     3.46157e+02     5.56478e+01     4.00000e+01
    40   2737.5000        7     4.00000e+02    -1.04989e+02    -1.52408e-08     3.42765e+02     6.70659e+01     4.00000e+01
    41   2920.0000        6     4.00000e+02    -1.17415e+02    -1.70447e-08     3.39207e+02     7.96041e+01     4.00000e+01
    42   3102.5000        6     4.00000e+02    -1.31024e+02    -1.90202e-08     3.35482e+02     9.33239e+01     4.00000e+01
    43   3285.0000        7     4.00000e+02    -1.45966e+02    -2.11893e-08     3.31545e+02     1.08391e+02     4.00000e+01
    44   3467.5000        6     4.00000e+02    -1.62481e+02    -2.35866e-08     3.27335e+02     1.25056e+02     4.00000e+01
    45   3650.0000        6     4.00000e+02    -1.80856e+02    -2.62541e-08     3.22783e+02     1.43609e+02     4.00000e+01
    46   3832.5000        6     4.00000e+02    -2.01375e+02    -2.92329e-08     3.17838e+02     1.64329e+02     4.00000e+01
    47   4015.0000        6     4.00000e+02    -2.24224e+02    -3.25497e-08     3.12482e+02     1.87385e+02     4.00000e+01
    48   4197.5000        6     4.00000e+02    -2.49518e+02    -3.62215e-08     3.06722e+02     2.12884e+02     4.00000e+01
    49   4380.0000        6     4.00000e+02    -2.77350e+02    -4.02618e-08     3.00562e+02     2.40918e+02     4.00000e+01
    50   4562.5000        6     4.00000e+02    -3.07789e+02    -4.46804e-08     2.94013e+02     2.71553e+02     4.00000e+01
    51   4745.0000        6     4.00000e+02    -3.40911e+02    -4.94887e-08     2.87078e+02     3.04868e+02     4.00000e+01
    52   4927.5000        7     4.00000e+02    -3.76854e+02    -5.47063e-08     2.79743e+02     3.41006e+02     4.00000e+01
    53   5110.0000        7     4.00000e+02    -4.15812e+02    -6.03617e-08     2.71978e+02     3.80166e+02     4.00000e+01
    54   5292.5000        6     4.00000e+02    -4.58095e+02    -6.64997e-08     2.63726e+02     4.22668e+02     4.00000e+01
    55   5475.0000        7     4.00000e+02    -5.04186e+02    -7.31906e-08     2.54895e+02     4.69007e+02     4.00000e+01
    56   5657.5000        6     4.00000e+02    -5.54752e+02    -8.05311e-08     2.45356e+02     5.19863e+02     4.00000e+01
    57   5840.0000        7     4.00000e+02    -6.10578e+02    -8.86352e-08     2.34970e+02     5.76024e+02     4.00000e+01
    58   6022.5000        7     4.00000e+02    -6.72432e+02    -9.76142e-08     2.23613e+02     6.38252e+02     4.00000e+01
    59   6205.0000        6     4.00000e+02    -7.41087e+02    -1.07581e-07     2.11165e+02     7.07318e+02     4.00000e+01
    60   6570.0000        6     4.00000e+02    -8.30589e+02    -1.20573e-07     2.00000e+02     7.98408e+02     3.66215e+01
    61   6935.0000        3     4.00000e+02    -8.73204e+02    -1.26759e-07     2.00000e+02     8.44227e+02     3.16438e+01
    62   7300.0000        3     4.00000e+02    -9.10556e+02    -1.32182e-07     2.00000e+02     8.85321e+02     2.75772e+01
    63   7665.0000        2     4.00000e+02    -9.44162e+02    -1.37060e-07     2.00000e+02     9.22082e+02     2.41795e+01
    64   8030.0000        3     4.00000e+02    -9.74495e+02    -1.41463e-07     2.00000e+02     9.55071e+02     2.13247e+01
    65   8395.0000        3     4.00000e+02    -1.00191e+03    -1.45443e-07     2.00000e+02     9.84725e+02     1.89191e+01
    66   8760.0000        2     4.00000e+02    -1.02672e+03    -1.49045e-07     2.00000e+02     1.01144e+03     1.68832e+01
    67   9125.0000        2     4.00000e+02    -1.04925e+03    -1.52315e-07     2.00000e+02     1.03559e+03     1.51499e+01
    68   9490.0000        2     4.00000e+02    -1.06976e+03    -1.55293e-07     2.00000e+02     1.05749e+03     1.36639e+01
    69   9855.0000        2     4.00000e+02    -1.08850e+03    -1.58013e-07     2.00000e+02     1.07743e+03     1.23812e+01
    70  10220.0000        2     4.00000e+02    -1.10567e+03    -1.60505e-07     2.00000e+02     1.09564e+03     1.12665e+01
    71  10585.0000        2     4.00000e+02    -1.12145e+03    -1.62796e-07     2.00000e+02     1.11234e+03     1.02920e+01
