    TS         Day   Newton          W1:BHP             W1:WAT             W1:OIL          W2:BHP             W2:WAT             W2:OIL
     1      0.0010        2     4.00000e+02    -6.43358e+02    -9.33936e-08     2.43125e+02     2.96101e-07     4.00000e+01
     2      0.0030        2     4.00000e+02    -5.12879e+02    -7.44526e-08     2.41533e+02     5.94162e-07     4.00000e+01
     3      0.0070        2     4.00000e+02    -4.65041e+02    -6.75082e-08     2.40195e+02     8.44510e-07     4.00000e+01
     4      0.0150        2     4.00000e+02    -5.14216e+02    -7.46466e-08     2.39120e+02     1.04543e-06     4.00000e+01
     5      0.0310        2     4.00000e+02    -6.44145e+02    -9.35079e-08     2.38178e+02     1.22161e-06     4.00000e+01
     6      0.0630        3     4.00000e+02    -7.74105e+02    -1.12374e-07     2.37269e+02     1.39125e-06     4.00000e+01
     7      0.1270        3     4.00000e+02    -8.54278e+02    -1.24012e-07     2.36359e+02     1.56069e-06     4.00000e+01
     8      0.2550        4     4.00000e+02    -8.87219e+02    -1.28794e-07     2.35443e+02     1.73021e-06     4.00000e+01
     9      0.5110        4     4.00000e+02    -8.88744e+02    -1.29015e-07     2.34514e+02     1.90036e-06     4.00000e+01
    10      1.0230        4     4.00000e+02    -8.63405e+02    -1.25337e-07     2.33527e+02     2.07785e-06     4.00000e+01
    11      2.0470        5     4.00000e+02    -8.10923e+02    -1.17718e-07     2.32413e+02     2.27214e-06     4.00000e+01
    12      4.0950        6     4.00000e+02    -7.38744e+02    -1.07241e-07     2.31265e+02     2.45955e-06     4.00000e+01
    13      8.1910        8     4.00000e+02    -6.51169e+02    -9.45276e-08     2.31279e+02     2.40597e-06     4.00000e+01
    14     16.3830       10     4.00000e+02    -5.45716e+02    -7.92193e-08     2.37138e+02     1.22080e-06     4.00000e+01
    15     24.5750        6     4.00000e+02    -4.70175e+02    -6.82534e-08     2.46316e+02     0.00000e+00     4.00000e+01
    16     40.9590       10     4.00000e+02    -3.70999e+02    -5.38564e-08     2.67452e+02     0.00000e+00     4.00000e+01
    17     57.3430        6     4.00000e+02    -2.98524e+02    -4.33355e-08     2.86945e+02     0.00000e+00     4.00000e+01
    18     90.1110       10     4.00000e+02    -2.07125e+02    -3.00675e-08     3.14809e+02     0.00000e+00     4.00000e+01
    19    155.6470       10     4.00000e+02    -1.18290e+02    -1.71717e-08     3.42238e+02     0.00000e+00     4.00000e+01
    20    221.1830        5     4.00000e+02    -7.57969e+01    -1.10031e-08     3.55149e+02     0.00000e+00     4.00000e+01
    21    352.2550        9     4.00000e+02    -5.03730e+01    -7.31244e-09     3.62995e+02     0.00000e+00     4.00000e+01
    22    365.0000        1     4.00000e+02    -4.83117e+01    -7.01321e-09     3.63620e+02     0.00000e+00     4.00000e+01
    23    496.0720        7     4.00000e+02    -4.23431e+01    -6.14677e-09     3.65706e+02     0.00000e+00     4.00000e+01
    24    613.0360        6     4.00000e+02    -4.07074e+01    -5.90932e-09     3.66507e+02     0.00000e+00     4.00000e+01
    25    730.0000        6     4.00000e+02    -4.02097e+01    -5.83707e-09     3.66984e+02     0.00000e+00     4.00000e+01
    26    846.9640        7     4.00000e+02    -4.00575e+01    -5.81498e-09     3.67367e+02     0.00000e+00     4.00000e+01
    27    963.9280        8     4.00000e+02    -4.00053e+01    -5.80741e-09     3.67718e+02     0.00000e+00     4.00000e+01
    28   1029.4640        4     4.00000e+02    -4.00017e+01    -5.80689e-09     3.67924e+02     0.00000e+00     4.00000e+01
    29   1095.0000        7     4.00000e+02    -3.99947e+01    -5.80587e-09     3.68120e+02     0.00000e+00     4.00000e+01
    30   1160.5360        6     4.00000e+02    -4.00391e+01    -5.81232e-09     3.67930e+02     1.02688e-01     4.00000e+01
    31   1291.6080        9     4.00000e+02    -4.14833e+01    -6.02196e-09     3.66259e+02     2.08976e+00     4.00000e+01
    32   1460.0000        8     4.00000e+02    -4.55840e+01    -6.61724e-09     3.63607e+02     6.76605e+00     4.00000e+01
    33   1628.3920        6     4.00000e+02    -5.14081e+01    -7.46271e-09     3.60682e+02     1.29539e+01     4.00000e+01
    34   1825.0000        7     4.00000e+02    -5.93399e+01    -8.61413e-09     3.57301e+02     2.10377e+01     4.00000e+01
    35   2007.5000        6     4.00000e+02    -6.73518e+01    -9.77718e-09     3.54289e+02     2.90930e+01     4.00000e+01
    36   2190.0000        7     4.00000e+02    -7.60425e+01    -1.10388e-08     3.51265e+02     3.78420e+01     4.00000e+01
